Date,AVG Open,AVG High,AVG Low,AVG Close,AVG Adj Close,AVG Volume,AVG CloseUSD,currency US Dollar Index,currency Gold Futures,BTC/USD,Gold/BTC Ratio,mining Mining Difficulty,onchain Active Addresses,onchain Transaction Count,onchain Mempool Size,onchain Hash Rate (GH/s),onchain Mining Difficulty,onchain Transaction Fees (BTC),onchain Median Confirmation Time (min)
2013-09-21,12794.91498413086,12825.082061767578,12703.499200439452,12751.26717529297,8084.060134887695,1534311145.0,6374.088908261719,80.44000244140625,1332.5,582.3496438356165,2.2881442688340226,112628548.666347,66115.0,52498.0,22589818.0,1091.76512682861,112628548.666347,26.75531601,6.11666666666667
2013-09-23,11924.086477504734,11977.692466539547,11871.11031952312,11936.509880012569,8544.352195046165,997194669.2307692,5831.786823515139,80.44999694824219,1326.9000244140625,588.8654794520547,2.2533160300867974,112628548.666347,66115.0,52498.0,22589818.0,1237.33381040575,112628548.666347,26.75531601,5.11666666666667
2013-09-24,12115.017718067944,12161.014101412273,12068.92722624341,12127.762627011252,8774.108233133953,954179926.1904764,5424.733990912011,80.55999755859375,1316.0,591.0374246575342,2.2265933511106035,112628548.666347,65926.0,52498.0,22589818.0,1237.33381040575,112628548.666347,26.75531601,5.11666666666667
2013-09-25,12110.90868006242,12182.225456499693,12069.110585196404,12144.36954752604,8740.134775797527,935761450.0,5421.263633828008,80.33000183105469,1335.9000244140625,593.2093698630136,2.251987396494688,112628548.666347,65926.0,54548.0,22589818.0,1237.33381040575,112628548.666347,31.06396518,5.11666666666667
2013-09-26,12124.378171930666,12188.796588471432,12058.017501477638,12130.059260777063,8648.888572692871,922092457.1428572,5412.104360945784,80.5199966430664,1323.5999755859375,595.3813150684931,2.2231130572743445,112628548.666347,65926.0,54548.0,22589818.0,1237.33381040575,112628548.666347,31.06396518,5.11666666666667
2013-09-27,12122.897941391191,12177.934244880396,12075.571530496649,12131.96643211728,8666.206153869629,916357552.3809522,5410.940169968667,80.2699966430664,1338.4000244140625,597.5532602739726,2.239800388337633,148819199.805093,65926.0,54548.0,22589818.0,1302.02028851433,148819199.805093,31.06396518,7.41666666666667
2013-09-28,12122.897941391191,12177.934244880396,12075.571530496649,12131.96643211728,8666.206153869629,916357552.3809522,5410.940169968667,80.2699966430664,1338.4000244140625,597.5532602739726,2.239800388337633,148819199.805093,56523.0,54548.0,22589818.0,1302.02028851433,148819199.805093,31.06396518,7.41666666666667
2013-09-29,12122.897941391191,12177.934244880396,12075.571530496649,12131.96643211728,8666.206153869629,916357552.3809522,5410.940169968667,80.2699966430664,1338.4000244140625,597.5532602739726,2.239800388337633,148819199.805093,56523.0,41181.0,22589818.0,1302.02028851433,148819199.805093,25.84549691,7.41666666666667
2013-09-30,12056.207809579666,12099.742898995222,11978.874001993394,12035.860697428385,8645.124374389648,971151557.1428572,5392.35206653762,80.22000122070312,1326.5,604.069095890411,2.19594084356312,148819199.805093,56523.0,41181.0,22589818.0,1302.02028851433,148819199.805093,25.84549691,7.41666666666667
2013-10-01,11405.65952240181,11470.607938331535,11366.87715591776,11440.15082906087,7434.058123779297,986053466.6666666,5349.728159729512,80.0999984741211,1286.0,606.2410410958904,2.121268460603265,148819199.805093,56523.0,41181.0,22589818.0,1449.97713948187,148819199.805093,25.84549691,6.15
2013-10-02,12851.479272688171,12905.23284819933,12767.454646669596,12837.252452596029,9108.48900756836,1098990958.3333333,5573.134844062297,79.87999725341797,1320.5999755859375,608.4129863013699,2.170565068990481,148819199.805093,77728.0,41181.0,22589818.0,1449.97713948187,148819199.805093,25.84549691,6.15
2013-10-03,13555.723487277872,13632.80744237334,13498.818331595068,13578.405781447284,9609.330023871527,1176598657.5757575,5211.231989259785,79.7699966430664,1317.4000244140625,610.5849315068493,2.157603236560194,148819199.805093,77728.0,59551.0,22589818.0,1449.97713948187,148819199.805093,36.60294587,6.15
2013-10-04,12279.73597179822,12338.19737662817,12224.486696940834,12310.042515041112,8819.801641290838,942684734.2657342,5150.179826994611,80.12000274658203,1309.699951171875,612.7568767123288,2.1373892337184497,148819199.805093,77728.0,59551.0,22589818.0,1449.97713948187,148819199.805093,36.60294587,6.15
2013-10-05,12279.73597179822,12338.19737662817,12224.486696940834,12310.042515041112,8819.801641290838,942684734.2657342,5150.179826994611,80.12000274658203,1309.699951171875,612.7568767123288,2.1373892337184497,148819199.805093,77728.0,59551.0,22589818.0,1560.94477770752,148819199.805093,36.60294587,6.26666666666667
2013-10-06,12279.73597179822,12338.19737662817,12224.486696940834,12310.042515041112,8819.801641290838,942684734.2657342,5150.179826994611,80.12000274658203,1309.699951171875,612.7568767123288,2.1373892337184497,148819199.805093,49517.0,59551.0,22589818.0,1560.94477770752,148819199.805093,36.60294587,6.26666666666667
2013-10-07,12280.373122251252,12312.907075423178,12185.145977973734,12252.216697426107,8770.288113680754,923243439.1608392,5132.228780929246,79.94000244140625,1324.800048828125,619.272712328767,2.139283747617801,148819199.805093,49517.0,44547.0,22589818.0,1560.94477770752,148819199.805093,32.57715142,6.26666666666667
2013-10-08,11976.261881279805,12042.55206137565,11887.017044310807,11963.552839006696,8719.328531901043,983507719.0476192,5364.232628793771,80.05999755859375,1324.199951171875,621.4446575342465,2.130841314858196,148819199.805093,49517.0,44547.0,22589818.0,1560.94477770752,148819199.805093,32.57715142,6.26666666666667
2013-10-09,12676.5569955049,12744.045981253805,12602.86941705964,12683.67415720266,9017.33969116211,1054974446.153846,5758.420754903982,80.37000274658203,1306.9000244140625,623.616602739726,2.095678688913152,189281249.281033,49517.0,44547.0,22589818.0,1721.88761457957,189281249.281033,32.57715142,6.51666666666667
2013-10-10,12204.073174464527,12324.20147202002,12161.276920282886,12302.533646590226,8775.703604958275,1034963227.2727274,5796.7769551328,80.41999816894531,1296.5999755859375,625.7885479452054,2.0719458351281124,189281249.281033,67237.0,44547.0,22589818.0,1721.88761457957,189281249.281033,32.57715142,6.51666666666667
2013-10-11,12068.553603184404,12135.44935509257,12032.807922452772,12108.242607480002,8815.693224589031,913095357.1428572,5432.231402193924,80.36000061035156,1268.0,627.9604931506849,2.0192353083201557,189281249.281033,67237.0,51922.0,22589818.0,1721.88761457957,189281249.281033,22.76995908,6.51666666666667
2013-10-13,12068.553603184404,12135.44935509257,12032.807922452772,12108.242607480002,8815.693224589031,913095357.1428572,5432.231402193924,80.36000061035156,1268.0,627.9604931506849,2.0192353083201557,189281249.281033,67237.0,51922.0,22589818.0,2154.71182370886,189281249.281033,22.76995908,4.76666666666667
2013-10-14,10762.366047097936,10823.382980681055,10714.721084862584,10802.75657576744,7503.098286946615,934527689.89899,5748.728671415078,80.26000213623047,1276.4000244140625,634.4763287671233,2.011737816750842,189281249.281033,68679.0,51922.0,22589818.0,2154.71182370886,189281249.281033,22.76995908,4.76666666666667
2013-10-15,12133.42010060223,12210.24088830952,12086.38466471332,12176.786372593471,8808.792427062988,934630621.4285716,5443.4206836390895,80.4800033569336,1273.0,636.6482739726027,1.9995342044307207,189281249.281033,68679.0,55826.0,22589818.0,2154.71182370886,189281249.281033,38.64309771,4.76666666666667
2013-10-16,12623.385422508663,12683.758460528628,12564.576115271337,12645.016208035127,8856.148753773083,1001095497.9020978,5855.842511308021,80.5,1282.0,638.8202191780822,2.00682439521004,189281249.281033,68679.0,55826.0,22589818.0,2154.71182370886,189281249.281033,38.64309771,4.76666666666667
2013-10-17,12195.18717290611,12253.554520760894,12137.968097186853,12202.384601411364,8724.393831888836,966425092.8571428,5460.277503313482,79.6500015258789,1322.699951171875,640.9921643835617,2.063519688175764,267731249.482421,68679.0,55826.0,22589818.0,2382.30967540873,267731249.482421,38.64309771,6.71666666666667
2013-10-18,12216.11879535807,12290.091792905338,12187.841800061142,12273.784124465214,8790.405990600586,989410202.3809522,5489.770048574102,79.63999938964844,1314.4000244140625,643.1641095890411,2.0436464112618427,267731249.482421,70030.0,55826.0,22589818.0,2382.30967540873,267731249.482421,38.64309771,6.71666666666667
2013-10-19,12216.11879535807,12290.091792905338,12187.841800061142,12273.784124465214,8790.405990600586,989410202.3809522,5489.770048574102,79.63999938964844,1314.4000244140625,643.1641095890411,2.0436464112618427,267731249.482421,70030.0,55311.0,22589818.0,2382.30967540873,267731249.482421,36.26226694,6.71666666666667
2013-10-21,12278.969289130924,12346.942564857894,12248.640832263924,12324.661227271672,8887.52271270752,898216545.2380952,5508.957432341948,79.68000030517578,1315.699951171875,649.6799452054794,2.025150939137806,267731249.482421,70030.0,55311.0,22589818.0,2675.10751260981,267731249.482421,36.26226694,5.96666666666667
2013-10-22,12300.168871100424,12402.463404124686,12273.002619920124,12362.848090762183,8831.639895121258,978715990.4761906,5524.438794644019,79.23999786376953,1342.5,651.8518904109588,2.059516923627579,267731249.482421,91759.0,55311.0,22589818.0,2675.10751260981,267731249.482421,36.26226694,5.96666666666667
2013-10-23,12357.891303568906,12392.753832626477,12233.231580816642,12274.69405255999,8740.525713602703,1016510204.7619048,5502.863077776228,79.26000213623047,1333.9000244140625,654.0238356164383,2.03952815138124,267731249.482421,91759.0,55314.0,22589818.0,2675.10751260981,267731249.482421,45.77781754,5.96666666666667
2013-10-24,12254.22573380071,12318.393344988704,12207.224945135336,12284.836662655784,8731.932629903156,1032025366.6666666,5514.914426025972,79.19000244140625,1350.199951171875,656.1957808219178,2.057617544386955,267731249.482421,91759.0,55314.0,22589818.0,2675.10751260981,267731249.482421,45.77781754,5.96666666666667
2013-10-25,12257.552980354729,12310.536841782616,12186.373635895738,12245.914424351284,8653.165280659992,999822954.7619048,5514.399860625786,79.18000030517578,1352.4000244140625,658.3677260273972,2.054171203947783,267731249.482421,91759.0,55314.0,22589818.0,3194.15822401171,267731249.482421,45.77781754,5.46666666666667
2013-10-26,12257.552980354729,12310.536841782616,12186.373635895738,12245.914424351284,8653.165280659992,999822954.7619048,5514.399860625786,79.18000030517578,1352.4000244140625,658.3677260273972,2.054171203947783,267731249.482421,60631.0,55314.0,22589818.0,3194.15822401171,267731249.482421,45.77781754,5.46666666666667
2013-10-27,12257.552980354729,12310.536841782616,12186.373635895738,12245.914424351284,8653.165280659992,999822954.7619048,5514.399860625786,79.18000030517578,1352.4000244140625,658.3677260273972,2.054171203947783,267731249.482421,60631.0,43691.0,22589818.0,3194.15822401171,267731249.482421,57.75029853,5.46666666666667
2013-10-28,12254.499507202583,12323.737233246116,12221.162368736,12294.748099190849,8648.618225097656,925959680.9523808,5514.63478996495,79.25,1352.0,664.8835616438356,2.033438752279213,267731249.482421,60631.0,43691.0,22589818.0,3194.15822401171,267731249.482421,57.75029853,5.46666666666667
2013-10-29,12275.513401609907,12357.028252950407,12229.504853370923,12319.41831897554,8692.180712382,961898357.1428572,5527.812646227736,79.62999725341797,1345.199951171875,667.0555068493151,2.0166237102600664,390928787.638086,60631.0,43691.0,22589818.0,3051.00854399733,390928787.638086,57.75029853,7.23333333333333
2013-10-30,12327.939463558883,12414.450015811864,12292.528095249265,12387.378685360862,8802.235239664715,998273550.0,5537.213773788598,79.75,1349.0,669.2274520547945,2.0157571179395486,390928787.638086,78591.0,43691.0,22589818.0,3051.00854399733,390928787.638086,57.75029853,7.23333333333333
2013-10-31,12348.458506715517,12399.24761725585,12294.356578731296,12345.078046526229,8727.167037963867,1050586080.9523808,5521.490571483938,80.19999694824219,1323.5999755859375,671.399397260274,1.9714047718646253,390928787.638086,78591.0,58181.0,22589818.0,3051.00854399733,390928787.638086,29.97871915,7.23333333333333
2013-11-01,12338.09744357012,12389.300046354543,12278.158047205206,12335.728018624442,8723.524775187176,980182354.7619048,5518.666207881818,80.7300033569336,1313.0999755859375,673.5713424657534,1.949459385815096,390928787.638086,78591.0,58181.0,22589818.0,3051.00854399733,390928787.638086,29.97871915,7.23333333333333
2013-11-02,12338.09744357012,12389.300046354543,12278.158047205206,12335.728018624442,8723.524775187176,980182354.7619048,5518.666207881818,80.7300033569336,1313.0999755859375,673.5713424657534,1.949459385815096,390928787.638086,78591.0,58181.0,22589818.0,4216.99907036574,390928787.638086,29.97871915,5.75
2013-11-03,12338.09744357012,12389.300046354543,12278.158047205206,12335.728018624442,8723.524775187176,980182354.7619048,5518.666207881818,80.7300033569336,1313.0999755859375,673.5713424657534,1.949459385815096,390928787.638086,65338.0,58181.0,22589818.0,4216.99907036574,390928787.638086,29.97871915,5.75
2013-11-04,12668.471335485689,12711.137582293492,12619.268365472655,12673.093113199871,8577.112200927735,1056470966.6666666,6413.592327603659,80.55000305175781,1314.5999755859375,680.0871780821917,1.9329874433054848,390928787.638086,65338.0,45523.0,22589818.0,4216.99907036574,390928787.638086,51.82985587,5.75
2013-11-05,12334.612330535849,12386.435311455583,12252.923597444871,12318.481144496373,8705.609789530437,969675421.4285716,5513.312308320399,80.70999908447266,1308.0,682.2591232876712,1.9171601453960887,390928787.638086,65338.0,45523.0,22589818.0,4216.99907036574,390928787.638086,51.82985587,5.75
2013-11-06,12305.258581992615,12394.984407499394,12271.9017956856,12357.47297741118,8627.81074778239,964673457.1428572,5516.508648037138,80.4800033569336,1317.699951171875,684.4310684931506,1.9252485923424467,510929738.016152,65338.0,45523.0,22589818.0,4114.54971624979,510929738.016152,51.82985587,7.31666666666667
2013-11-07,12345.771988614142,12392.988039228743,12261.218296549105,12304.86871192569,8578.974464416504,1029838828.5714284,5494.142147880628,80.81999969482422,1308.4000244140625,686.6030136986301,1.9056135762729949,510929738.016152,109301.0,45523.0,22589818.0,4114.54971624979,510929738.016152,51.82985587,7.31666666666667
2013-11-08,12248.933195582342,12313.118682918632,12175.673548976103,12247.616084507534,8527.247983296711,991499742.8571428,5501.994767421614,81.20999908447266,1284.5,688.7749589041096,1.864905196384799,510929738.016152,109301.0,59223.0,22589818.0,4114.54971624979,510929738.016152,106.82017227,7.31666666666667
2013-11-10,12248.933195582342,12313.118682918632,12175.673548976103,12247.616084507534,8527.247983296711,991499742.8571428,5501.994767421614,81.20999908447266,1284.5,688.7749589041096,1.864905196384799,510929738.016152,109301.0,59223.0,22589818.0,4266.94044648126,510929738.016152,106.82017227,6.55
2013-11-11,12249.893947128972,12325.2954759234,12209.419487101792,12281.849023728146,8553.523282368977,860850850.0,5511.598334179978,81.08999633789062,1281.0,695.2907945205479,1.8423945924429213,510929738.016152,88300.0,59223.0,22589818.0,4266.94044648126,510929738.016152,106.82017227,6.55
2013-11-12,12268.432464619513,12339.672354743709,12214.8215027208,12286.723073323568,8613.463249206543,921163428.5714284,5509.3675616902665,81.19000244140625,1271.0999755859375,697.4627397260274,1.82246291190443,510929738.016152,88300.0,58307.0,22589818.0,4266.94044648126,510929738.016152,22.51123231,6.55
2013-11-13,12238.754312752611,12281.831364150476,12120.3148950967,12180.391137985958,8501.342567443848,1004633773.8095236,5496.739592612422,80.93000030517578,1268.300048828125,699.6346849315069,1.812803275972931,510929738.016152,88300.0,58307.0,22589818.0,4266.94044648126,510929738.016152,22.51123231,6.55
2013-11-14,12207.734543631082,12316.193892079193,12175.967498281456,12267.27044241769,8562.99735768636,946839911.904762,5524.32579746268,80.9800033569336,1286.199951171875,701.8066301369863,1.8326984897831764,510929738.016152,88300.0,58307.0,22589818.0,4292.33890151984,510929738.016152,22.51123231,8.26666666666667
2013-11-15,12750.520636106085,12873.222610819948,12736.31494997667,12842.6276706082,8818.644583962181,1079717957.342657,5967.050094806762,80.83999633789062,1287.300048828125,703.9785753424658,1.828606855261028,510929738.016152,102176.0,58307.0,22589818.0,4292.33890151984,510929738.016152,22.51123231,8.26666666666667
2013-11-16,12750.520636106085,12873.222610819948,12736.31494997667,12842.6276706082,8818.644583962181,1079717957.342657,5967.050094806762,80.83999633789062,1287.300048828125,703.9785753424658,1.828606855261028,510929738.016152,102176.0,47175.0,22589818.0,4292.33890151984,510929738.016152,14.2659898,8.26666666666667
2013-11-18,12391.044293780262,12482.87585370532,12356.93575553082,12452.47753324963,8832.63587443034,1126705790.4761906,5574.724829303269,80.83000183105469,1272.199951171875,710.494410958904,1.790584037747569,609482679.888355,102176.0,47175.0,22589818.0,4968.79792970165,609482679.888355,14.2659898,9.15
2013-11-19,12442.192464200396,12477.281443010595,12364.662349945696,12420.613752092631,8795.001607259113,1039855757.1428572,5557.637835688563,80.69999694824219,1273.4000244140625,712.6663561643835,1.7868109156542535,609482679.888355,170557.0,47175.0,22589818.0,4968.79792970165,609482679.888355,14.2659898,9.15
2013-11-20,12420.82329226552,12466.04166040966,12356.55987109342,12411.930485316683,8812.18435414632,970077823.8095236,5556.276208775984,81.11000061035156,1257.9000244140625,714.838301369863,1.7596986927022746,609482679.888355,170557.0,77558.0,22589818.0,4968.79792970165,609482679.888355,25.27945207,9.15
2013-11-21,12390.066140186727,12445.020222962352,12304.454411572398,12380.628406343005,8793.51267496745,956804826.1904764,5559.6280403317405,81.05000305175781,1243.5,717.0102465753424,1.734284838939655,609482679.888355,170557.0,77558.0,22589818.0,4968.79792970165,609482679.888355,25.27945207,9.15
2013-11-22,12399.542925143163,12448.177577974686,12310.3050760386,12371.575381324406,8771.489044189453,938439030.9523808,5560.945035853215,80.70999908447266,1244.0,719.1821917808219,1.7297424967095427,609482679.888355,170557.0,77558.0,22589818.0,5029.39302640533,609482679.888355,25.27945207,8.25
2013-11-23,12399.542925143163,12448.177577974686,12310.3050760386,12371.575381324406,8771.489044189453,938439030.9523808,5560.945035853215,80.70999908447266,1244.0,719.1821917808219,1.7297424967095427,609482679.888355,130687.0,77558.0,22589818.0,5029.39302640533,609482679.888355,25.27945207,8.25
2013-11-24,12399.542925143163,12448.177577974686,12310.3050760386,12371.575381324406,8771.489044189453,938439030.9523808,5560.945035853215,80.70999908447266,1244.0,719.1821917808219,1.7297424967095427,609482679.888355,130687.0,60861.0,22589818.0,5029.39302640533,609482679.888355,17.53595197,8.25
2013-11-25,12386.135685924495,12463.389975704382,12359.39910395714,12415.344280424571,8775.357938130695,934498840.4761906,5567.765943505278,80.91999816894531,1241.0999755859375,725.6980273972603,1.7102154459991894,609482679.888355,130687.0,60861.0,22589818.0,5029.39302640533,609482679.888355,17.53595197,8.25
2013-11-26,12388.071361348251,12434.253939979511,12315.256429042234,12353.683079310826,8755.83312479655,991153783.3333334,5552.660409579467,80.61000061035156,1241.4000244140625,727.8699726027397,1.7055244358755812,609482679.888355,130687.0,60861.0,22589818.0,4968.79792970165,609482679.888355,17.53595197,7.78333333333333
2013-11-27,12335.89139226514,12436.85280368837,12322.136811476768,12417.69514392671,8810.181121826172,883267707.1428572,5571.259346551223,80.73999786376953,1237.800048828125,730.0419178082192,1.6955191457284142,609482679.888355,170801.0,60861.0,22589818.0,4968.79792970165,609482679.888355,17.53595197,7.78333333333333
2013-11-28,13385.188092141392,13490.040159864911,13356.10444017234,13455.992716471354,9093.412426757812,679643933.3333334,5398.3978132385255,80.73999786376953,1237.800048828125,730.0419178082192,1.6955191457284142,609482679.888355,170801.0,98921.0,22589818.0,4968.79792970165,609482679.888355,30.73997164,7.78333333333333
2013-11-29,12480.32857314818,12532.183107227136,12435.234877968778,12500.681628999257,8889.011271158855,706848721.4285715,5589.382453333536,80.68000030517578,1250.5999755859375,734.3858082191781,1.7029195847595884,609482679.888355,170801.0,98921.0,22589818.0,4968.79792970165,609482679.888355,30.73997164,7.78333333333333
2013-11-30,12480.32857314818,12532.183107227136,12435.234877968778,12500.681628999257,8889.011271158855,706848721.4285715,5589.382453333536,80.68000030517578,1250.5999755859375,734.3858082191781,1.7029195847595884,707408283.051497,170801.0,98921.0,22589818.0,5626.47303819572,707408283.051497,30.73997164,9.1
2013-12-01,12480.32857314818,12532.183107227136,12435.234877968778,12500.681628999257,8889.011271158855,706848721.4285715,5589.382453333536,80.68000030517578,1250.5999755859375,734.3858082191781,1.7029195847595884,707408283.051497,136377.0,98921.0,22589818.0,5626.47303819572,707408283.051497,30.73997164,9.1
2013-12-02,12486.08235372193,12539.754181152815,12423.279315315434,12475.785945347376,8804.844067891438,922237230.9523808,5573.50499741647,80.91000366210938,1222.300048828125,740.9016438356164,1.6497467092937323,707408283.051497,136377.0,75570.0,22589818.0,5626.47303819572,707408283.051497,21.13751064,9.1
2013-12-03,12452.026412958046,12492.289592484383,12335.74452271949,12391.616950625466,8842.882250467937,972533616.6666666,5541.170441269212,80.62000274658203,1221.699951171875,743.0735890410958,1.6441170419586917,707408283.051497,136377.0,75570.0,22589818.0,5626.47303819572,707408283.051497,21.13751064,9.1
2013-12-04,12338.668463486869,12423.000735182044,12273.987468376698,12347.383377801803,8870.323656717937,994692197.6190478,5532.83304068807,80.62999725341797,1248.199951171875,745.2455342465753,1.674884174158486,707408283.051497,136377.0,75570.0,22589818.0,6224.28579850402,707408283.051497,21.13751064,7.23333333333333
2013-12-05,12324.617667646144,12409.250724905422,12272.651480166898,12334.19055466425,8829.809900919598,950423604.7619048,5514.799515069871,80.2699966430664,1233.199951171875,747.4174794520547,1.6499479676016624,707408283.051497,157285.0,75570.0,22589818.0,6224.28579850402,707408283.051497,21.13751064,7.23333333333333
2013-12-06,12319.70279827689,12424.52865097382,12298.233641839632,12392.226200648716,8832.938926696777,955629395.2380952,5539.698499881854,80.2699966430664,1230.300048828125,749.5894246575342,1.6412985673993647,707408283.051497,157285.0,72099.0,22589818.0,6224.28579850402,707408283.051497,19.20163235,7.23333333333333
2013-12-08,12319.70279827689,12424.52865097382,12298.233641839632,12392.226200648716,8832.938926696777,955629395.2380952,5539.698499881854,80.2699966430664,1230.300048828125,749.5894246575342,1.6412985673993647,707408283.051497,157285.0,72099.0,22589818.0,6294.61671148146,707408283.051497,19.20163235,7.11666666666667
2013-12-09,12438.3787693766,12483.815510791826,12382.516570881136,12449.170846121651,8857.757375081379,919743064.2857144,5545.069547526767,80.12999725341797,1235.300048828125,756.1052602739726,1.6337672989876006,707408283.051497,136327.0,72099.0,22589818.0,6294.61671148146,707408283.051497,19.20163235,7.11666666666667
2013-12-10,12428.805383507392,12471.848216596272,12370.96381686328,12420.268312000091,8862.066820780437,911430038.095238,5530.553432623872,79.97000122070312,1262.4000244140625,758.277205479452,1.6648265506225497,707408283.051497,136327.0,67623.0,22589818.0,6294.61671148146,707408283.051497,17.50092456,7.11666666666667
2013-12-11,12384.809146003294,12421.203709743737,12271.591901767571,12324.811395554318,8743.131907145184,994358776.1904764,5487.689845096553,79.88999938964844,1258.5,760.4491506849315,1.654943001601721,707408283.051497,136327.0,67623.0,22589818.0,6294.61671148146,707408283.051497,17.50092456,7.11666666666667
2013-12-12,12282.717521308612,12312.768411338318,12148.133395382436,12190.361623128256,8709.635561625164,980073390.4761906,5462.693881295195,80.19999694824219,1226.0,762.621095890411,1.6076135404680396,908350862.437022,136327.0,67623.0,22589818.0,7495.62480414846,908350862.437022,17.50092456,7.41666666666667
2013-12-13,12157.103075199037,12254.157566345488,12104.765773518318,12188.946533203123,8726.145182291668,929816942.8571428,5463.331118262155,80.20999908447266,1235.699951171875,764.7930410958904,1.6157311648667865,908350862.437022,121972.0,67623.0,22589818.0,7495.62480414846,908350862.437022,17.50092456,7.41666666666667
2013-12-14,12157.103075199037,12254.157566345488,12104.765773518318,12188.946533203123,8726.145182291668,929816942.8571428,5463.331118262155,80.20999908447266,1235.699951171875,764.7930410958904,1.6157311648667865,908350862.437022,121972.0,54113.0,22589818.0,7495.62480414846,908350862.437022,12.40576423,7.41666666666667
2013-12-16,9784.44047373263,9844.623325426512,9725.096239054748,9784.658868251703,8636.537635803223,1022110035.897436,5714.8873591034735,80.06999969482422,1245.5,771.3088767123287,1.6147875871841264,908350862.437022,121972.0,54113.0,22589818.0,8714.79269397984,908350862.437022,12.40576423,6.48333333333333
2013-12-17,12182.276050985043,12262.79491480113,12134.258801530808,12209.862445649644,8602.399279276531,949267916.6666666,5462.320948733667,80.05999755859375,1231.199951171875,773.4808219178082,1.5917653240828575,908350862.437022,133831.0,54113.0,22589818.0,8714.79269397984,908350862.437022,12.40576423,6.48333333333333
2013-12-18,12206.663744402433,12311.840641037945,12167.237130642823,12288.467469714937,8656.254559834797,1053650466.6666666,5501.497973952086,80.11000061035156,1236.0999755859375,775.6527671232876,1.5936254313516336,908350862.437022,133831.0,81510.0,22589818.0,8714.79269397984,908350862.437022,18.64447134,6.48333333333333
2013-12-19,12329.731543776148,12409.2536162509,12251.481340483517,12335.848109654018,8622.513458251953,1008774364.2857144,5518.771326863752,80.62999725341797,1195.0,777.8247123287671,1.5363358621278973,908350862.437022,133831.0,81510.0,22589818.0,8714.79269397984,908350862.437022,18.64447134,6.48333333333333
2013-12-20,12329.577243347816,12403.232962091744,12284.012344767203,12362.284057617188,8537.018788655598,1303682661.904762,5525.341809973581,80.58000183105469,1205.0999755859375,779.9966575342465,1.5450065893814762,908350862.437022,133831.0,81510.0,22589818.0,9121.1819905903,908350862.437022,18.64447134,6.15
2013-12-21,12329.577243347816,12403.232962091744,12284.012344767203,12362.284057617188,8537.018788655598,1303682661.904762,5525.341809973581,80.58000183105469,1205.0999755859375,779.9966575342465,1.5450065893814762,908350862.437022,107061.0,81510.0,22589818.0,9121.1819905903,908350862.437022,18.64447134,6.15
2013-12-22,12329.577243347816,12403.232962091744,12284.012344767203,12362.284057617188,8537.018788655598,1303682661.904762,5525.341809973581,80.58000183105469,1205.0999755859375,779.9966575342465,1.5450065893814762,908350862.437022,107061.0,52897.0,22589818.0,9121.1819905903,908350862.437022,11.46529505,6.15
2013-12-23,12094.865322029476,12160.069315981538,12072.55599453454,12136.66793247036,8262.188901034267,934857771.3286712,5960.567246212192,80.44999694824219,1198.4000244140625,786.5124931506849,1.5236884790137284,908350862.437022,107061.0,52897.0,22589818.0,9121.1819905903,908350862.437022,11.46529505,6.15
2013-12-24,13003.107481526584,13078.837305594678,12976.321542014844,13044.933532714844,8642.299475097656,757918841.6666666,4856.41924494578,80.52999877929688,1205.0999755859375,788.6844383561644,1.5279875156376836,1180923195.25803,107061.0,52897.0,22589818.0,9744.8657343946,1180923195.25803,11.46529505,8.05
2013-12-25,13042.21257285658,13162.559729069762,13009.889815717454,13150.544677734377,9477.137858072918,1647590775.0,7125.675678955077,80.52999877929688,1205.0999755859375,788.6844383561644,1.5279875156376836,1180923195.25803,113223.0,52897.0,22589818.0,9744.8657343946,1180923195.25803,11.46529505,8.05
2013-12-26,9226.262493114524,9277.560506804635,9191.76983391712,9247.194209507534,7901.0906982421875,1142426996.4285717,5186.978237258693,80.4800033569336,1214.0999755859375,793.0283287671233,1.5309667152413466,1180923195.25803,113223.0,51276.0,22589818.0,9744.8657343946,1180923195.25803,13.36262326,8.05
2013-12-27,12469.264920381756,12588.86592294122,12445.234612307033,12571.110967726932,8650.977793375652,764143535.7142857,5593.149164683024,80.38999938964844,1216.0999755859375,795.2002739726028,1.5293002472328576,1180923195.25803,113223.0,51276.0,22589818.0,9744.8657343946,1180923195.25803,13.36262326,8.05
2013-12-28,12469.264920381756,12588.86592294122,12445.234612307033,12571.110967726932,8650.977793375652,764143535.7142857,5593.149164683024,80.38999938964844,1216.0999755859375,795.2002739726028,1.5293002472328576,1180923195.25803,113223.0,51276.0,22589818.0,9627.45771349828,1180923195.25803,13.36262326,7.88333333333333
2013-12-29,12469.264920381756,12588.86592294122,12445.234612307033,12571.110967726932,8650.977793375652,764143535.7142857,5593.149164683024,80.38999938964844,1216.0999755859375,795.2002739726028,1.5293002472328576,1180923195.25803,94132.0,51276.0,22589818.0,9627.45771349828,1180923195.25803,13.36262326,7.88333333333333
2013-12-30,12574.842116406991,12631.916610437698,12531.66707208799,12604.983997163316,8629.445220947266,798618302.3809522,5586.789253078061,80.0,1203.0999755859375,801.716109589041,1.5006558570996478,1180923195.25803,94132.0,55613.0,22589818.0,9627.45771349828,1180923195.25803,11.74180891,7.88333333333333
