# Data Source: Blockchain.com Public Charts API (https://www.blockchain.com/explorer/charts)
Date,Active Addresses,Transaction Count,Mempool Size,Hash Rate (GH/s),Mining Difficulty,Miner Revenue (USD),Transaction Fees (BTC),Median Confirmation Time (min)
2022-05-05,,315759.0,27891945.5,,,38641030.35769125,22.340750540000002,
2022-05-07,,,541752.0,211795588.96492898,29794407589312.0,,,5.95
2022-05-08,597305.0,,,,,,,
2022-05-09,,279511.0,9054502.5,,,32281111.722359955,19.787603760000014,
2022-05-11,,,116051097.5,225257597.8912952,31251101365711.0,,,6.866666666666666
2022-05-12,730516.0,,,,,,,
2022-05-13,,269880.0,94539534.5,,,29699309.994814295,31.539118490000007,
2022-05-15,,,,189527082.3637104,31251101365711.0,,,10.2
2022-05-16,663779.0,,59564900.5,,,,,
2022-05-17,,278496.0,,,,28397876.911416225,18.911246129999995,
2022-05-18,,,243396.5,,,,,
2022-05-19,,,,189527082.3637104,31251101365711.0,,,9.608333333333334
2022-05-20,668605.0,,3197601.0,,,,,
2022-05-21,,225225.0,,,,25484061.476900727,12.030804259999996,
2022-05-22,,,628681.5,,,,,
2022-05-23,,,,248560108.0179809,31251101365711.0,,,5.925000000000001
2022-05-24,600094.0,,1337063.0,,,,,
2022-05-25,,288842.0,,,,27361186.722105965,19.46775853999999,
2022-05-26,,,1803575.5,,,,,
2022-05-27,,,,205096744.96660265,29897409688834.0,,,8.333333333333332
2022-05-28,576357.0,,1687431.0,,,,,
2022-05-29,,207859.0,,,,27414129.737638846,9.962765560000001,
2022-05-30,,,796748.5,,,,,
2022-05-31,,,,216986411.34147817,29897409688834.0,,,7.5625
2022-06-01,683372.0,,,,,,,
2022-06-02,,264901.0,7728572.0,,,24078261.13086094,19.52585209,
2022-06-04,,,2932204.5,206582953.2634621,29897409688834.0,,,6.241666666666666
2022-06-05,538083.0,,,,,,,
2022-06-06,,268921.0,1699200.0,,,30106422.182860665,12.70170594,
2022-06-08,,,711835.0,266405768.7361438,30107694713067.656,,,4.745833333333334
2022-06-09,661923.0,,,,,,,
2022-06-10,,261856.0,955565.5,,,27700978.416366063,13.5712683,
2022-06-12,,,822753.5,191184617.31646615,30283293547737.0,,,7.383333333333334
2022-06-13,708381.0,,,,,,,
2022-06-14,,283231.0,14231481.0,,,20795095.681292698,26.092143590000006,
2022-06-16,,,5143096.0,179141491.81621632,30283293547737.0,,,9.583333333333334
2022-06-17,663831.0,,,,,,,
2022-06-18,,247890.0,,,,19163215.151645448,20.936404599999996,
2022-06-19,,,394138.0,,,,,
2022-06-20,,,,198711570.75412232,30283293547737.0,,,7.541666666666667
2022-06-21,647716.0,,1500609.0,,,,,
2022-06-22,,255472.0,,,,16701527.504797904,16.955184179999996,
2022-06-23,,,1189108.0,,,,,
2022-06-24,,,,189622396.21199957,29570168636358.0,,,9.333333333333334
2022-06-25,557791.0,,1884938.5,,,,,
2022-06-26,,206755.0,,,,18725062.505838733,12.73963608,
2022-06-27,,,16493116.0,,,,,
2022-06-28,,,,214611394.16241816,29570168636358.0,,,7.416666666666666
2022-06-29,654949.0,,2606037.5,,,,,
2022-06-30,,271213.0,,,,20986948.239193026,16.563506569999994,
2022-07-01,,,7083551.0,,,,,
2022-07-02,,,,202851865.7151624,29570168636358.0,,,7.395833333333333
2022-07-03,548190.0,,1644837.5,,,,,
2022-07-04,,240385.0,,,,17710446.53341544,13.56007377999999,
2022-07-06,,,9270554.0,186682514.1001857,29570168636358.0,,,12.366666666666667
2022-07-07,691644.0,,,,,,,
2022-07-08,,268331.0,310320.0,,,20610085.030495834,22.855290490000005,
2022-07-10,,,918282.0,221726603.8502846,29152798808272.0,,,4.266666666666667
2022-07-11,590261.0,,,,,,,
2022-07-12,,275378.0,365198.0,,,19253095.526382394,17.361912600000007,
2022-07-14,,,5539208.5,179699992.6629758,29152798808272.0,,,11.116666666666667
2022-07-15,661194.0,,,,,,,
2022-07-16,,226638.0,671261.0,,,19644545.69899658,18.277772789999993,
2022-07-18,,,7738134.5,189844347.0874986,29152798808272.0,,,9.941666666666666
2022-07-19,682638.0,,,,,,,
2022-07-20,,260195.0,18055567.0,,,19141473.222768992,25.64368542000001,
2022-07-22,,,,181711862.6387281,27692567959234.0,,,8.779166666666667
2022-07-23,572761.0,,3584304.5,,,,,
2022-07-24,,199919.0,,,,22447659.673061103,10.677899700000001,
2022-07-25,,,624936.5,,,,,
2022-07-26,,,,220256803.19845834,27692567959234.0,,,6.4
2022-07-27,644191.0,,2274384.0,,,,,
2022-07-28,,287254.0,,,,21195787.991195064,16.141326599999996,
2022-07-29,,,1079765.5,,,,,
2022-07-30,,,,177582047.57875702,27692567959234.0,,,8.383333333333333
2022-07-31,561055.0,,1867999.0,,,,,
2022-08-01,,249610.0,,,,20057094.21660737,14.450534099999997,
2022-08-02,,,1924734.5,,,,,
2022-08-03,,,,199607727.89860287,27692567959234.0,,,7.95
2022-08-04,695558.0,,6776481.5,,,,,
2022-08-05,,268463.0,,,,22040552.556791432,19.59420281,
2022-08-06,,,237653.5,,,,,
2022-08-07,,,,222690688.3419183,28174668481289.0,,,4.383333333333334
2022-08-08,652517.0,,,,,,,
2022-08-09,,256233.0,7822718.5,,,21500771.45078992,22.94095828,
2022-08-11,,,1720894.5,196079851.3702425,28174668481289.0,,,8.991666666666667
2022-08-12,703328.0,,,,,,,
2022-08-13,,233308.0,256096.5,,,21597981.286947653,11.569899080000006,
2022-08-15,,,225205.5,203082703.20489404,28174668481289.0,,,6.983333333333333
2022-08-16,677726.0,,,,,,,
2022-08-17,,256127.0,5780762.0,,,19823143.47206977,15.181718970000006,
2022-08-19,,,359535.5,250867150.78611156,28351606743494.0,,,5.1
2022-08-20,597278.0,,,,,,,
2022-08-21,,205435.0,2331591.5,,,19658711.446938902,7.9226078700000055,
2022-08-23,,,995917.5,242410954.69219768,28351606743494.0,,,4.691666666666666
2022-08-24,649399.0,,,,,,,
2022-08-25,,260460.0,,,,21711435.8619223,10.89698816,
2022-08-26,,,221220.0,,,,,
2022-08-27,,,,204358072.2695853,28351606743494.0,,,5.916666666666667
2022-08-28,547812.0,,564505.5,,,,,
2022-08-29,,252235.0,,,,19815545.48503768,11.008257659999996,
2022-08-30,,,1840183.5,,,,,
2022-08-31,,,,219862688.89188153,30293716756044.19,,,7.933333333333334
2022-09-01,685449.0,,830044.0,,,,,
2022-09-02,,270588.0,,,,16573004.97125154,18.277006289999996,
2022-09-03,,,601641.5,,,,,
2022-09-04,,,,258699436.01770127,30977051760460.0,,,4.129166666666666
2022-09-05,628765.0,,3546058.5,,,,,
2022-09-06,,268125.0,,,,17711313.57191243,15.29135514,
2022-09-07,,,5192205.5,,,,,
2022-09-08,,,,195564454.60861945,30977051760460.0,,,8.8
2022-09-09,753468.0,,4835182.0,,,,,
2022-09-10,,241936.0,,,,21254611.329074144,12.414737120000003,
2022-09-12,,,2758281.5,235601272.08754936,30977051760460.0,,,7.533333333333333
2022-09-13,663498.0,,,,,,,
2022-09-14,,270309.0,3563929.5,,,16390122.367911555,17.119207890000002,
2022-09-16,,,625111.5,203901883.4393143,32045359565303.0,,,10.3
2022-09-17,641808.0,,,,,,,
2022-09-18,,212396.0,723581.0,,,19614731.42557514,12.176171550000005,
2022-09-20,,,3622910.5,242133486.58418575,32045359565303.0,,,7.025
2022-09-21,632611.0,,,,,,,
2022-09-22,,245794.0,3485162.0,,,15405709.406264087,12.921849560000002,
2022-09-24,,,352135.0,232575585.79796788,32045359565303.0,,,6.425000000000001
2022-09-25,574037.0,,,,,,,
2022-09-26,,259311.0,384974.0,,,18586164.0791014,14.465445650000003,
2022-09-28,,,,234283743.87934902,31419898493798.69,,,6.025
2022-09-29,652313.0,,470229.0,,,,,
2022-09-30,,286672.0,,,,20961626.892611515,16.583648199999992,
2022-10-01,,,399825.5,,,,,
2022-10-02,,,,244753784.95094424,31360548173145.0,,,5.35
2022-10-03,656236.0,,245400.0,,,,,
2022-10-04,,278744.0,,,,20497223.57467133,10.254465289999999,
2022-10-05,,,535773.0,,,,,
2022-10-06,,,,247871667.56178424,31360548173145.0,,,6.35
2022-10-07,675013.0,,239375.5,,,,,
2022-10-08,,235498.0,,,,21693311.538908795,6.680587199999998,
2022-10-09,,,348958.5,,,,,
2022-10-10,,,,281762541.4868823,33738662001569.633,,,4.75
2022-10-11,635320.0,,1160473.0,,,,,
2022-10-12,,261196.0,,,,16543247.306288254,9.430387910000002,
2022-10-13,,,1060318.0,,,,,
2022-10-14,,,,276154660.02324307,35610794164372.0,,,7.533333333333333
2022-10-15,612380.0,,,,,,,
2022-10-16,,212919.0,612584.0,,,17640377.301598247,8.21248342,
2022-10-18,,,1823901.0,251371549.5083366,35610794164372.0,,,7.833333333333334
2022-10-19,612805.0,,,,,,,
2022-10-20,,263986.0,266112.0,,,17832142.511155218,12.782906639999995,
2022-10-22,,,1325509.5,240750216.43051958,35610794164372.0,,,6.779166666666667
2022-10-23,582380.0,,,,,,,
2022-10-24,,264486.0,4293882.5,,,16704131.75423753,11.951984580000001,
2022-10-26,,,5961879.0,283822315.2658024,36835682546788.0,,,8.35
2022-10-27,648360.0,,,,,,,
2022-10-28,,283035.0,7270285.0,,,20657842.562491424,18.72427351,
2022-10-30,,,717967.0,247200081.03795698,36835682546788.0,,,6.533333333333333
2022-10-31,667561.0,,,,,,,
2022-11-01,,276192.0,,,,19035680.24022811,14.951825980000002,
2022-11-02,,,1212251.0,,,,,
2022-11-03,,,,300302320.6683329,36835682546788.0,,,6.841666666666667
2022-11-04,689430.0,,1030697.0,,,,,
2022-11-05,,257198.0,,,,20477935.245340105,16.01921818999999,
2022-11-06,,,328746.0,,,,,
2022-11-07,,,,263186945.48747677,36766791551487.06,,,6.808333333333334
2022-11-08,719305.0,,1654546.5,,,,,
2022-11-09,,292265.0,,,,16756916.904897429,24.963782759999997,
2022-11-10,,,415449.0,,,,,
2022-11-11,,,,244879481.2695022,36762198818467.0,,,8.266666666666666
2022-11-12,677645.0,,9532885.5,,,,,
2022-11-13,,227644.0,,,,13715309.636890972,16.368784639999998,
2022-11-14,,,76232146.5,,,,,
2022-11-15,,,,283256116.39382714,36762198818467.0,,,7.6
2022-11-16,670368.0,,110082383.5,,,,,
2022-11-17,,248465.0,,,,15097004.518378556,34.54296318999999,
2022-11-19,,,64220942.0,268636445.8702748,36762198818467.0,,,7.65
2022-11-20,595776.0,,,,,,,
2022-11-21,,270779.0,551114.0,,,13533870.26017263,25.365681919999993,
2022-11-23,,,1355961.5,258991482.2471786,36950494067222.0,,,7.783333333333333
2022-11-24,642832.0,,,,,,,
2022-11-25,,258341.0,15241987.0,,,13127718.390905542,27.05300031,
2022-11-27,,,723813.0,249807387.13203046,36950494067222.0,,,6.816666666666666
2022-11-28,630827.0,,,,,,,
2022-11-29,,271512.0,275066.5,,,13816257.51734792,23.247694430000003,
2022-12-01,,,9580059.0,281033310.52353424,36950494067222.0,,,6.783333333333333
2022-12-02,686664.0,,,,,,,
2022-12-03,,250951.0,3780634.5,,,14299138.04252222,23.08110451000001,
2022-12-05,,,,268175577.36232677,36950494067222.0,,,6.758333333333333
2022-12-06,637825.0,,344578.0,,,,,
2022-12-07,,272328.0,,,,18475685.995101217,18.324438660000006,
2022-12-08,,,247735.5,,,,,
2022-12-09,,,,258748833.58216918,34244331613176.0,,,6.35
2022-12-10,617455.0,,37108634.5,,,,,
2022-12-11,,217788.0,,,,15911653.689838963,8.19227598,
2022-12-12,,,220237.0,,,,,
2022-12-13,,,,280878668.0332757,34244331613176.0,,,5.791666666666667
2022-12-14,673994.0,,6840734.5,,,,,
2022-12-15,,276713.0,,,,15628685.822634194,20.34853506,
2022-12-16,,,3918887.5,,,,,
2022-12-17,,,,234916704.1732852,34244331613176.0,,,9.095833333333333
2022-12-18,559608.0,,1707026.5,,,,,
2022-12-19,,259096.0,,,,14497991.473721288,18.069058319999993,
2022-12-20,,,3021948.5,,,,,
2022-12-21,,,,251387886.90897432,35364065900457.0,,,7.6
2022-12-22,665463.0,,,,,,,
2022-12-23,,273926.0,251226.5,,,14192911.730580632,17.374282509999997,
2022-12-25,,,121556.5,247871972.40675086,35364065900457.0,,,6.316666666666666
2022-12-26,548937.0,,,,,,,
2022-12-27,,239359.0,1968893.0,,,12489766.06688427,23.851985059999993,
2022-12-29,,,3246765.0,247871972.40675086,35364065900457.0,,,6.983333333333333
2022-12-30,726125.0,,,,,,,
2022-12-31,,242325.0,323592.5,,,16375895.467673866,12.180264259999996,
2023-01-02,,,730781.0,274241331.1734265,35364065900457.0,,,4.883333333333333
2023-01-03,645565.0,,,,,,,
2023-01-04,,277936.0,6461056.0,,,15514421.553151188,14.774281600000002,
2023-01-06,,,775660.5,305064103.23047346,34093570325204.0,,,4.5
2023-01-07,601071.0,,,,,,,
2023-01-08,,228488.0,,,,16331614.696256422,6.781967409999997,
2023-01-09,,,256162.5,,,,,
2023-01-10,,,,286421296.9219445,34093570325204.0,,,5.516666666666667
2023-01-11,661284.0,,3540213.0,,,,,
2023-01-12,,315980.0,,,,17645261.628721908,16.51553844000001,
2023-01-13,,,2146455.5,,,,,
2023-01-14,,,,289810898.0689498,34093570325204.0,,,5.708333333333333
2023-01-15,605147.0,,1729060.0,,,,,
2023-01-16,,302804.0,,,,19564851.90352845,10.301662030000005,
2023-01-17,,,2274321.5,,,,,
2023-01-18,,,,261608422.14007932,37590453655497.0,,,7.345833333333333
2023-01-19,684950.0,,3612738.0,,,,,
2023-01-20,,295822.0,,,,18240061.154305376,19.557875499999998,
2023-01-21,,,375046.0,,,,,
2023-01-22,,,,282163369.59394276,37590453655497.0,,,5.966666666666667
2023-01-23,651866.0,,3684717.0,,,,,
2023-01-24,,292970.0,,,,18918440.50491401,16.92996076,
2023-01-26,,,583119.0,289637895.9408021,37590453655497.0,,,6.35
2023-01-27,699439.0,,,,,,,
2023-01-28,,268849.0,1046199.5,,,24442485.75123782,11.61323579,
2023-01-30,,,433173.5,269948142.5149194,39350942467773.0,,,7.8916666666666675
2023-01-31,709466.0,,,,,,,
2023-02-01,,345561.0,2123287.0,,,20346134.427086793,22.09847212999999,
2023-02-03,,,3170781.5,260167412.7136542,39350942467773.0,,,10.216666666666667
2023-02-04,691143.0,,,,,,,
2023-02-05,,254113.0,1589055.5,,,22388253.779740416,13.976726330000005,
2023-02-07,,,47563018.0,277772726.3559315,39350942467773.0,,,7.816666666666666
2023-02-08,682912.0,,,,,,,
2023-02-09,,369499.0,57568376.5,,,23332309.14710399,21.55106488000002,
2023-02-11,,,,291465748.0777028,39350942467773.0,,,7.266666666666667
2023-02-12,617837.0,,69839257.5,,,,,
2023-02-13,,299329.0,,,,21667418.164248344,24.259215849999997,
2023-02-14,,,65391647.5,,,,,
2023-02-15,,,,317275458.3617154,39156400059293.0,,,8.966666666666667
2023-02-16,759215.0,,70075516.5,,,,,
2023-02-17,,321260.0,,,,25714299.92522733,26.678259050000005,
2023-02-18,,,45136687.5,,,,,
2023-02-19,,,,315328983.1570423,39156400059293.0,,,5.883333333333333
2023-02-20,615969.0,,19162188.0,,,,,
2023-02-21,,290457.0,,,,26512359.26103933,17.32064879,
2023-02-22,,,23360806.0,,,,,
2023-02-23,,,,332847259.9991002,39156400059293.0,,,6.175
2023-02-24,695824.0,,12819964.5,,,,,
2023-02-25,,258413.0,,,,16083980.15403232,15.959074009999993,
2023-02-26,,,2426743.5,,,,,
2023-02-27,,,,299630548.4861114,43053844193928.0,,,8.912500000000001
2023-02-28,731797.0,,,,,,,
2023-03-01,,381932.0,21412333.0,,,25988722.583811883,25.83815714,
2023-03-03,,,50422982.0,359556658.1833338,43053844193928.0,,,7.758333333333333
2023-03-04,678996.0,,,,,,,
2023-03-05,,286638.0,33481827.5,,,22389334.56458218,17.510876130000007,
2023-03-07,,,33081650.0,353136003.57291716,43053844193928.0,,,7.716666666666667
2023-03-08,656385.0,,,,,,,
2023-03-09,,336854.0,63807210.0,,,19039458.643895354,44.796256809999996,
2023-03-11,,,62419217.0,357219695.9219277,43551722213590.0,,,8.0
2023-03-12,621363.0,,,,,,,
2023-03-13,,333107.0,71596297.5,,,23087128.98074996,26.126984639999993,
2023-03-15,,,66484184.0,318250274.5486265,43551722213590.0,,,10.3
2023-03-16,687640.0,,,,,,,
2023-03-17,,338823.0,,,,25280852.552496247,42.51131127999999,
2023-03-18,,,60505617.5,,,,,
2023-03-19,,,,320415242.4026988,43551722213590.0,,,7.3583333333333325
2023-03-20,725399.0,,69293398.5,,,,,
2023-03-21,,327932.0,,,,26497064.86479075,28.886597120000012,
2023-03-22,,,69013832.5,,,,,
2023-03-23,,,,398152679.74955547,43767569956061.28,,,6.316666666666666
2023-03-24,683787.0,,69608888.5,,,,,
2023-03-25,,290197.0,,,,25755315.778535493,30.59583649,
2023-03-26,,,67855087.0,,,,,
2023-03-27,,,,344632512.6727259,46843400286277.0,,,7.7625
2023-03-28,684623.0,,65622013.0,,,,,
2023-03-29,,334637.0,,,,26591193.533266988,27.534690559999987,
2023-03-30,,,69815683.5,,,,,
2023-03-31,,,,328332326.2625294,46843400286277.0,,,8.408333333333333
2023-04-01,702374.0,,70789562.0,,,,,
2023-04-02,,341622.0,,,,27387521.07343141,24.467191630000006,
2023-04-04,,,68412390.5,377232885.49311894,46843400286277.0,,,10.558333333333334
2023-04-05,719774.0,,,,,,,
2023-04-06,,354019.0,61411565.5,,,29988656.93568959,32.91813282999998,
2023-04-08,,,69931324.5,349935510.5526316,47887764338536.0,,,8.366666666666667
2023-04-09,570129.0,,,,,,,
2023-04-10,,289625.0,71649468.5,,,22540478.67849652,21.77457393999999,
2023-04-12,,,64832936.5,380882188.3566059,47887764338536.0,,,6.266666666666667
2023-04-13,720191.0,,,,,,,
2023-04-14,,315959.0,73878359.5,,,27977114.940560613,27.739714300000003,
2023-04-16,,,70475123.0,295183695.97636956,47887764338536.0,,,7.729166666666667
2023-04-17,665181.0,,,,,,,
2023-04-18,,312522.0,16208341.0,,,31642501.63757007,20.363491979999996,
2023-04-20,,,,319313867.4340018,48296984989381.2,,,9.233333333333333
2023-04-21,771581.0,,8820349.0,,,,,
2023-04-22,,354752.0,,,,25972883.28916762,16.3903462,
2023-04-23,,,1649383.5,,,,,
2023-04-24,,,,341432463.6274834,48712405953118.0,,,13.7
2023-04-25,663868.0,,16488804.0,,,,,
2023-04-26,,436461.0,,,,24384973.37872218,33.09136423999998,
2023-04-27,,,30337510.0,,,,,
2023-04-28,,,,355961504.6329083,48712405953118.0,,,11.008333333333333
2023-04-29,628996.0,,48125600.0,,,,,
2023-04-30,,568516.0,,,,28548026.97705134,47.64650049999998,
2023-05-01,,,35885078.0,,,,,
2023-05-02,,,,312374381.6166337,48712405953118.0,,,12.583333333333334
2023-05-03,728440.0,,28080187.5,,,,,
2023-05-04,,491123.0,,,,29770202.04218574,113.47645017000005,
2023-05-05,,,24176753.5,,,,,
2023-05-06,,,,355568840.1119249,48005534313579.0,,,10.366666666666667
2023-05-07,482095.0,,,,,,,
2023-05-08,,575051.0,19288548.5,,,41744197.067098685,635.35380034,
2023-05-10,,,68039184.0,405682569.25521636,48005534313579.0,,,11.641666666666666
2023-05-11,596717.0,,,,,,,
2023-05-12,,509159.0,109886808.5,,,27932158.246966116,173.44342629,
2023-05-14,,,116212794.5,415228041.47298616,48005534313579.0,,,9.05
2023-05-15,579485.0,,,,,,,
2023-05-16,,566462.0,138017689.5,,,30101350.309985295,113.01084452000005,
2023-05-18,,,156606583.0,344768089.144806,49188301954866.32,,,10.866666666666667
2023-05-19,664491.0,,,,,,,
2023-05-20,,423736.0,158011624.0,,,24375940.640033692,85.19281153999995,
2023-05-22,,,166345930.0,354690591.1309403,49549703178593.0,,,10.0
2023-05-23,636984.0,,,,,,,
2023-05-24,,405521.0,,,,25204426.061596133,64.87007901999998,
2023-05-25,,,173421884.5,,,,,
2023-05-26,,,,376858753.07662404,49549703178593.0,,,9.95
2023-05-27,672783.0,,168134558.0,,,,,
2023-05-28,,496158.0,,,,29018379.77947518,62.56858108,
2023-05-29,,,165850837.0,,,,,
2023-05-30,,,,379321882.1817001,49549703178593.0,,,12.125
2023-05-31,709100.0,,121677023.5,,,,,
2023-06-01,,355986.0,,,,24808640.12866411,70.13588614000001,
2023-06-02,,,129847268.5,,,,,
2023-06-03,,,,331093463.8956832,51234338863443.0,,,10.416666666666668
2023-06-04,588801.0,,126526070.0,,,,,
2023-06-05,,359254.0,,,,24355694.08839815,58.00114518999999,
2023-06-06,,,131453107.0,,,,,
2023-06-07,,,,343827827.89167106,51234338863443.0,,,13.5
2023-06-08,682296.0,,129318351.5,,,,,
2023-06-09,,387084.0,,,,30334803.515606057,73.25776494999997,
2023-06-11,,,101299808.5,415140266.2692028,51234338863443.0,,,7.65
2023-06-12,617352.0,,,,,,,
2023-06-13,,410483.0,140686070.5,,,24857915.761624184,37.246010070000004,
2023-06-15,,,93354638.0,385148460.1631553,52350439455487.0,,,9.95
2023-06-16,765014.0,,,,,,,
2023-06-17,,475252.0,167083064.0,,,24576941.293343797,40.12883580000002,
2023-06-19,,,105794458.0,369534333.3997841,52350439455487.0,,,9.858333333333334
2023-06-20,746599.0,,,,,,,
2023-06-21,,363280.0,135012005.0,,,23415578.90437153,43.88821895000004,
2023-06-23,,,151220530.0,325294307.5702325,52350439455487.0,,,11.883333333333333
2023-06-24,683837.0,,,,,,,
2023-06-25,,382769.0,130491646.0,,,30195817.85050738,29.38484288000001,
2023-06-27,,,,364329624.47866035,52350439455487.0,,,10.183333333333334
2023-06-28,627350.0,,137091746.5,,,,,
2023-06-29,,438193.0,,,,28907158.299600467,37.058475680000015,
2023-06-30,,,137755500.5,,,,,
2023-07-01,,,,334845664.7949681,50646206431058.0,,,9.3
2023-07-02,534333.0,,122747098.0,,,,,
2023-07-03,,328114.0,,,,27990140.909918316,25.487702250000012,
2023-07-04,,,70482580.0,,,,,
2023-07-05,,,,390233669.4978951,50646206431058.0,,,9.183333333333334
2023-07-06,709055.0,,77420635.0,,,,,
2023-07-07,,556014.0,,,,34013005.20105904,19.24955069,
2023-07-08,,,66007827.0,,,,,
2023-07-09,,,,425480581.581576,50646206431058.0,,,10.416666666666666
2023-07-10,679425.0,,74245941.0,,,,,
2023-07-11,,432293.0,,,,26664260.808558695,16.952263900000002,
2023-07-12,,,92011394.0,,,,,
2023-07-13,,,,321592673.51184636,53911173001055.0,,,11.95
2023-07-14,760021.0,,,,,,,
2023-07-15,,484980.0,99429955.0,,,27066441.91831429,16.740640720000005,
2023-07-17,,,106806323.0,364471696.6467593,53911173001055.0,,,9.333333333333332
2023-07-18,775244.0,,,,,,,
2023-07-19,,480249.0,106124118.0,,,28328021.50246617,18.163703370000007,
2023-07-21,,,126197202.0,300153161.94439,53911173001055.0,,,12.283333333333333
2023-07-22,556589.0,,,,,,,
2023-07-23,,559624.0,64049131.0,,,28310247.069138404,25.54846983,
2023-07-25,,,75745450.5,369831574.5386234,53911173001055.0,,,9.216666666666667
2023-07-26,737067.0,,,,,,,
2023-07-27,,413038.0,81858671.5,,,26347218.51898918,20.838440450000014,
2023-07-29,,,,343365594.25571066,52328312063444.0,,,9.641666666666666
2023-07-30,800500.0,,85517920.0,,,,,
2023-07-31,,445666.0,,,,27510234.359162603,16.65975421,
2023-08-01,,,87601365.0,,,,,
2023-08-02,,,,400593193.2983291,52328312063444.0,,,8.533333333333333
2023-08-03,716303.0,,78563132.5,,,,,
2023-08-04,,318486.0,,,,23104041.166844852,22.515295539999993,
2023-08-05,,,79398256.0,,,,,
2023-08-06,,,,426605738.3177011,52328312063444.0,,,9.691666666666666
2023-08-07,676210.0,,76284271.0,,,,,
2023-08-08,,331194.0,,,,23875114.96975787,29.11310746000001,
2023-08-09,,,90642382.5,,,,,
2023-08-10,,,,330756213.4390739,52391178981379.0,,,10.916666666666666
2023-08-11,733810.0,,89348047.5,,,,,
2023-08-12,,503934.0,,,,31294824.65651836,19.421388580000023,
2023-08-13,,,92569139.5,,,,,
2023-08-14,,,,445348917.3077294,52391178981379.0,,,8.1
2023-08-15,786113.0,,,,,,,
2023-08-16,,566878.0,101297522.0,,,30586968.731064703,18.03889855,
2023-08-18,,,96573379.5,362008769.0396163,52391178981379.0,,,10.916666666666666
2023-08-19,628343.0,,,,,,,
2023-08-20,,612461.0,64726900.0,,,27190186.429498125,14.984985450000002,
2023-08-22,,,66947684.0,380936887.22817194,53588410123873.43,,,10.35
2023-08-23,652036.0,,,,,,,
2023-08-24,,399151.0,98220091.0,,,23333266.492939506,17.458467169999995,
2023-08-26,,,672021.0,378799106.9943814,55621444139430.0,,,11.55
2023-08-27,606069.0,,,,,,,
2023-08-28,,331345.0,111739475.0,,,19666378.699688364,16.97295639999999,
2023-08-30,,,37919643.5,348384580.1554164,55621444139430.0,,,9.775
2023-08-31,742110.0,,,,,,,
2023-09-01,,419548.0,,,,25120794.91081459,26.151917779999994,
2023-09-02,,,81981930.0,,,,,
2023-09-03,,,,436863203.68695074,55621444139430.0,,,7.25
2023-09-04,730142.0,,87500248.0,,,,,
2023-09-05,,462093.0,,,,21245406.274935115,24.396894269999994,
2023-09-06,,,108201401.0,,,,,
2023-09-07,,,,393005453.9397736,54150142369480.0,,,9.033333333333333
2023-09-08,694292.0,,119125097.0,,,,,
2023-09-09,,597409.0,,,,25270696.568339124,32.53049267,
2023-09-10,,,131326389.5,,,,,
2023-09-11,,,,427999090.2494795,54150142369480.0,,,7.633333333333334
2023-09-12,784703.0,,142730851.0,,,,,
2023-09-13,,512446.0,,,,24786596.15628565,31.128702210000007,
2023-09-14,,,143844718.0,,,,,
2023-09-15,,,,506061817.40190023,54150142369480.0,,,7.816666666666666
2023-09-16,876224.0,,140999790.5,,,,,
2023-09-17,,611220.0,,,,25479813.23061756,28.30720798,
2023-09-19,,,96396847.0,385677556.7313763,55816608966185.68,,,11.666666666666666
2023-09-20,823616.0,,,,,,,
2023-09-21,,431540.0,121198814.0,,,24381114.451694295,47.346400599999996,
2023-09-23,,,132060667.5,442953295.78705144,57119871304635.0,,,8.208333333333332
2023-09-24,685778.0,,,,,,,
2023-09-25,,285750.0,116712284.0,,,24661550.73070846,33.365485490000005,
2023-09-27,,,97377085.0,445792739.99081457,57119871304635.0,,,8.95
2023-09-28,639899.0,,,,,,,
2023-09-29,,330269.0,74861021.5,,,25946534.412971754,29.363154359999996,
2023-10-01,,,37147006.5,400361632.7306042,57119871304635.0,,,10.0
2023-10-02,691873.0,,,,,,,
2023-10-03,,310664.0,54286901.0,,,28995037.486792862,29.087440100000013,
2023-10-05,,,,401774935.7811363,57321508229258.0,,,7.783333333333333
2023-10-06,679001.0,,66085405.5,,,,,
2023-10-07,,244567.0,,,,31014954.909119453,41.49443835000001,
2023-10-08,,,52839286.5,,,,,
2023-10-09,,,,444516950.225938,57321508229258.0,,,6.308333333333334
2023-10-10,629505.0,,61565372.0,,,,,
2023-10-11,,264600.0,,,,27666095.64227482,21.60053422,
2023-10-12,,,77418187.0,,,,,
2023-10-13,,,,393226532.892176,57321508229258.0,,,7.275
2023-10-14,612783.0,,73205049.5,,,,,
2023-10-15,,251923.0,,,,28431414.424704663,11.395811420000003,
2023-10-16,,,84635562.5,,,,,
2023-10-17,,,,491483968.444345,61030681983176.0,,,6.5
2023-10-18,613906.0,,87620676.5,,,,,
2023-10-19,,282007.0,,,,25797505.892024655,18.648708779999993,
2023-10-20,,,94687953.5,,,,,
2023-10-21,,,,455077748.5595787,61030681983176.0,,,7.058333333333334
2023-10-22,577606.0,,,,,,,
2023-10-23,,301780.0,90328709.0,,,30814659.955034763,17.002779340000004,
2023-10-25,,,118661991.5,436874638.6171956,61030681983176.0,,,10.025
2023-10-26,778594.0,,,,,,,
2023-10-27,,452816.0,108207014.5,,,34005980.050704196,25.551621680000004,
