Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^HSI,^HSI,^HSI,^HSI,^HSI,,,,,,,,,
2018-09-06,26974.8203125,27268.390625,26818.8203125,27069.2109375,2172071800.0,HSI,HKD,-0.009874863528185895,27558.619921875,27771.51884765625,28148.764375,29933.9714453125,0.011188811472061912,3452.777
2018-09-07,26973.470703125,27196.5703125,26669.580078125,26895.869140625,2859939000.0,HSI,HKD,-5.003219147947657e-05,27375.60390625,27701.86142578125,28118.2873828125,29924.5803515625,0.011127006399618696,3452.60425
2018-09-10,26613.419921875,26926.630859375,26453.2890625,26922.26953125,2045973800.0,HSI,HKD,-0.013348329742686293,27155.780078125,27635.70390625,28071.45359375,29912.55365234375,0.011025024283589717,3406.51775
2018-09-11,26422.55078125,26690.650390625,26394.869140625,26611.9296875,1688227600.0,HSI,HKD,-0.007171913312355449,26845.622265625,27569.1849609375,28028.993203125,29898.6712109375,0.011037850845225369,3382.0865
2018-09-12,26345.0390625,26468.91015625,26219.560546875,26462.8203125,2255883500.0,HSI,HKD,-0.002933544130228505,26665.86015625,27520.257421875,27991.0605859375,29884.094853515624,0.010603694152554254,3372.165
2018-09-13,27014.490234375,27014.490234375,26648.76953125,26798.390625,2336699600.0,HSI,HKD,0.025410900712153683,26673.794140625,27515.97890625,27967.70859375,29870.076953125,0.012090670344166702,3457.85475
2018-09-14,27286.41015625,27340.01953125,27027.44921875,27229.7890625,1707220300.0,HSI,HKD,0.010065706201221936,26736.38203125,27519.62890625,27947.1244140625,29856.491552734376,0.01227028955451702,3492.6605
2018-09-17,26932.849609375,27037.48046875,26763.2109375,27029.91015625,1262149500.0,HSI,HKD,-0.012957385923996867,26800.26796875,27486.37041015625,27912.01140625,29842.616103515626,0.012146522049375602,3447.40475
2018-09-18,27084.66015625,27156.55078125,26648.990234375,26846.330078125,1810262900.0,HSI,HKD,0.0056366314399258766,26932.68984375,27452.96396484375,27880.059609375,29828.707802734374,0.012147362184469808,3466.8365
2018-09-19,27407.369140625,27488.349609375,27085.7890625,27170.01953125,1874196000.0,HSI,HKD,0.011914824941989588,27145.155859375,27426.95341796875,27861.973203125,29817.313701171875,0.012391044558136012,3508.14325
2018-09-20,27477.669921875,27628.189453125,27327.23046875,27605.720703125,1399791400.0,HSI,HKD,0.0025650320864178955,27237.791796875,27411.3138671875,27841.91,29806.297802734374,0.012375402209388006,3517.1417500000002
2018-09-21,27953.580078125,27965.9609375,27536.26953125,27712.349609375,2777208200.0,HSI,HKD,0.017319887661621847,27371.22578125,27425.3994140625,27830.4728125,29797.946552734375,0.012956649147890983,3578.05825
2018-09-24,27499.390625,27783.849609375,27425.009765625,27783.849609375,1511079800.0,HSI,HKD,-0.016247988696103555,27484.533984375,27386.80546875,27809.667421875,29789.5567578125,0.012475257918080806,3519.922
2018-09-26,27816.869140625,28031.810546875,27589.369140625,27606.810546875,2338781100.0,HSI,HKD,0.011544929120588465,27630.97578125,27360.06796875,27802.3712109375,29783.26990234375,0.01277583713574259,3560.5592500000002
2018-09-27,27715.669921875,27928.2890625,27638.5390625,27912.509765625,1440548100.0,HSI,HKD,-0.0036380520840932906,27692.6359375,27325.0294921875,27794.3362109375,29776.15685546875,0.012767381738803454,3547.60575
2018-09-28,27788.51953125,27927.94921875,27672.830078125,27879.060546875,1636511300.0,HSI,HKD,0.002628462872459769,27754.805859375,27306.2529296875,27789.8894140625,29770.88544921875,0.012660453141875545,3556.9305
2018-10-02,27126.380859375,27716.16015625,27073.080078125,27716.16015625,2081279200.0,HSI,HKD,-0.023827777911319847,27589.366015625,27268.14443359375,27767.927421875,29765.393349609374,0.013554873190463902,3472.17675
2018-10-03,27091.259765625,27270.16015625,26840.19921875,26840.19921875,1316749100.0,HSI,HKD,-0.0012947209556656292,27507.73984375,27237.08046875,27744.630234375,29759.333701171876,0.013503522132179174,3467.68125
2018-10-04,26623.869140625,27029.400390625,26551.439453125,27029.400390625,1903259700.0,HSI,HKD,-0.017252450755097515,27269.13984375,27169.60693359375,27703.8562109375,29749.253798828126,0.013731059036820665,3407.85525
2018-10-05,26572.5703125,26639.640625,26373.4609375,26503.75,1684117300.0,HSI,HKD,-0.0019267983873434424,27040.519921875,27136.04296875,27656.889609375,29737.290205078127,0.012548252112979056,3401.289
