,Global averaged stocks(USD),Currency US Dollar Index,Volatility_CBOE SKEW Index,Gold/BTC Ratio,BTC Volume,S2F Model,Onchain Hash Rate (GH/s),Onchain Mining Difficulty,BTC/USD
2018-01-26,0.3167064724354311,0.018808905821837,0.1096774412312386,0.0139117703569063,0.0277477110188633,0.0052107034103785,0.0203837721910189,0.0225628261289295,0.1037415118007909
2018-01-27,0.3150964739758076,0.0219436736325735,0.1135484337664274,0.0143153339387411,0.0215848173390722,0.0052128298420221,0.0203183247698346,0.0232081057331824,0.1062828392901844
2018-01-28,0.3134864755161841,0.0250784414433109,0.1174194263016166,0.014718897520576,0.0237705080141714,0.0052149836701474,0.0197292979791755,0.0232081057331824,0.1095441925193392
2018-01-29,0.3118764770565606,0.0282132092540474,0.1212904188368053,0.0151224611024109,0.0202287937626134,0.0052170761840249,0.0191402711885164,0.0232081057331824,0.1049211113795682
2018-01-30,0.3023584209899065,0.0235112070166501,0.1793548693366375,0.0155260246842458,0.024589688860383,0.0052192300139571,0.0171114011318016,0.0232081057331824,0.0936903741805721
2018-01-31,0.3041767188760611,0.0211599069405354,0.1561291328895049,0.015362123215529,0.0228894965006407,0.0052211722760831,0.0150825310750868,0.0232081057331824,0.0947737165905969
2018-02-01,0.3044377549546416,0.003134867463209,0.1469534050179211,0.0176189528812631,0.0283551900674673,0.0052230754949701,0.0184203495554885,0.0232081057331824,0.084859799577628
2018-02-02,0.2863516106520847,0.0239028412314894,0.2309677506860441,0.0182618945946437,0.0362407001729554,0.0052253156126431,0.0217581680358903,0.0232081057331824,0.0816532700820212
2018-02-03,0.2755784273504049,0.0284744980355506,0.2422939286864363,0.0202227360238039,0.0206745149273411,0.0052275453885818,0.0224126422477337,0.0232081057331824,0.0849010394847767
2018-02-04,0.2648052440487252,0.0330461548396123,0.253620106686828,0.0221835774529641,0.020132458247987,0.0052298446402879,0.0230671164595772,0.0232081057331824,0.0764277361042548
2018-02-05,0.2540320607470454,0.037617811643674,0.2649462846872199,0.0241444188821243,0.0264344289871539,0.0052323320849648,0.0237043955173022,0.0232298104342943,0.0639547469222914
2018-02-06,0.2699922458275297,0.0391849464178624,0.2762724626876121,0.0211568562482884,0.0398676101195034,0.0052347701686385,0.0243416745750273,0.0232515151354063,0.0714921993104334
2018-02-07,0.2681333469287356,0.0654390877254669,0.3807884954637097,0.0213125519411355,0.0261038786187873,0.0052369024470157,0.0215229105684801,0.024459743497306,0.0702399345544791
2018-02-08,0.2389578427059905,0.064263587166117,0.2950537896925402,0.0194629108819101,0.0266095499862567,0.0052387678094591,0.018704146561933,0.0256679718592057,0.0763199686239874
2018-02-09,0.248501553557932,0.0724923900389775,0.2605017658630153,0.0181551926610176,0.0193097732311669,0.0052405924537317,0.0195714585639475,0.0256679718592057,0.080768386085504
2018-02-10,0.2523526182514933,0.0694881669665203,0.3537395664155838,0.0180611401682491,0.0221481018229743,0.005242502317486,0.020438770565962,0.0256679718592057,0.0796823987920487
2018-02-11,0.2562036829450546,0.0664839438940645,0.4469773669681527,0.0179670876754806,0.0174217226060507,0.0052445204008783,0.0221011185698231,0.0256679718592057,0.0750401537669334
2018-02-12,0.2600547476386159,0.0634797208216069,0.5402151675207212,0.0178730351827122,0.0178042446971184,0.0052466947298201,0.0237634665736843,0.0256679718592057,0.0825575068841277
2018-02-13,0.2616327511494541,0.0434953144404204,0.4692474693380375,0.0187587911925448,0.0162094196256234,0.0052489596982447,0.0247030545758667,0.0256679718592057,0.0794597770184196
2018-02-14,0.2701810127572369,0.0207682727256965,0.2508960573476702,0.0170652151581029,0.0225152650846638,0.0052513156673067,0.0256426425780491,0.0256679718592057,0.0879181695230161
2018-02-15,0.2795444429120566,0.0,0.3058064778645832,0.0156507755514305,0.0257997422858235,0.0052534488541593,0.0240525705743558,0.0256679718592057,0.0942575311874213
2018-02-16,0.2795902184567607,0.0199844063811864,0.3056918017753138,0.0155393162302252,0.0207667466818003,0.0052554248491538,0.0224624985706626,0.0256679718592057,0.094894514959961
2018-02-17,0.2781412078599726,0.0260580999821224,0.3055771256860438,0.0149708315637653,0.0246552819157118,0.0052575283721147,0.0228238785715019,0.0256679718592057,0.1031875699954727
2018-02-18,0.2766921972631847,0.0321317935830585,0.3054624495967744,0.0144023468973053,0.0248921445919559,0.0052596768148231,0.0231852585723412,0.0256679718592057,0.0978944670793345
2018-02-19,0.2752431866663966,0.0382054871839945,0.3053477735075043,0.0138338622308454,0.0217809079253219,0.0052618874046798,0.0221379272563258,0.0260899356059797,0.1042501496097866
2018-02-20,0.2737941760696085,0.0442791807849305,0.3052330974182349,0.0132653775643855,0.0282615607295598,0.005263979933658,0.0210905959403103,0.0265118993527537,0.1059336778148663
2018-02-21,0.2697102392768989,0.058385785411954,0.2822939418122761,0.0144074570715135,0.0267764897244219,0.0052661132760718,0.0216954969735688,0.0266909142756275,0.0992024126216558
2018-02-22,0.2732031791453503,0.0454546813442799,0.3436559314796148,0.0156502799254083,0.0228864183158014,0.005268302273088,0.0223003980068273,0.0268699291985013,0.0927344285250553
2018-02-23,0.2837963831437059,0.0505486167539324,0.4137634496107751,0.0150629835206896,0.0220299680913486,0.0052703411262717,0.021997947490198,0.0268699291985013,0.0955286603210143
2018-02-24,0.2873909544531515,0.0497649497143659,0.3780167555723566,0.0150352409794239,0.0196890464513165,0.0052723652312468,0.0216954969735688,0.0268699291985013,0.0909232270968164
2018-02-25,0.2909855257625972,0.0489812826748004,0.3422700615339382,0.0150074984381583,0.0162385398377452,0.0052745442930159,0.0213930464569396,0.0268699291985013,0.0895233741591893
2018-02-26,0.2945800970720428,0.0481976156352339,0.3065233674955196,0.0149797558968927,0.0207426142962025,0.0052766861671314,0.0210905959403103,0.0268699291985013,0.0961477197093297
2018-02-27,0.2858712288827345,0.0693575225757694,0.3144087159078181,0.0141525743890504,0.0198265260640577,0.0052787669149312,0.0221491727485127,0.0268699291985013,0.0995345804905421
2018-02-28,0.2760954702255246,0.0791537591802349,0.410179220220094,0.0147123040164002,0.0197410750693772,0.0052809397321803,0.023207749556715,0.0268699291985013,0.0964421496073169
2018-03-01,0.2646576300817446,0.0677900888441649,0.3756271963905691,0.0136204144193218,0.0208269244659805,0.0052831433664954,0.0232833621858723,0.0268699291985013,0.101661638137242
2018-03-02,0.2648001966104309,0.052899916830047,0.24573486765653,0.0136477209145978,0.0216911547661432,0.0052853589658673,0.0233589748150296,0.0268699291985013,0.1029393840872223
2018-03-03,0.2678458571897417,0.0547285396906827,0.258351315734207,0.0133932258638986,0.0190412242161981,0.0052876823884737,0.0227540737817711,0.0268699291985013,0.1067452423250651
2018-03-04,0.2708915177690526,0.0565571625513183,0.2709677638118839,0.0131387308131994,0.0173133340283238,0.0052899426703901,0.0221491727485127,0.0268699291985013,0.1069613394385241
2018-03-05,0.2739371783483634,0.058385785411954,0.2835842118895608,0.0128842357625001,0.0184085872066682,0.0052919932737924,0.0238649284514417,0.028152507197605,0.1075341548371027
2018-03-06,0.2750674050887328,0.0403607459346275,0.2590682053651434,0.0143062443452599,0.0194446881761605,0.0052940996655497,0.0255806841543708,0.0294350851967088,0.1000470059200603
2018-03-07,0.2737707327159191,0.0411443133217219,0.2556272663950494,0.01565963628118,0.0250457241326053,0.0052962667616022,0.0260770851089174,0.0294350851967088,0.0923623385829247
2018-03-08,0.2765629211115897,0.0599532191435594,0.276415753108199,0.0167357242883853,0.0204531219534836,0.005298455199138,0.0265734860634639,0.0294350851967088,0.0869780747368391
2018-03-09,0.2893554646435662,0.0587774196267933,0.2501792770987343,0.0168996793590087,0.024778686491804,0.0053005933544941,0.0247533492301265,0.0294350851967088,0.0864358367710916
2018-03-10,0.288391498341862,0.0562957741173431,0.3179928723771654,0.0169822916800149,0.015324988555096,0.0053025723272491,0.0229332123967891,0.0294350851967088,0.0819859171632364
2018-03-11,0.2874275320401578,0.0538141286078928,0.3858064676555968,0.0170649040010211,0.0179180193688865,0.0053045903855615,0.0246706157377021,0.0294350851967088,0.0887108604399544
2018-03-12,0.2864635657384538,0.0513324830984425,0.4536200629340277,0.0171475163220274,0.0183768454314393,0.0053067705479626,0.0264080190786151,0.0294350851967088,0.0851861247423507
2018-03-13,0.2809107263583256,0.041928179666232,0.4313977969590055,0.0172730637092623,0.0170483183610709,0.0053089778848629,0.0250015497073998,0.0294350851967088,0.0850892040488351
2018-03-14,0.2750406391407707,0.0434953144404204,0.4490323630712365,0.0195824632482087,0.0183222244273789,0.005311078231907,0.0235950803361846,0.0294350851967088,0.0763597893253929
2018-03-15,0.277282191962285,0.0607367865306529,0.5191398812023968,0.019363139614899,0.0194511275637816,0.005313061661456,0.0245878822452777,0.0294350851967088,0.0766528092332585
2018-03-16,0.278913073743945,0.064263587166117,0.5306094590053765,0.0191643499608215,0.0150487747139918,0.0053151390309719,0.0255806841543708,0.0294350851967088,0.0770065877350529
2018-03-17,0.2753928668149524,0.0599532191435594,0.5144087450763517,0.0189380304060832,0.0125891503887382,0.0053172515802526,0.0258197717664362,0.0298475980529363,0.0730292636396888
2018-03-18,0.2718726598859599,0.0556428511210005,0.4982080311473265,0.0187117108513448,0.0188948251616998,0.005319336420266,0.0260588593785016,0.0302601109091639,0.0759244710027155
2018-03-19,0.2683524529569673,0.0513324830984425,0.4820073172183021,0.0184853912966065,0.0191510366367701,0.0053214552304957,0.0239695064094511,0.0306262160690658,0.0797649707625632
2018-03-20,0.2713960146734477,0.0697494557480249,0.418351368237567,0.0176917911022766,0.018104421696597,0.0053234116862243,0.0218801534404006,0.0309923212289677,0.0824338793188988
2018-03-21,0.2699688460488472,0.0466301819036294,0.3610036979866711,0.0178097574820385,0.0171964549123197,0.0053253432173524,0.0232730554197676,0.0309923212289677,0.0825830802343707
2018-03-22,0.2498218871594694,0.049765049366838,0.3036560277357751,0.0184003749487014,0.0157354914922383,0.0053273857638805,0.0246659573991346,0.0309923212289677,0.0806880719423084
2018-03-23,0.2364646115386182,0.0333074436211155,0.293189920404906,0.0183959298831681,0.0169428372821045,0.0053293003691038,0.0257976902573703,0.0309923212289677,0.0821144474392146
2018-03-24,0.2431374339012536,0.0279521197774879,0.284444464862418,0.0190247102972308,0.0161178997925868,0.0053313059187189,0.026929423115606,0.0309923212289677,0.0801185649519234
2018-03-25,0.249810256263889,0.0225967959338606,0.2756990093199296,0.0196534907112936,0.0129986846459121,0.0053333285266219,0.0264070848733434,0.0309923212289677,0.078492228895171
2018-03-26,0.2564830786265245,0.0172414720902325,0.2669535537774417,0.0202822711253563,0.0168485806363861,0.005335303229336,0.0258847466310808,0.0309923212289677,0.0757897201820836
2018-03-27,0.2440646918909309,0.030564509330162,0.2625089255712365,0.0211879600126398,0.0153019955355453,0.0053374009080679,0.0245789010254242,0.0309923212289677,0.0722380840847107
2018-03-28,0.2425281499991176,0.0576019190674443,0.2579212257084453,0.0204981181751797,0.0140398565966846,0.0053393913260745,0.0232730554197676,0.0309923212289677,0.0733840881145472
2018-03-29,0.2507586735506463,0.061128719702908,0.1290322580645162,0.0231233235689003,0.0181028257088178,0.0053413927025793,0.0256235775099494,0.0309923212289677,0.0659405336960002
2018-03-30,0.2471206833781175,0.0601491109903329,0.1302509102770077,0.0232992170134499,0.0178984721657294,0.0053435703307362,0.0279740996001312,0.0309923212289677,0.0633437143404847
2018-03-31,0.2434826932055888,0.0591695022777565,0.1314695624894992,0.0234751104579996,0.0129513564598666,0.0053455853316773,0.0281717168385393,0.0311360857763614,0.06412706061701
2018-04-01,0.2398447030330601,0.058189893565181,0.1326882147019907,0.0236510039025492,0.0128910371667151,0.0053476024836059,0.0283693340769474,0.031279850323755,0.0629068846558471
2018-04-02,0.2362067128605314,0.057210284852605,0.1339068669144825,0.0238268973470988,0.0123249896107345,0.0053498112524411,0.0284576103101541,0.0313558014053969,0.0651676563657366
2018-04-03,0.2464768517580444,0.0630877876493523,0.115268830330141,0.0222763807687098,0.0156480462422614,0.0053520396873388,0.0285458865433609,0.0314317524870388,0.0686810706720706
2018-04-04,0.2538788074479272,0.0607367865306529,0.1274552977640568,0.024614280266979,0.0140418800290884,0.005354187817009,0.0279279529109134,0.0314317524870388,0.0629975709812764
2018-04-05,0.2600221971084933,0.0732759574260724,0.1601434523059477,0.0245453541512116,0.0160458688084923,0.0053562993894442,0.027310019278466,0.0314317524870388,0.0625977374099903
2018-04-06,0.243648572362944,0.0595612859713039,0.1727599003836246,0.0254542184169031,0.0107104758271112,0.0053583422604322,0.0294286488754288,0.0314317524870388,0.0609448787939588
2018-04-07,0.2442551909271606,0.0560345849883119,0.1608602690155507,0.0252932770534317,0.011308264428893,0.0053605675753791,0.0315472784723915,0.0314317524870388,0.0635378275883564
2018-04-08,0.2448618094913773,0.0525078840053199,0.1489606376474761,0.0251323356899604,0.0103847688585865,0.0053629419264204,0.0286341627765677,0.0314317524870388,0.0645988082923038
2018-04-09,0.2454684280555938,0.0489811830223279,0.137061006279402,0.024971394326489,0.0139223793499772,0.0053650824133767,0.0257210470807439,0.0314317524870388,0.062213280103526
2018-04-10,0.2582491736544637,0.0391849464178624,0.1564158231126793,0.0248244195874979,0.0121520641889696,0.0053672569335595,0.0269569143456388,0.0314317524870388,0.0628175161643221
2018-04-11,0.2528094332046344,0.038401379030768,0.1710394308985774,0.0245807830059854,0.0132038639011422,0.005369521030222,0.0281927816105338,0.0314317524870388,0.0640778952751914
2018-04-12,0.2609487542668102,0.0454546813442799,0.1713262305037521,0.0209580656152553,0.0253544208474684,0.0053717172242519,0.0285458865433609,0.0314317524870388,0.0727685260546704
2018-04-13,0.2574569473485372,0.0474140482481395,0.2245161815356182,0.0210545594388622,0.0221010872908343,0.0053739378602175,0.0288989914761881,0.0314317524870388,0.0728318465914344
2018-04-14,0.2594093182682916,0.0425812023150466,0.2506571670586917,0.0209047487288824,0.01476968401009,0.0053760450823854,0.0300676989482283,0.0329182690209694,0.0736838031715846
2018-04-15,0.2613616891880457,0.0377483563819533,0.2767981525817653,0.0207549380189026,0.0149208403919631,0.0053781438089905,0.0312364064202684,0.0344047855549,0.0769193987380622
2018-04-16,0.2633140601078001,0.0329155104488605,0.3029391381048387,0.0206051273089229,0.016023045016165,0.0053802611857256,0.0311398770586049,0.0344047855549,0.0743673074025123
2018-04-17,0.2708641708209988,0.0364420121269088,0.2900359998039874,0.0210794057712319,0.0196404651085048,0.0053823717154549,0.0310433476969413,0.0344047855549,0.072889693048903
2018-04-18,0.2703193416165064,0.0403607459346275,0.5149820526013666,0.0203600679216581,0.0185834499883699,0.005384626204739,0.0325878174835582,0.0344047855549,0.0753558118495277
2018-04-19,0.267187856429939,0.052899916830047,0.399426532048051,0.0199050272446748,0.0201029966637077,0.0053869877943231,0.0341322872701751,0.0344047855549,0.0765909908428332
2018-04-20,0.2606312449793422,0.0677900888441649,0.3258782937107976,0.0182737212080205,0.0240205368601664,0.0053891893080797,0.0322982293985675,0.0344047855549,0.0817955777124546
2018-04-21,0.2603949050358982,0.0758883469787461,0.2943848458384668,0.01812751649087,0.021485889438446,0.0053912670067822,0.03046417152696,0.0344047855549,0.082265058344808
2018-04-22,0.260158565092454,0.0839866051133277,0.2628913979661367,0.0179813117737196,0.0188683542309374,0.0053934961428574,0.0298849953569786,0.0344047855549,0.0813863027367274
2018-04-23,0.2599222251490101,0.0920848632479089,0.2313979500938059,0.0178351070565691,0.0197097330205208,0.00539567853802,0.0293058191869973,0.0344047855549,0.0825981754227304
2018-04-24,0.2477450151826217,0.0854231951492368,0.2316846403169803,0.0162728800342305,0.0304049956587491,0.005397857273225,0.0264099383370907,0.0344047855549,0.0898326135612631
2018-04-25,0.2489963913358071,0.1010972335078652,0.2000000656292002,0.0180202105490671,0.0315569778871695,0.0053998349490024,0.023514057487184,0.0344047855549,0.0817947298752574
2018-04-26,0.2568819969205541,0.1163793386942382,0.24000007875504,0.0169283313257178,0.0255376589178726,0.0054016829305808,0.0260005438197005,0.0348768402998655,0.0859069983193093
2018-04-27,0.2566582065790852,0.1155957713071433,0.2589246961805556,0.0176656411004488,0.0215364358594467,0.0054036643809793,0.0284870301522169,0.035348895044831,0.0831282395522
2018-04-28,0.2551591791369257,0.1195142061574467,0.2702509106416142,0.0174496911418495,0.0222179664068383,0.0054055545971628,0.0301050130048517,0.0357043930626446,0.0865389872248827
2018-04-29,0.2536601516947663,0.1234326410077493,0.2815771251026733,0.0172337411832503,0.025202694053144,0.0054075599769501,0.0317229958574864,0.0360598910804581,0.0872052213807274
2018-04-30,0.2521611242526068,0.1273510758580527,0.2929033395637321,0.017017791224651,0.0246924360443785,0.0054097518051257,0.0317229958574864,0.0360598910804581,0.0855204674979604
2018-05-01,0.2521684993225176,0.1512539170895426,0.2562008656053987,0.0170957895253386,0.0219545175502572,0.0054119402097628,0.0317229958574864,0.0360598910804581,0.0843735188668988
2018-05-02,0.2476200638504576,0.1536052171656572,0.1731899904093863,0.016814906006511,0.0215132706949619,0.0054140366308571,0.0310151283594587,0.0360598910804581,0.0854767762354371
2018-05-03,0.2474509492488432,0.1496867823153533,0.2358423595360104,0.0158706664443672,0.0290615357447718,0.0054160752516724,0.030307260861431,0.0360598910804581,0.0902701067706639
2018-05-04,0.2575760705235341,0.1559562182843552,0.2441577979740705,0.0159870629106978,0.0233928862183052,0.005418104424039,0.0313185001443278,0.0360598910804581,0.0898633753065284
2018-05-05,0.2586945683245577,0.1583073190555262,0.2234648382079787,0.0162128803298628,0.0217804804806973,0.0054201927011122,0.0323297394272246,0.0360598910804581,0.0913486386261564
2018-05-06,0.2598130661255813,0.1606584198266958,0.2027718784418868,0.0164386977490278,0.020556239686744,0.0054222913468411,0.0312173762160381,0.0360598910804581,0.0894296605020284
2018-05-07,0.2609315639266049,0.1630095205978672,0.1820789186757951,0.0166645151681928,0.0210455820860116,0.0054243096586972,0.0301050130048517,0.0360598910804581,0.0867704652109743
2018-05-08,0.2610337582114378,0.1775080583971462,0.2116129338527665,0.016964731762512,0.0211078401979552,0.0054263350714889,0.0311162522877484,0.0360598910804581,0.0854663994453926
2018-05-09,0.2667304604767062,0.1743731909339372,0.2252330711665544,0.0167545199061743,0.0205693752205321,0.0054284347758389,0.0321274915706452,0.0360598910804581,0.0863191024909012
2018-05-10,0.272576908253041,0.1590910857475642,0.272544942876344,0.0175398276601859,0.0196570479175418,0.0054306461175977,0.0291793800974599,0.036585489784492,0.083665104810491
2018-05-11,0.274574811423711,0.1547807177250058,0.2891040651601702,0.0190181982450049,0.0241641713837308,0.0054326152676308,0.0262312686242747,0.0371110884885259,0.0779799048374915
2018-05-12,0.2751450666447048,0.1554337403738213,0.3056631874439963,0.0187661596867601,0.0194139442580074,0.0054346773175604,0.0284191903417268,0.0371371512341805,0.0785781922144744
2018-05-13,0.2757153218656989,0.1560867630226345,0.3222223097278225,0.0185141211285153,0.0166928361543616,0.005436868048773,0.0306071120591789,0.0371632139798351,0.0806453298888211
2018-05-14,0.2762855770866927,0.1567397856714496,0.3387814320116487,0.0182620825702705,0.0209604724634886,0.0054388386967826,0.0303987385622787,0.0371632139798351,0.0805778531066664
2018-05-15,0.2706479625307231,0.1814264932474487,0.3787813357554883,0.0183228977991082,0.0190843625696092,0.0054407924244295,0.0301903650653785,0.0371632139798351,0.0786300024397235
2018-05-16,0.2730840232890982,0.1880878623887056,0.345663091187836,0.0187163218863711,0.0192396796070091,0.0054430704451872,0.0287317505870771,0.0371632139798351,0.0772942257198404
2018-05-17,0.2715049195093367,0.1912227298519146,0.350394300235215,0.0194376367376563,0.0166818670208039,0.0054452668755663,0.0272731361087756,0.0371632139798351,0.0747037282808175
2018-05-18,0.2709020701832133,0.1978840989931711,0.3294625231014785,0.0190352070250781,0.0164016646691071,0.0054472321405076,0.0295652445746778,0.0371632139798351,0.076182001551379
2018-05-19,0.2734149609411794,0.1984065769037064,0.3328077892818473,0.0188845767288629,0.0134047701689817,0.0054493651235039,0.03185735304058,0.0371632139798351,0.0761462357235256
2018-05-20,0.2759278516991457,0.1989290548142417,0.3361530554622163,0.0187339464326476,0.0147686292576546,0.0054514639255674,0.0321699132859303,0.0371632139798351,0.0786570871519268
2018-05-21,0.2784407424571118,0.1994515327247756,0.3394983216425851,0.0185833161364324,0.014665854355407,0.0054535839514754,0.0324824735312806,0.0371632139798351,0.0777675769133116
2018-05-22,0.274102284049347,0.1967085984338221,0.3479570505012321,0.0196512229099408,0.0146146237312359,0.0054557547717851,0.0330034072735311,0.0371632139798351,0.0742079186172409
2018-05-23,0.2763311020751071,0.2123826367924506,0.3622939680639561,0.0210946088204771,0.0184729256463753,0.0054579609633455,0.0335243410157816,0.0371632139798351,0.0696408868887052
2018-05-24,0.2746225587374751,0.2033699675750786,0.4143370488211246,0.0212733204670232,0.0172138079969942,0.0054601170023224,0.0357045531941302,0.037901685263224,0.0699194613095417
2018-05-25,0.2735237713645534,0.2194359391059612,0.436415805611559,0.0216221542883144,0.0138476407303084,0.0054623610323538,0.0378847653724788,0.0386401565466129,0.0689078394754688
2018-05-26,0.2711315334458875,0.2257055245536716,0.440215080015121,0.0216062421972003,0.0115217642657491,0.0054647407934943,0.0365853245478926,0.0386401565466129,0.0677352207301362
2018-05-27,0.2687392955272216,0.2319751100013802,0.444014354418683,0.0215903301060862,0.0115359538225449,0.0054670400938679,0.0352858837233063,0.0386401565466129,0.0678516739338645
2018-05-28,0.2663470576085556,0.2382446954490902,0.4478136288222445,0.021574418014972,0.0143399198054439,0.0054692986451926,0.0325787153387517,0.0386401565466129,0.0656601668367413
2018-05-29,0.2639548196898897,0.2445142808968001,0.4516129032258065,0.0215585059238579,0.0161123721895745,0.005471387188367,0.029871546954197,0.0386401565466129,0.0688365888962241
2018-05-30,0.2722585383591874,0.2178685053743576,0.481003627982191,0.0218377437863036,0.0140035281801596,0.0054735907122151,0.0332284357510448,0.0386401565466129,0.0682131014016775
2018-05-31,0.2661840952532219,0.2115987704479391,0.4139068494133624,0.0215130893983039,0.0145864721990826,0.0054760222562333,0.0365853245478926,0.0386401565466129,0.069040235704754
2018-06-01,0.2735818023799361,0.2194359391059612,0.3468100708445341,0.0212538337014392,0.0140004514541757,0.0054784018714282,0.0346361633110132,0.0386401565466129,0.0694864100298048
2018-06-02,0.2752967911873325,0.2172153830730714,0.3380645423807125,0.0212726678423449,0.0140512823519742,0.0054806495383231,0.0326870020741338,0.0386401565466129,0.0704489632860871
2018-06-03,0.2770117799947289,0.2149948270401798,0.3293190139168906,0.0212915019832506,0.0138018530955379,0.0054828798598341,0.0360438908709816,0.0386401565466129,0.0711737074241635
2018-06-04,0.2787267688021252,0.212774271007289,0.3205734854530691,0.0213103361241563,0.0142047758201566,0.0054853235519943,0.0394007796678294,0.0386401565466129,0.0692318054410339
2018-06-05,0.2791214603204898,0.2076803355976371,0.3188531253500224,0.0210044165439756,0.0141152210653088,0.0054878561292392,0.0378447674540884,0.0415101322841039,0.0703575166718667
2018-06-06,0.2879963274984221,0.1986679653376812,0.3760575051803316,0.0209318286465115,0.0133473846339874,0.0054901347999326,0.0362887552403475,0.0443801080215948,0.0705483307271665
2018-06-07,0.2889076878730974,0.1884797955609607,0.3369175627240144,0.0208844672867362,0.0127591128752383,0.0054921873770254,0.0360403136027801,0.0443801080215948,0.0707772698094773
2018-06-08,0.2908165455172539,0.1943575973151228,0.3264516741571461,0.0210443442371874,0.0120233595913034,0.0054942291571711,0.0357918719652128,0.0443801080215948,0.070274096864155
2018-06-09,0.2909667812471472,0.1947494308349062,0.354265256309737,0.0219041575228774,0.0109338915039448,0.0054962665356606,0.0335558972271068,0.0443801080215948,0.0693970415382798
2018-06-10,0.2911170169770405,0.1951412643546892,0.3820788384623284,0.0227639708085675,0.0165174890326757,0.005498179135231,0.0313199224890008,0.0443801080215948,0.0623575690926269
2018-06-11,0.2912672527069339,0.1955330978744722,0.4098924206149195,0.0236237840942576,0.0134984272251414,0.0055000701721307,0.0335558972271068,0.0443801080215948,0.0634984768836581
2018-06-12,0.2922105317741325,0.2041538339195883,0.4656632399473568,0.024882903410318,0.0132394526779925,0.0055020839896259,0.0357918719652128,0.0443801080215948,0.0604356696164171
2018-06-13,0.2893632536760421,0.2006270332841251,0.4501793427279348,0.0259669468480437,0.0143733990774234,0.0055041244951593,0.0367856385154821,0.0443801080215948,0.0582419922403814
2018-06-14,0.290243425239559,0.242162980820686,0.459498251638105,0.0246790806499317,0.0146194671310778,0.0055062301105525,0.0377794050657514,0.0443801080215948,0.0613131995468103
2018-06-15,0.2880237579652389,0.2429468471651961,0.4384229653197806,0.0249781648286527,0.0112478014384871,0.0055084040857555,0.0393942757099391,0.0443801080215948,0.059248711363705
2018-06-16,0.2872625280141903,0.2424243692546617,0.4384229653197806,0.0245959705533022,0.0090788372696793,0.0055106633028375,0.0410091463541267,0.0443801080215948,0.0601318075296106
2018-06-17,0.2865012980631417,0.2419018913441268,0.4384229653197806,0.0242137762779517,0.0088219700391183,0.0055129577862325,0.0407607047165594,0.0443801080215948,0.0596515676589117
2018-06-18,0.2857400681120932,0.2413794134335916,0.4384229653197806,0.0238315820026013,0.011486603662951,0.0055152337654037,0.0405122630789921,0.0443801080215948,0.0618744032620354
2018-06-19,0.2788528530844677,0.2547021517161054,0.4159141185035842,0.0236764037005933,0.0115374068424975,0.0055174986461679,0.0399273708153802,0.0449995835234793,0.0622058246655632
2018-06-20,0.2791542614069019,0.2535266511567564,0.4369894048219085,0.0235557695787489,0.0110576090045148,0.0055196971804819,0.0393424785517683,0.0456190590253637,0.062268200601102
2018-06-21,0.2732495647401503,0.2460817146284055,0.424372847362231,0.0236586403987583,0.0100332474442176,0.0055220089629395,0.03883183798359,0.0456190590253637,0.061826468205715
2018-06-22,0.2754596564067135,0.2323667442162205,0.432974866641465,0.026558914551741,0.0144516418677007,0.0055242899212593,0.0383211974154117,0.0456190590253637,0.0557298229780758
2018-06-23,0.2718238050407713,0.2292319764054839,0.4048745578050328,0.0262787217466861,0.0097546687985521,0.0055265016997431,0.0408744002563032,0.0456190590253637,0.0564733485531956
2018-06-24,0.2681879536748293,0.2260972085947461,0.3767742489686008,0.0259985289416312,0.0129902218258871,0.0055288617738798,0.0434276030971948,0.0456190590253637,0.0565747941169704
2018-06-25,0.2645521023088871,0.22296244078401,0.3486739401321685,0.0257183361365763,0.0156512090407124,0.0055311810845608,0.0402360995460803,0.0456190590253637,0.0572915206641599
2018-06-26,0.2658891360318027,0.238636479142638,0.3524014599434364,0.0262528678807739,0.0093227104754235,0.0055333418082054,0.0370445959949659,0.0456190590253637,0.0558240020241329
2018-06-27,0.2595960553289291,0.2625393203741275,0.3005018883708557,0.0258557363358422,0.0093696104874166,0.0055352416181848,0.0384488575574563,0.0456190590253637,0.0564228607696617
2018-06-28,0.263100150399136,0.2664577552244305,0.3727598566308243,0.026999230288348,0.0098584984532352,0.0055372132736949,0.0398531191199466,0.0456190590253637,0.0540288403854789
2018-06-29,0.2644829269855007,0.236677112238778,0.4498925431227598,0.0255309725429514,0.0112786883244668,0.0055394064108068,0.0378105568472334,0.0456190590253637,0.0570001088822825
2018-06-30,0.2651757369132816,0.2398119797019875,0.4459259871798462,0.024865702324101,0.012924545615802,0.0055414920158481,0.0357679945745201,0.0456190590253637,0.0587525238596384
2018-07-01,0.2658685468410624,0.2429468471651961,0.4419594312369326,0.0242004321052505,0.0136209200166248,0.0055435463150628,0.036782520140335,0.0460510490989044,0.0585809612380891
2018-07-02,0.2665613567688434,0.2460817146284055,0.437992875294019,0.0235351618864001,0.0125058935125402,0.0055455988393215,0.0377970457061498,0.0464830391724451,0.0607359514341896
2018-07-03,0.2621577428320748,0.235109678507174,0.3473836700548836,0.024148476261986,0.013290540334337,0.0055474276118177,0.0368530581943859,0.0473470193195263,0.059937689673928
