,Gold/BTC Ratio,S2F Model,Onchain Mining Difficulty,BTC/USD
2015-10-26,0.5887014027359525,7.823990924864553e-05,0.0001833406238325,0.001011596203125
2015-10-27,0.571490090780705,7.854487515943326e-05,0.0001833406238325,0.0010916957951277
2015-10-28,0.5559399523941345,7.882602815204699e-05,0.0001833406238325,0.0011938964639064
2015-10-29,0.5256770254951495,7.911391920623268e-05,0.0001895454116866,0.0012810641497719
2015-10-30,0.5003121918549862,7.942500516682752e-05,0.0001957501995406,0.0014146892246144
2015-10-31,0.4841226984989657,7.973612845052616e-05,0.0001957501995406,0.0012839987493099
2015-11-01,0.4679332051429453,8.00325436695194e-05,0.0001957501995406,0.0013903044015837
2015-11-02,0.4517437117869249,8.033070653001666e-05,0.0001957501995406,0.0017277453340167
2015-11-03,0.3963262461978983,8.063795992054062e-05,0.0001957501995406,0.0021262423521668
2015-11-04,0.3857012859047563,8.094526484294897e-05,0.0001957501995406,0.0022031144606541
2015-11-05,0.4103160146769714,8.123503644720417e-05,0.0001957501995406,0.0019652224018528
2015-11-06,0.416955699905449,8.151918445849622e-05,0.0001957501995406,0.0018530754853564
2015-11-07,0.414860321674939,8.181549276964042e-05,0.0001957501995406,0.0019664302242731
2015-11-08,0.412764943444429,8.210150101654439e-05,0.0001957501995406,0.0018426762322339
2015-11-09,0.410669565213919,8.23859407024591e-05,0.0001957501995406,0.0019076861076524
2015-11-10,0.4642259246774366,8.267477717418452e-05,0.0002120269475868,0.0014977706462164
2015-11-11,0.50129911790302,8.298781157655333e-05,0.000228303695633,0.001254914823172
2015-11-12,0.4592129185311596,8.331498459767929e-05,0.000228303695633,0.0015103499698494
2015-11-13,0.4611356750354526,8.36301048135275e-05,0.000228303695633,0.0014971477277865
2015-11-14,0.4643700295823139,8.392801813114729e-05,0.000228303695633,0.0014608445139922
2015-11-15,0.4676043841291751,8.422943111520225e-05,0.000228303695633,0.0013406195290912
2015-11-16,0.4708387386760365,8.455535878156538e-05,0.000228303695633,0.0014405082287736
2015-11-17,0.4582077510339848,8.487569235496653e-05,0.000228303695633,0.0014814921144316
2015-11-18,0.4589467105068734,8.517305150239563e-05,0.000228303695633,0.0014767359896651
2015-11-19,0.4750025984047674,8.546390940661938e-05,0.000228303695633,0.0013970798994572
2015-11-20,0.480416931859047,8.57665612887526e-05,0.000228303695633,0.0013581343941259
2015-11-21,0.4784711350858591,8.610181766196596e-05,0.000228303695633,0.0014044218700776
2015-11-22,0.4765253383126712,8.644422742136177e-05,0.000228303695633,0.0013818585722753
2015-11-23,0.4745795415394833,8.677932507621762e-05,0.000228303695633,0.0013677975494644
2015-11-24,0.4824552482897898,8.709472840164121e-05,0.0002594351448309,0.0013394871595737
2015-11-25,0.4686939648687815,8.739692442449252e-05,0.0002905665940289,0.0014164914546349
2015-11-26,0.4461235836247059,8.77198037175239e-05,0.0002905665940289,0.0016474853325986
2015-11-27,0.4235532023806302,8.802844616271602e-05,0.0002905665940289,0.0016980477050706
2015-11-28,0.4175060833853661,8.8316522084164e-05,0.0002905665940289,0.0016918101691144
2015-11-29,0.4114589643901017,8.861899258899168e-05,0.0002905665940289,0.0018231042676408
2015-11-30,0.4054118453948375,8.893125079831857e-05,0.0002905665940289,0.00187997991696
2015-12-01,0.421349979020312,8.925751515029512e-05,0.0002905665940289,0.001740003838819
2015-12-02,0.4213852101129534,8.958664524235012e-05,0.0002905665940289,0.0017088530215247
2015-12-03,0.4222049790240778,8.988533487513278e-05,0.0002905665940289,0.0017263958214127
2015-12-04,0.4287899695073662,9.018200384950936e-05,0.0002905665940289,0.0017465624815942
2015-12-05,0.4160121491082034,9.05076686841433e-05,0.0002905665940289,0.0019897109006278
2015-12-06,0.4032343287090406,9.084717792487424e-05,0.0003194567628701,0.0019881442449372
2015-12-07,0.3904565083098777,9.1153367820878e-05,0.0003483469317114,0.0020518711330209
2015-12-08,0.3714307741401055,9.147611039696052e-05,0.0003483469317114,0.002240861647175
2015-12-09,0.3700852458342787,9.18204577541364e-05,0.0003483469317114,0.0022597352404354
2015-12-10,0.3703912880076202,9.22075764822283e-05,0.0003483469317114,0.002240069103708
2015-12-11,0.3414374021249666,9.25861130957666e-05,0.0003483469317114,0.0025841251245992
2015-12-12,0.3421199668346779,9.290952645227008e-05,0.0003483469317114,0.0024242565510225
2015-12-13,0.3428025315443889,9.3218621112924e-05,0.0003483469317114,0.0024125360081375
2015-12-14,0.3434850962541001,9.355790623602608e-05,0.0003483469317114,0.002510933505032
2015-12-15,0.3271569445984021,9.39380188746261e-05,0.0003483469317114,0.0027104180204192
2015-12-16,0.3395151994055892,9.42870409353684e-05,0.0003483469317114,0.0026123977880384
2015-12-17,0.3300186070863294,9.460700716145142e-05,0.0003483469317114,0.0026231936008826
2015-12-18,0.3294040639288648,9.493513773832686e-05,0.0004133144407406,0.0026943281208913
2015-12-19,0.3374524869960394,9.526804338171236e-05,0.0004782819497699,0.0026821168461503
2015-12-20,0.3455009100632138,9.55915745573693e-05,0.0004782819497699,0.0024968065329281
2015-12-21,0.3535493331303884,9.590621833733756e-05,0.0004782819497699,0.0024586253482224
2015-12-22,0.3528854050752523,9.621052407536244e-05,0.0004782819497699,0.0024391193329222
2015-12-23,0.3464208075322864,9.652288403816832e-05,0.0004782819497699,0.0024941265149398
2015-12-24,0.3392221184525782,9.682265979175116e-05,0.0004782819497699,0.0026128790162846
2015-12-25,0.3452858889138165,9.71284717677712e-05,0.0004782819497699,0.00261918307751
2015-12-26,0.3513496593750547,9.746561225262532e-05,0.0004782819497699,0.0022570079923858
2015-12-27,0.357413429836293,9.785045070765236e-05,0.0004782819497699,0.0023093728828666
2015-12-28,0.3634772002975312,9.821020842737253e-05,0.0004782819497699,0.0023042392055982
2015-12-29,0.3567433217180888,9.852937199107431e-05,0.0004782819497699,0.0024052507711882
2015-12-30,0.3562120057242189,9.8857436190538e-05,0.000525522011212,0.0023452043720246
2015-12-31,0.352980839213354,9.91697390847328e-05,0.0005727620726541,0.0023824513230796
2016-01-01,0.3536983828059329,9.944949533081532e-05,0.0005727620726541,0.0024180000078465
2016-01-02,0.354415926398512,9.973610817656644e-05,0.0005727620726541,0.0024095443869401
2016-01-03,0.355133469991091,0.0001000335425318,0.0005727620726541,0.0023772044664571
2016-01-04,0.35585101358367,0.0001003667464582,0.0005727620726541,0.0024062699613516
2016-01-05,0.3578984506685054,0.0001007103332821,0.0005727620726541,0.0023955968314714
2016-01-06,0.3648593133734665,0.0001010139904019,0.0005727620726541,0.0023686549614046
2016-01-07,0.3465715989177305,0.000101310794687,0.0005727620726541,0.0026417841017636
2016-01-08,0.3471311824276609,0.0001016404895577,0.0005727620726541,0.0025963176801086
2016-01-09,0.3482432129242994,0.0001019687576883,0.0005727620726541,0.0025432921447466
2016-01-10,0.3493552434209378,0.0001023037284103,0.0005727620726541,0.0025468781735442
2016-01-11,0.3504672739175762,0.0001026536756971,0.0005727620726541,0.002551002164259
2016-01-12,0.3571964765502319,0.0001030061378263,0.0005727620726541,0.0024307961865779
2016-01-13,0.3606024388100586,0.0001033358534429,0.0006156651173036,0.0023994754562583
2016-01-14,0.3577736837106036,0.0001036221684473,0.0006585681619531,0.0023799884481778
2016-01-15,0.4302096710751401,0.000103884917532,0.0006585681619531,0.0017573957329015
2016-01-16,0.4255445253670899,0.0001041559858047,0.0006585681619531,0.0019763767599791
2016-01-17,0.4208793796590397,0.0001044580087874,0.0006585681619531,0.0019269562606345
2016-01-18,0.4162142339509896,0.0001047913435312,0.0006585681619531,0.0019729039105356
2016-01-19,0.4115490882429394,0.0001051066698336,0.0006585681619531,0.001906666917489
2016-01-20,0.3778787346184997,0.0001054038674199,0.0006585681619531,0.0022849033913114
2016-01-21,0.3843239684092431,0.0001056985292024,0.0006585681619531,0.0021908372366202
2016-01-22,0.4117695789004261,0.0001060209687254,0.0006585681619531,0.0019287774978748
2016-01-23,0.4096147012569285,0.0001063895123626,0.0006585681619531,0.001975951977416
2016-01-24,0.4074598236134308,0.0001067529032611,0.0006585681619531,0.0021220336929275
2016-01-25,0.4053049459699333,0.0001070946353263,0.0006888143545127,0.0020159169608988
2016-01-26,0.4105831123536433,0.0001074306682274,0.0007190605470724,0.0020199464914911
2016-01-27,0.4055739274862072,0.0001077552817337,0.0007190605470724,0.0020465485355074
2016-01-28,0.4211820690767086,0.0001080674128002,0.0007190605470724,0.0019079882072515
2016-01-29,0.4223996876466542,0.0001083978312186,0.0007190605470724,0.0019002971949588
2016-01-30,0.4263306040662979,0.0001087655195413,0.0007190605470724,0.0018887937951603
2016-01-31,0.4302615204859416,0.0001091446372422,0.0007190605470724,0.0017992574065274
2016-02-01,0.4341924369055853,0.0001095016023131,0.0007190605470724,0.0018397318410978
2016-02-02,0.4323329114475579,0.0001098555269228,0.0007190605470724,0.0018528678458797
2016-02-03,0.4431142446756418,0.0001102253586668,0.0007190605470724,0.0018104117646536
2016-02-04,0.4266469497644604,0.0001105916748971,0.0007190605470724,0.0019957975307785
2016-02-05,0.4301111656745925,0.0001109592339245,0.0007190605470724,0.0019670626463129
2016-02-06,0.4403662689653031,0.000111362146184,0.0008281214607684,0.0018724398104728
2016-02-07,0.4506213722560137,0.0001117580632411,0.0009371823744643,0.0018733645405137
2016-02-08,0.4608764755467242,0.000112096536019,0.0009371823744643,0.0018434215456396
2016-02-09,0.4579951389061982,0.000112434006936,0.0009371823744643,0.0018677873614506
2016-02-10,0.4496801169035599,0.0001127898904218,0.0009371823744643,0.0019208221124343
2016-02-11,0.472353044427617,0.0001131651102865,0.0009371823744643,0.0019019957492351
2016-02-12,0.4633280133246443,0.0001135419608105,0.0009371823744643,0.0019454900278444
2016-02-13,0.4539029211773522,0.0001138850157552,0.0009371823744643,0.002017181229002
2016-02-14,0.4444778290300601,0.0001142244960594,0.0009371823744643,0.0021622250351185
2016-02-15,0.4350527368827679,0.0001145566856387,0.0009371823744643,0.0020957426761439
2016-02-16,0.4256276447354758,0.0001148606333307,0.0009371823744643,0.0021646596871788
2016-02-17,0.4176326465411594,0.0001151688216567,0.0009371823744643,0.0022480242011602
2016-02-18,0.4167403798595305,0.0001155077618299,0.0010249234523901,0.0023051262091877
2016-02-19,0.4198064767920073,0.0001158394105461,0.0011126645303158,0.002290140744324
2016-02-20,0.4120327768265704,0.0001161511306272,0.0011126645303158,0.0024447060155952
2016-02-21,0.4042590768611333,0.0001164425548944,0.0011126645303158,0.0024601257666319
2016-02-22,0.3964853768956963,0.0001167109076781,0.0011126645303158,0.0024502169573773
2016-02-23,0.4170680532726622,0.0001169878925065,0.0011126645303158,0.0022896782353095
2016-02-24,0.4184798170793894,0.000117256963368,0.0011126645303158,0.0023294920249986
2016-02-25,0.4187178791339886,0.0001175431465096,0.0011126645303158,0.0023256136881999
2016-02-26,0.405117514399981,0.0001178545848213,0.0011126645303158,0.00239740885309
2016-02-27,0.4049464316108921,0.0001181595659363,0.0011126645303158,0.0024008721989236
2016-02-28,0.4047753488218032,0.0001184554792513,0.0011126645303158,0.00241016730537
2016-02-29,0.4046042660327144,0.0001187377364365,0.0011126645303158,0.0024497357291312
2016-03-01,0.4058210490430058,0.0001190292266464,0.0011126645303158,0.002425445366223
2016-03-02,0.4202611301281609,0.0001193429475547,0.0011126645303158,0.0023203763351873
2016-03-03,0.4282092100747933,0.0001196524964671,0.0011126645303158,0.0022983129848628
2016-03-04,0.4438700973913219,0.0001199594260695,0.0011126645303158,0.0021972259663701
2016-03-05,0.4418719906763992,0.0001202835330357,0.0010897300449784,0.0020993759350027
2016-03-06,0.4398738839614765,0.000120598879809,0.0010667955596411,0.0021667262903471
2016-03-07,0.4378757772465537,0.0001208964460923,0.0010667955596411,0.0022291413922781
2016-03-08,0.4378632410532219,0.0001212009336458,0.0010667955596411,0.0022258476714816
2016-03-09,0.434998549231542,0.0001215459706181,0.0010667955596411,0.002234227551497
2016-03-10,0.4379565938849467,0.0001218882867119,0.0010667955596411,0.00225565876777
2016-03-11,0.428615652116353,0.0001222225886285,0.0010667955596411,0.0022986810337548
2016-03-12,0.4287752296752308,0.0001225467596038,0.0010667955596411,0.0022036901490227
2016-03-13,0.4289348072341086,0.0001228419793957,0.0010667955596411,0.0022267254594494
2016-03-14,0.4290943847929863,0.000123144957838,0.0010667955596411,0.0022491188442264
2016-03-15,0.423823966359987,0.0001234787639126,0.0010667955596411,0.0022528180523781
2016-03-16,0.4232564863203522,0.0001238129862097,0.0010667955596411,0.0022545261102643
2016-03-17,0.4317108722583161,0.0001241241703791,0.0010988105504119,0.0022885930958532
2016-03-18,0.439697457526996,0.0001244213393824,0.0011308255411827,0.002184099465198
2016-03-19,0.4371856678596283,0.000124712030471,0.0011308255411827,0.0021925547981162
2016-03-20,0.4346738781922607,0.0001250115424264,0.0011308255411827,0.0022238000755331
2016-03-21,0.4321620885248931,0.0001253184823783,0.0011308255411827,0.002219572409074
2016-03-22,0.4287017685535944,0.0001256265854009,0.0011308255411827,0.0022646990046785
2016-03-23,0.4202649526602531,0.0001259431777213,0.0011308255411827,0.0022642459992739
2016-03-24,0.4211416919398982,0.0001262609032937,0.0011308255411827,0.0022487038532613
2016-03-25,0.4190520547462927,0.0001265752004066,0.0011308255411827,0.0022560927659548
2016-03-26,0.4169624175526872,0.0001268950616268,0.0011308255411827,0.0022633402764528
2016-03-27,0.4148727803590817,0.0001272116020636,0.0011308255411827,0.0023465728918484
2016-03-28,0.4127831431654762,0.0001275459146314,0.0011308255411827,0.002322659793454
2016-03-29,0.4259539759157168,0.0001278967761794,0.0011308255411827,0.0022498549420104
2016-03-30,0.4246774169729252,0.0001282240379673,0.0011308255411827,0.002233812560532
2016-03-31,0.4252479280727793,0.0001285148289094,0.0011369602329061,0.0022518650994957
2016-04-01,0.4198274123005377,0.0001288132283989,0.0011430949246295,0.0022634816786484
2016-04-02,0.4181795702655437,0.0001291289469086,0.0011430949246295,0.0022909710142424
2016-04-03,0.4165317282305498,0.0001294308398493,0.0011430949246295,0.0022912636102316
2016-04-04,0.4148838861955559,0.0001297630259824,0.0011430949246295,0.0022963595610486
2016-04-05,0.4158832073726108,0.000130109907838,0.0011430949246295,0.0023207631033109
2016-04-06,0.414476739211683,0.0001304456316221,0.0011430949246295,0.0023149405583198
2016-04-07,0.4198300418832223,0.0001307669864615,0.0011430949246295,0.0023086367850825
2016-04-08,0.424413910604401,0.0001310722847801,0.0011430949246295,0.002286026257219
2016-04-09,0.4253155677566772,0.0001314036492835,0.0011430949246295,0.0022771746525673
2016-04-10,0.4262172249089533,0.0001317656233366,0.0011430949246295,0.0022974919305662
2016-04-11,0.4271188820612296,0.0001321188352269,0.0011430949246295,0.0023061644065709
2016-04-12,0.4252961750408962,0.0001324438618262,0.0011430949246295,0.0023317098219606
2016-04-13,0.422464114894509,0.0001327831722033,0.0011430949246295,0.0023179699059685
2016-04-14,0.4144736418164552,0.0001331389923663,0.0011966528393805,0.0023231413096883
2016-04-15,0.411919160110098,0.0001334662860325,0.0012502107541315,0.0023743925498831
2016-04-16,0.4123380728739408,0.0001337687328596,0.0012502107541315,0.0023824985531409
2016-04-17,0.4127569856377835,0.000134090386759,0.0012502107541315,0.0023525555582668
2016-04-18,0.4131758984016263,0.000134408142097,0.0012502107541315,0.0023638043765156
2016-04-19,0.4130057170542373,0.0001347173401686,0.0012502107541315,0.0024290881286917
2016-04-20,0.4075213597867746,0.0001350597067642,0.0012502107541284,0.0024845765389555
2016-04-21,0.3988169204377772,0.0001354038798586,0.0012502107541253,0.0025604104500596
2016-04-22,0.39555180572583,0.0001357210866948,0.0012502107541253,0.0025256076546748
2016-04-23,0.3920948383109496,0.0001360372209824,0.0012502107541253,0.002568498022074
2016-04-24,0.3886378708960694,0.0001363383313016,0.0012502107541253,0.0026465684493716
2016-04-25,0.385180903481189,0.0001366210738211,0.0012502107541253,0.0026736615132321
2016-04-26,0.3823164769147905,0.0001369257487462,0.0012502107541253,0.002717665242929
2016-04-27,0.4031697159931101,0.0001372313542495,0.0012502107541253,0.0025156991334084
2016-04-28,0.4045091269804899,0.0001375197455755,0.0012501244862125,0.0025565036024313
2016-04-29,0.4065922860616281,0.000137840043002,0.0012500382182998,0.0026139359328993
2016-04-30,0.4103958461065088,0.000138172408451,0.0012500382182998,0.0025499639668759
2016-05-01,0.4141994061513894,0.0001385031869772,0.0012500382182998,0.0025835307169989
2016-05-02,0.41800296619627,0.0001388435783012,0.0012500382182998,0.0025155292203831
2016-05-03,0.4114407738317043,0.0001391815689249,0.0012500382182998,0.0025687053735624
2016-05-04,0.4091286776144198,0.0001395306094424,0.0012500382182998,0.0025349027611213
2016-05-05,0.4073591333887446,0.0001398847294264,0.0012500382182998,0.0025467367713486
2016-05-06,0.403736382098158,0.0001402313945506,0.0012500382182998,0.0026564582514065
2016-05-07,0.4006153046889793,0.0001405749414251,0.0012500382182998,0.0026463893207246
2016-05-08,0.3974942272798006,0.0001409252316479,0.0012500382182998,0.0026465025000787
2016-05-09,0.394373149870622,0.0001412966448641,0.0012500382182998,0.0026647626785192
2016-05-10,0.4022900398032899,0.0001416599008879,0.0013036706378115,0.0025742825526255
2016-05-11,0.4040689832185026,0.0001419804956371,0.0013573030573232,0.0025915802745737
2016-05-12,0.4008728615383574,0.0001422822478449,0.0013742955070695,0.0026108124131163
2016-05-13,0.4005788391298716,0.0001426035438507,0.0013912879568158,0.0026193434869254
2016-05-14,0.4011853189675418,0.0001429266774432,0.0013912879568158,0.0026193527025471
2016-05-15,0.4017917988052119,0.0001432398701549,0.0013912879568158,0.0026372543357054
2016-05-16,0.402398278642882,0.0001435496634581,0.0013912879568158,0.002605122054699
