,Global averaged stocks(USD),Currency US Dollar Index,Gold/BTC Ratio,S2F Model,BTC/USD
2022-08-20,0.583699926234776,0.7787356373383454,0.0083843227407916,0.0862004534965247,0.1980590870834703
2022-08-21,0.5765101880907906,0.7902299520651686,0.0082552083328699,0.0862144570835756,0.2015323996119367
2022-08-22,0.5693204499468059,0.801724266791989,0.0081260939249482,0.0862282205581483,0.2002564230613246
2022-08-23,0.565878176917578,0.7848747278740125,0.0081417818441501,0.0862433237385614,0.2014754655010173
2022-08-24,0.5683294453533465,0.7872257289927105,0.0082216266742078,0.0862584244540134,0.2002197264556786
2022-08-25,0.5801604301027476,0.7789969261198499,0.0081752430865604,0.0862729095839728,0.2021626191181419
2022-08-26,0.5465622914527406,0.7919280301875236,0.0088006992151118,0.0862888214435202,0.1895089622803805
2022-08-27,0.5442684086792408,0.7924504084455859,0.0087941501184904,0.0863040702576704,0.1874490865159407
2022-08-28,0.5419745259057409,0.79297278670365,0.008787601021869,0.0863185714447586,0.1834391667665911
2022-08-29,0.5396806431322412,0.7934951649617124,0.0087810519252477,0.0863337182113517,0.1898673209461644
2022-08-30,0.5298049125155481,0.7907522306707588,0.0089966760178242,0.0863488553932868,0.1851377348663002
2022-08-31,0.5220547489458661,0.7880092963798053,0.0087625449673091,0.0863635326032422,0.1875248204951468
2022-09-01,0.5246186587743614,0.826802608582828,0.0085984383612479,0.0863770151284983,0.1882550110656534
2022-09-02,0.5136363626460225,0.8205328736564108,0.0087903424085889,0.0863897076653457,0.186769950489703
2022-09-03,0.5121912683529759,0.8271943175370216,0.0089585513669405,0.0864028294132148,0.1854706584161667
2022-09-04,0.5107461740599292,0.8338557614176323,0.009126760325292,0.086417807026377,0.1869298230951142
2022-09-05,0.5093010797668825,0.8405172052982439,0.0092949692836435,0.0864330717976006,0.185284595013858
2022-09-06,0.5078559854738357,0.8471786491788538,0.0094631782419951,0.086447101834688,0.1760865198483945
2022-09-07,0.5230932938718071,0.8326801113795752,0.009268312823869,0.0864608004939515,0.1803581448230418
2022-09-08,0.5289714097843756,0.8275861759699228,0.0091873085296838,0.0864737870846312,0.1807309904461526
2022-09-09,0.5429683120371381,0.7997648998881304,0.0080152875563415,0.0864868226185709,0.200088864627408
2022-09-10,0.5458220319737422,0.7910136191047337,0.0078696285298629,0.0865012870109012,0.2029141162060402
2022-09-11,0.5486757519103463,0.7822623383213378,0.0077239695033843,0.086517421323935,0.2037513185758339
2022-09-12,0.5515294718469507,0.773511057537942,0.0075783104769057,0.0865334573229851,0.2094246580436937
2022-09-13,0.5089342490185275,0.8318965439924804,0.008556392641271,0.0865472607640737,0.1898551747567517
2022-09-14,0.5115273541016173,0.8256271080234794,0.0085290077376324,0.0865598279958707,0.1893303266691695
2022-09-15,0.5039286790432759,0.8287616765292714,0.0086330084548517,0.0865728726104532,0.1842355992259434
2022-09-16,0.4984992114013133,0.8295455428737823,0.0086349605782972,0.0865859662171401,0.1849091321541818
2022-09-17,0.5006103623835558,0.8292842540922787,0.0086690793973519,0.0866001230427665,0.1882591212329357
2022-09-18,0.502721513365798,0.829022965310775,0.0087031982164066,0.0866156199977656,0.1815772056939779
2022-09-19,0.5048326643480405,0.8287616765292714,0.0087373170354613,0.0866291160940898,0.1827532480427755
2022-09-20,0.4953860168238744,0.8475705823511093,0.0091144446452597,0.0866425465331182,0.176587812806888
2022-09-21,0.4791594250452144,0.8640281880968312,0.0093882385689644,0.0866565050849884,0.1733473237452828
2022-09-22,0.4733480006806416,0.8918494641786237,0.0088546625812887,0.0866693216606686,0.1815210088327953
2022-09-23,0.4580620407875136,0.9639499210453456,0.0087381738388124,0.0866818536479897,0.1804271698296437
2022-09-24,0.4551274093256758,0.9758359696394794,0.0086989813788575,0.0866952447399174,0.1770240066136278
2022-09-25,0.4521927778638385,0.9877220182336122,0.0086597889189026,0.086709204634112,0.1757508500432587
2022-09-26,0.4492581464020008,0.999608066827745,0.0086205964589477,0.0867234168705821,0.1797197234135155
2022-09-27,0.4470440567285584,1.0000000000000004,0.0087181033787454,0.0867366930324385,0.1786616225913522
2022-09-28,0.4642429158477289,0.9408306472009512,0.0087686939597214,0.086749967879082,0.1816452907071655
2022-09-29,0.4470134670737443,0.9271159757461828,0.0086621105619358,0.0867639385467814,0.1830261778953151
2022-09-30,0.432244219611934,0.9220220403365312,0.0087803696403114,0.0867788168941637,0.1816931197838362
2022-10-01,0.4397196209758753,0.9171891944034374,0.00881503197487,0.0867955931424408,0.1805635978934267
2022-10-02,0.4471950223398167,0.9123563484703454,0.0088496943094287,0.0868116318708991,0.1780346469839886
2022-10-03,0.4546704237037579,0.9075235025372516,0.0088843566439874,0.0868264682363359,0.1835030125937924
2022-10-04,0.4811397130193623,0.8416927805969467,0.0086470217014265,0.0868415926610341,0.1902339368089997
2022-10-05,0.479573039010307,0.8808777270148087,0.0086844108035989,0.0868577210513046,0.1885718625712591
2022-10-06,0.4701522532527108,0.9275079089184382,0.0088130305881672,0.0868736606333454,0.1866347388879857
2022-10-07,0.4467026901248359,0.9486678158589732,0.0089896944073407,0.0868894113337234,0.1827789227648573
2022-10-08,0.4451840285108362,0.9531087286198114,0.0089949022158166,0.0869059284004844,0.1815494851038767
2022-10-09,0.4436653668968372,0.9575496413806488,0.0090001100242924,0.0869217763017467,0.1818312435220137
2022-10-10,0.4421467052828377,0.961990554141487,0.0090053178327683,0.086937391693963,0.1789535734870996
2022-10-11,0.4403707840908522,0.965125421604696,0.0091515931176368,0.086952996121728,0.1781036351281037
2022-10-12,0.4395356908719293,0.969043856454999,0.0090174852097298,0.0869669530073221,0.1791041936083147
2022-10-13,0.4631829755934208,0.9314263437687412,0.0088683899491899,0.0869803271571013,0.1812318041923172
2022-10-14,0.4468595383620198,0.9686519232827444,0.0087830619925699,0.0869946104285241,0.17937041448825
2022-10-15,0.4535928210466701,0.9520636731462706,0.008743705154828,0.0870093003517082,0.1782566697422066
2022-10-16,0.4603261037313206,0.935475423009795,0.0087043483170862,0.0870234916586517,0.1801483604104537
2022-10-17,0.4670593864159709,0.918887172873322,0.0086649914793443,0.0870375178866164,0.1828158036829375
2022-10-18,0.4767550651043284,0.9224136745513688,0.0087424004672177,0.0870514731698392,0.1807742301432121
2022-10-19,0.4724741257056155,0.9557211181724852,0.0087054879945302,0.0870655237080718,0.178935179106168
2022-10-20,0.4689961429582679,0.951802384364766,0.0087860109718729,0.0870796447273937,0.1781255498765282
2022-10-21,0.4911693505602765,0.9177116723139728,0.0088618250803785,0.0870940177740726,0.179245966732689
2022-10-22,0.4949617415071038,0.917450383532469,0.0088188942245942,0.0871079794000403,0.1795830557435681
2022-10-23,0.4987541324539315,0.9171890947509652,0.0087759633688099,0.0871218947713397,0.1829691516281786
2022-10-24,0.5025465234007591,0.9169278059694616,0.0087330325130257,0.0871358116991845,0.180879509405618
2022-10-25,0.5155675633749452,0.8761754258199956,0.008301832947031,0.0871481517205785,0.187959797839821
2022-10-26,0.5105307501197768,0.8271942427976682,0.0079931174991393,0.0871614018654126,0.1943257097103704
2022-10-27,0.5108843613004264,0.8620688211929717,0.0082466904053296,0.0871752753696943,0.1897525864558849
2022-10-28,0.5362803328346174,0.8652036886561807,0.0079201867987958,0.0871893418110426,0.1926734224628849
2022-10-29,0.5344720644625411,0.8764367146014993,0.007930142584993,0.0872037926674594,0.1947790077110024
2022-10-30,0.5326637960904647,0.8876697405468161,0.0079400983711902,0.087217096593904,0.1930532719584946
2022-10-31,0.5308555277183886,0.8989027664921356,0.0079500541573875,0.0872318378553996,0.1917337239484414
2022-11-01,0.5269054533467458,0.8969436985456922,0.0080203029091662,0.0872470495171367,0.1916346375838241
2022-11-02,0.50746217634936,0.8918494641786237,0.0082132337204517,0.0872597457341496,0.1885604167690962
2022-11-03,0.5001361283214232,0.9537617512686256,0.0080518708523521,0.0872733996094764,0.1890368275489749
2022-11-04,0.5120561368098345,0.8734324915290412,0.0078446246074367,0.087287468322562,0.1978813914656736
2022-11-05,0.5158715789352896,0.863505710186296,0.0079548683652778,0.0873008769678242,0.1991597087841998
2022-11-06,0.5196870210607449,0.8535789288435516,0.0080651121231189,0.0873146702219252,0.1957982739032831
2022-11-07,0.5235024631862002,0.8436521475008063,0.0081753558809601,0.0873281296941152,0.19274386667523
2022-11-08,0.53210331982726,0.8240596742918753,0.0097634997911492,0.0873428361873661,0.1732894865034359
2022-11-09,0.5118026609949438,0.8605016864187829,0.0119853194328822,0.087357783976837,0.1481829720093349
2022-11-10,0.5555848670101684,0.768808756343129,0.0108037289848423,0.0873719668688267,0.1642820641198923
2022-11-11,0.5609765769086887,0.6935737309706131,0.011404598559311,0.0873854163104761,0.1590684367253741
2022-11-12,0.5584609264002882,0.698406576903706,0.0115519672742496,0.0873998582029651,0.1568497757988848
2022-11-13,0.5559452758918877,0.7032394228367989,0.0116993359891883,0.0874140458778661,0.1526426601762018
2022-11-14,0.5534296253834873,0.7080722687698917,0.0118467047041269,0.0874261124850042,0.1551418446275191
2022-11-15,0.5583025094628575,0.6978840989931716,0.011604573773947,0.0874394535139401,0.157655939954762
2022-11-16,0.5535315691120307,0.6931817977983585,0.0117939876609032,0.0874540772334434,0.1556253882986008
2022-11-17,0.5525006498122897,0.7092477693292412,0.0116714392184342,0.0874679031839639,0.1557959878876814
2022-11-18,0.5569732320911625,0.718652072761452,0.011584869898742,0.0874811715991799,0.1558928072093583
2022-11-19,0.555731584058258,0.7305381213555839,0.0118326017039179,0.0874948888637971,0.1560227474754579
2022-11-20,0.5544899360253537,0.7424241699497176,0.0120803335090938,0.0875090497405431,0.1520619838523053
2022-11-21,0.5532482879924493,0.7543102185438504,0.0123280653142696,0.0875224186154132,0.1473006683868963
2022-11-22,0.5654681578905514,0.7300157430975216,0.0119399457206063,0.0875346582564316,0.1510988407962336
2022-11-23,0.5700834483168826,0.6853449280977517,0.0116034839646748,0.0875474703551718,0.1550711423777662
2022-11-24,0.5711321789006767,0.6829937775003461,0.0116812021417003,0.0875604263665417,0.155012236123801
2022-11-25,0.5721809094844705,0.6806426269029386,0.0117589203187258,0.0875725204950481,0.1542325392334726
2022-11-26,0.5671653027326395,0.6900470299876216,0.0118158143027358,0.0875836558062336,0.1536893520586891
2022-11-27,0.5621496959808081,0.6994514330723027,0.0118727082867459,0.0875954161551807,0.1535038784561697
2022-11-28,0.5571340892289773,0.7088558361569866,0.0119296022707559,0.0876085940348418,0.1513588503471369
2022-11-29,0.5557363555215089,0.7143417047388936,0.011787593152941,0.0876215808971932,0.1535072329424719
2022-11-30,0.5829875765476698,0.680250693730684,0.0111185048911911,0.0876344972547928,0.160335547847902
2022-12-01,0.5789648408520918,0.6324453102251213,0.0117635765355817,0.0876485376223716,0.1584346599891892
2022-12-02,0.5792753345634558,0.6253920079116084,0.0116102001873247,0.0876618228649528,0.1595814888171686
2022-12-03,0.5740373209766236,0.6350576001253221,0.0115631777558926,0.0876741189341928,0.1578788658439075
2022-12-04,0.568799307389791,0.6447231923390366,0.0115161553244605,0.0876871367921722,0.1599761938949735
2022-12-05,0.5635612938029586,0.6543887845527512,0.0114691328930285,0.087700876663711,0.1585072606570143
2022-12-06,0.5507146845812235,0.6657524548888198,0.01138406070886,0.0877143777959415,0.1595894511143253
2022-12-07,0.5494930156889634,0.6469435490669837,0.0117380742536543,0.0877291298068584,0.1573116258964629
2022-12-08,0.5563425056544018,0.6340124449993092,0.0114218248542854,0.0877454215050151,0.1609480733604255
2022-12-09,0.5478110204242593,0.6355798787309141,0.0115892749762127,0.0877607975862955,0.1600013525422396
2022-12-10,0.5527765594932108,0.6397596023627208,0.0115183277197024,0.0877754987971462,0.1599595689134101
2022-12-11,0.5577420985621631,0.6439393259945265,0.011447380463192,0.0877899341090981,0.1597280724960751
2022-12-12,0.5627076376311144,0.6481190496263323,0.0113764332066817,0.0878038775923195,0.1606929296577847
2022-12-13,0.5675416528043675,0.6030566004117239,0.0111639842774895,0.0878186882312261,0.1661179634143118
2022-12-14,0.562450218278103,0.5948274985814472,0.0110834996083884,0.0878337410947476,0.1664419478111204
2022-12-15,0.5373623438298989,0.6257836421264487,0.0112122076987709,0.0878475451484913,0.1621879799676678
2022-12-16,0.5287309411090318,0.6312695107083566,0.0119621695240063,0.0878604948905259,0.1554182026913346
2022-12-17,0.5263340470193207,0.6315307994898594,0.0120210195553233,0.087873326779446,0.1568111439126798
2022-12-18,0.5239371529296095,0.6317920882713621,0.0120798695866403,0.0878869936730573,0.156460894994
2022-12-19,0.5215402588398982,0.6320533770528658,0.0121387196179573,0.0879005148622615,0.1534571921165909
2022-12-20,0.5236213575924111,0.6026646672394693,0.0119456448876256,0.0879138387725719,0.1578606373441667
2022-12-21,0.5389932691865658,0.6101099027252359,0.0120277412842357,0.0879274172175057,0.1570229373308006
2022-12-22,0.5260032110422553,0.6206897067167962,0.011767196153442,0.0879407983527854,0.157143790993895
2022-12-23,0.5304247234130909,0.6159874055219832,0.0118744835358082,0.0879536513611173,0.1568287088876575
2022-12-24,0.5298279146722931,0.6147139216695705,0.0119338827065154,0.0879643314741788,0.1573081239602134
2022-12-25,0.5292311059314952,0.613440437817157,0.0119932818772226,0.087975364860887,0.1572536780671555
2022-12-26,0.5286342971906975,0.6121669539647434,0.0120526810479298,0.0879883365257103,0.1579880340986746
2022-12-27,0.5280374884498997,0.6108934701123307,0.0121120802186369,0.0880001160869319,0.1560758478877463
2022-12-28,0.5167531521615273,0.6218652072761457,0.0122080377888333,0.0880137457888276,0.1545225364174176
2022-12-29,0.5303600363154107,0.5975704328724007,0.0122236576253576,0.0880286293776369,0.1553696732274139
2022-12-30,0.5284600788664049,0.5850312619769817,0.0122633105467665,0.0880430329746848,0.1549945052676325
2022-12-31,0.5279559813995726,0.5948274985814472,0.0122883362167913,0.0880581609367723,0.1544746336157732
2023-01-01,0.5274518839327402,0.6046237351859127,0.0123133618868161,0.0880731461583432,0.1552067778980821
2023-01-02,0.5269477864659079,0.6144199717903782,0.0123383875568409,0.0880881331655782,0.1558049823344696
2023-01-03,0.5264436889990756,0.6242162083948437,0.0123634132268657,0.0881030621044576,0.1557237005509945
2023-01-04,0.531021287044475,0.6136364044032843,0.0123022240844595,0.0881174112039253,0.157454228426791
2023-01-05,0.5200175520127622,0.6445925479482857,0.0121724589455843,0.088131814751773,0.1572041348848468
2023-01-06,0.5415377445620025,0.5991378666040048,0.012316326023879,0.0881481559371692,0.1582915598152888
2023-01-07,0.5411911852699626,0.5876436515296546,0.0122646887193789,0.0881641722536039,0.1583209023548109
2023-01-08,0.5408446259779229,0.5761494364553053,0.0122130514148787,0.0881790090323582,0.1596049333587968
2023-01-09,0.5404980666858833,0.5646552213809559,0.0121614141103786,0.0881937192531957,0.1605996675660876
2023-01-10,0.5470446667786544,0.5740595248131659,0.0119265550304117,0.0882092277074748,0.1629563969370242
2023-01-11,0.5572617204240633,0.5721004568667225,0.0115275754012393,0.0882244474534372,0.1675672489467871
2023-01-12,0.5636511236795956,0.5352665115675594,0.0109382477169788,0.088238825229187,0.1763877416595813
2023-01-13,0.5679057437741664,0.5333071446637008,0.0103449887497773,0.0882537837169537,0.1862018811363047
2023-01-14,0.5658096388786666,0.535168453535142,0.0101194643488103,0.088269709219651,0.1962683443354258
2023-01-15,0.5637135339831674,0.5370297624065841,0.0098939399478432,0.0882858298078032,0.19536713025724
2023-01-16,0.5616174290876679,0.5388910712780253,0.0096684155468762,0.0883007938750089,0.1980927978276826
2023-01-17,0.5595213241921684,0.5407523801494665,0.0094428911459091,0.0883154217602666,0.1980162344425226
2023-01-18,0.5427440968393522,0.5395768795901179,0.0097214987999044,0.0883296740927248,0.1935550994230472
2023-01-19,0.534776101810389,0.5278212760817929,0.0095914580286354,0.0883434753559929,0.1973110550693347
2023-01-20,0.5485882460340752,0.5258622081353495,0.008693581054837,0.0883568521340007,0.2123132946684417
2023-01-21,0.5521434146435696,0.5275601866052337,0.0086489484021233,0.0883698929638035,0.2132670930841003
2023-01-22,0.5556985832530645,0.5292581650751171,0.0086043157494096,0.0883838525803239,0.2127272235331321
2023-01-23,0.5592537518625591,0.530956143545001,0.0085596830966958,0.0883987799684232,0.2147468454619462
2023-01-24,0.5609105607732996,0.5223354074998854,0.0087633405788101,0.0884126461464694,0.211935030259766
2023-01-25,0.5606644709220712,0.51136367033607,0.0085514600066936,0.088427367728338,0.2164778156875848
2023-01-26,0.5696917090052327,0.5192005400366764,0.0085203045124043,0.0884432827537409,0.2156749138617927
2023-01-27,0.5727698257021514,0.52272734067214,0.0084930198340977,0.088458217169868,0.2161085457256972
2023-01-28,0.5691340578549724,0.5272988978237296,0.0085231090349104,0.0884737817736449,0.2156589892674791
2023-01-29,0.5654982900077934,0.5318704549753197,0.008553198235723,0.0884896867190864,0.2226750263871256
2023-01-30,0.5618625221606144,0.5364420121269089,0.0085832874365357,0.0885041431021754,0.2138570218921929
2023-01-31,0.5743494197007399,0.5293887098133969,0.0084669850706969,0.0885163767180306,0.2166799879966412
2023-02-01,0.5796747430763127,0.4949060645903476,0.0081591241996995,0.0885285631567928,0.2221956666083
2023-02-02,0.5873825517393292,0.515674038358628,0.0082144581751958,0.0885422017550521,0.2198185522821427
2023-02-03,0.5802030682469579,0.5615203539177478,0.0078960720258583,0.0885556424749619,0.2196057635768773
2023-02-04,0.5790541405661456,0.5706635678733991,0.0080191873879918,0.0885686609615523,0.2184971795789911
2023-02-05,0.577905212885333,0.5798067818290495,0.0081423027501252,0.0885825941763078,0.214947229940391
2023-02-06,0.5767562852045203,0.5889499957847009,0.0082654181122588,0.0885971095738232,0.2131018016931241
2023-02-07,0.5877332651820226,0.5815047602989334,0.0080423395216155,0.0886111657031268,0.2178596613003922
2023-02-08,0.5785648005016355,0.5807211929118394,0.0082433207000515,0.0886246934178196,0.2147937161139592
2023-02-09,0.5703083389272747,0.5732759574260728,0.0087775119532012,0.088639213645771,0.2042211125393254
2023-02-10,0.5724932115586192,0.5893416299995393,0.0088507920028709,0.0886541712221588,0.2026370946174616
2023-02-11,0.5765859069277071,0.5856843842782689,0.0087967858276086,0.0886685011728766,0.2047102777396496
2023-02-12,0.5806786022967951,0.5820271385569957,0.0087427796523462,0.0886835106303933,0.2039301200682358
2023-02-13,0.584771297665883,0.5783698928357244,0.0086887734770839,0.0886988608510111,0.2041178975761824
2023-02-14,0.5828012933933535,0.5736678905983275,0.0084740787313775,0.0887138739071294,0.2080124930354631
2023-02-15,0.5861304674922823,0.6007053003356106,0.0073188078442774,0.0887295668739866,0.2277074377963541
2023-02-16,0.5717188618992559,0.5983542992169109,0.0076831567346989,0.0887457946707558,0.2212492038275219
2023-02-17,0.5730860277394136,0.5983542992169109,0.0072407063798215,0.0887624753725001,0.23013986428401
2023-02-18,0.5675526500467234,0.6014890919407656,0.0072440884250629,0.0887785956965753,0.2308540012414991
2023-02-19,0.5620192723540329,0.6046238846646212,0.0072474704703043,0.0887946184613781,0.2278942937421298
2023-02-20,0.5564858946613425,0.6077586773884751,0.0072508525155457,0.0888096576521067,0.2326269025459146
2023-02-21,0.5509525169686523,0.6108934701123307,0.0072542345607871,0.0888247951420889,0.2289201767507977
2023-02-22,0.5493968238613252,0.6269591426857972,0.0073593912977014,0.0888396659990254,0.2265844774286015
2023-02-23,0.5536837766109843,0.6273510758580527,0.0073852672218583,0.0888547784516042,0.2243068918169035
2023-02-24,0.5418046414790054,0.6512539170895422,0.0076829432840069,0.088869581787282,0.2172352844983506
2023-02-25,0.5428770877602817,0.6442006147760302,0.0076478119000405,0.088881300825846,0.2170205789437697
2023-02-26,0.5439495340415579,0.6371473124625191,0.007612680516074,0.0888946544190823,0.2206616526498303
2023-02-27,0.5450219803228341,0.6300940101490071,0.0075775491321076,0.0889096079682661,0.2202998289102838
2023-02-28,0.539582011104219,0.6379311788070292,0.0078334490709117,0.088923030778482,0.216756145894446
2023-03-01,0.5379997808177155,0.6226490736206558,0.0076458062087682,0.0889379165159379,0.2214669689685103
2023-03-02,0.5474868441607421,0.6442006147760302,0.0077019123926035,0.0889531603155859,0.2198524842012759
2023-03-03,0.561172664439548,0.6242162083948437,0.0083566346054049,0.0889683005586479,0.2093513385573753
2023-03-04,0.5613749686713858,0.6219957520144246,0.0083451384088254,0.088983813852036,0.2092632925075656
2023-03-05,0.5615772729032233,0.6197752956340064,0.0083336422122459,0.0889987509932184,0.2100386580556907
2023-03-06,0.5617795771350609,0.6175548392535872,0.0083221460156664,0.0890126792871492,0.2099843411813367
2023-03-07,0.5457073716056976,0.6673198886204257,0.0082133148586037,0.0890270831493326,0.2080027244764513
2023-03-08,0.545430888187186,0.6688873223520297,0.0084783788239208,0.0890415523982748,0.2032683831357851
2023-03-09,0.5280022362693519,0.655172351939846,0.0094006896818556,0.0890545664178398,0.1904809707645365
2023-03-10,0.5158502344444307,0.6265675084709579,0.0097485153533371,0.0890677274711357,0.1888221957193677
2023-03-11,0.5155486736094725,0.6137670487940352,0.0091098088040515,0.0890823470641436,0.1930231368755055
2023-03-12,0.5152471127745144,0.6009665891171134,0.0084711022547659,0.0890981828045972,0.2074759595395535
2023-03-13,0.5149455519395563,0.5881661294401908,0.0078323957054803,0.0891136318372063,0.2266664780305699
2023-03-14,0.527786757860441,0.5881661294401908,0.0075466228607373,0.0891283502008748,0.2318429480383566
2023-03-15,0.521652943807632,0.6293104427619123,0.0078371690399486,0.0891425916804095,0.2283502642730575
2023-03-16,0.536270964208143,0.6202977735445416,0.0074840474143022,0.0891562478521307,0.2347373536422946
2023-03-17,0.5257551603157183,0.5924764974627483,0.0067932654883612,0.0891699054888388,0.2571133255020688
2023-03-18,0.5289353587287023,0.5868599844900895,0.0067667406394025,0.0891849257201829,0.2527907934330999
2023-03-19,0.5321155571416856,0.5812434715174306,0.0067402157904438,0.0891999788121584,0.2629145593680088
2023-03-20,0.5352957555546696,0.5756269585447709,0.0067136909414851,0.0892146797574905,0.2603530404514504
2023-03-21,0.5464641169622904,0.5748433911576778,0.0063522818616976,0.0892291852095659,0.2642087275558749
2023-03-22,0.5303863338320493,0.5391849464178624,0.0067156728444053,0.0892440005711993,0.2560140124196221
2023-03-23,0.5346828948707206,0.5462382487313744,0.0065818585714918,0.0892606803812345,0.2657012159229229
2023-03-24,0.5384497581260307,0.5693575225757699,0.0068318099063588,0.0892774193689873,0.2577678189558561
2023-03-25,0.5394866762517158,0.5659614659835301,0.0068243007968611,0.0892923549741285,0.2577812369010647
2023-03-26,0.5405235943774005,0.5625654093912895,0.0068167916873634,0.0893064164748658,0.2624960779861942
2023-03-27,0.5415605125030857,0.5591693527990489,0.0068092825778657,0.0893206255176105,0.254432888202975
2023-03-28,0.5395394165350157,0.5423198138810714,0.0068664988463265,0.0893343494520105,0.2556430836458268
2023-03-29,0.5514422346832217,0.5505486167539329,0.0064351662383039,0.0893480261887526,0.2658377545741664
2023-03-30,0.5565437568235738,0.530956143545001,0.0066213178735906,0.0893626887327309,0.2628663063727395
2023-03-31,0.5704555788754466,0.5454546813442804,0.0064040527761258,0.0893771367225731,0.26706494362345
2023-04-01,0.5726460145826664,0.5399687131099005,0.0065125834085123,0.0893908180462386,0.2664284390632391
2023-04-02,0.5748364502898864,0.5344827448755214,0.0066211140408989,0.0894049206740116,0.2644304185517114
2023-04-03,0.5770268859971062,0.5289967766411414,0.0067296446732855,0.089418526000968,0.2605699393239982
2023-04-04,0.5711840222650855,0.5094043034322104,0.0067878601947414,0.0894327904910114,0.2641358135569117
2023-04-05,0.5700879147550857,0.5195924732089314,0.0067775296909624,0.0894474577687806,0.2642291862360693
2023-04-06,0.57217772850897,0.518416972649582,0.0067806233772437,0.0894620358797939,0.2629661299870935
2023-04-07,0.572722274475918,0.5258621333959947,0.0066118831491908,0.0894767444112437,0.2618499338856755
2023-04-08,0.5732668204428659,0.5333072941424075,0.0064431429211378,0.089490819649965,0.2620569351805075
2023-04-09,0.5738113664098137,0.5407524548888198,0.0062744026930849,0.0895050972988194,0.2656925163760294
2023-04-10,0.5743559123767616,0.5481976156352331,0.006105662465032,0.0895182074649008,0.2781484244031548
2023-04-11,0.5753774848375317,0.5333071446637008,0.0059938557601319,0.0895317188060144,0.2836413772916787
2023-04-12,0.5722355307555667,0.5058778017541625,0.0060537481342868,0.0895470155637152,0.2827353895214475
2023-04-13,0.5860706825828736,0.486677261717487,0.0061159189736709,0.0895617389596136,0.2851890856640082
2023-04-14,0.5819204464172303,0.5078371686580216,0.0059025660125187,0.0895755151366348,0.2860066218970746
2023-04-15,0.5829241240751841,0.5150210157098134,0.0060014895337135,0.0895900145328865,0.2844287600105126
2023-04-16,0.583927801733138,0.5222048627616047,0.0061004130549083,0.0896037733421173,0.2843991225710958
2023-04-17,0.5849314793910916,0.5293887098133969,0.0061993365761031,0.0896174086361426,0.2761861789351021
2023-04-18,0.5845999389514154,0.515674038358628,0.0059549150167259,0.0896330397667817,0.285174801450359
2023-04-19,0.5829088800852851,0.5242947744037445,0.0064161218826105,0.0896479194320353,0.270313044788587
2023-04-20,0.5782669435422603,0.5192005400366764,0.0066843437993484,0.0896611906254401,0.264870925269411
2023-04-21,0.5790531673909922,0.518416972649582,0.0069008189402487,0.089674755987395,0.2557259320849925
2023-04-22,0.5792850300024817,0.5122779817663883,0.0068860385491358,0.0896891036532989,0.2608273685008229
2023-04-23,0.5795168926139709,0.5061389908831937,0.006871258158023,0.0897035505463471,0.2586935650190318
2023-04-24,0.5797487552254603,0.5,0.0068564777669101,0.089717577863118,0.2580703125228388
2023-04-25,0.5667504831923573,0.5199844063811865,0.0065923752545633,0.0897305940430006,0.2654523204118009
2023-04-26,0.562873658407242,0.5047023011948135,0.0065087823582821,0.0897430437805075,0.2665385288801772
2023-04-27,0.580993714958886,0.5058778017541625,0.0061686476422245,0.0897557869486191,0.2764574131132473
2023-04-28,0.5889438006600307,0.5125391708954199,0.0062141256999452,0.0897692654189588,0.2751973611569487
2023-04-29,0.5884943099392921,0.5188088061693659,0.0063481423542877,0.0897831352700495,0.2743313138912051
2023-04-30,0.5880448192185534,0.525078441443311,0.0064821590086303,0.0897970554672517,0.2745230541164867
2023-05-01,0.5875953284978148,0.5313480767172565,0.0066161756629728,0.0898131510526873,0.2634136958710224
2023-05-02,0.5764566852448709,0.5239028412314894,0.0065622337786524,0.0898283883075569,0.2689716741863264
2023-05-03,0.5691952589521039,0.4996080668277449,0.0065194024433077,0.0898415613926504,0.2720459134322977
2023-05-04,0.5614885832392658,0.5019593669038596,0.0066724586146881,0.0898555856683172,0.2705492596042372
2023-05-05,0.5796860725780957,0.4945141314180925,0.0062834181802248,0.0898685362736715,0.2770292608715464
2023-05-06,0.5794318995630952,0.4966040430602323,0.0065179965068139,0.0898816348190288,0.2710863276062058
2023-05-07,0.5791777265480946,0.4986939547023712,0.006752574833403,0.08989571235809,0.2668431236089096
2023-05-08,0.5789235535330943,0.500783866344511,0.0069871531599922,0.0899092047818844,0.2596645044910695
2023-05-09,0.5759283164992188,0.5101881697767205,0.0070525803575098,0.0899232853447491,0.2593295166419401
2023-05-10,0.5780792659877245,0.5050942343670686,0.0070369862580523,0.0899389811252097,0.2589801708541879
2023-05-11,0.5736228282488927,0.5278212760817929,0.0071970580457579,0.0899546788241765,0.2531202334779603
2023-05-12,0.5724479589139975,0.5521160504855369,0.0072749016211844,0.0899689600174274,0.2512725197565095
2023-05-13,0.5734032174768315,0.5488506382840481,0.0072293944426014,0.0899829493006316,0.2510751764332288
2023-05-14,0.574358476039665,0.5455852260825602,0.0071838872640184,0.0899985545289304,0.2524582385081018
2023-05-15,0.575313734602499,0.5423198138810714,0.0071383800854354,0.0900142595086922,0.2549311953000347
2023-05-16,0.5673127532933446,0.5474137492907238,0.007041868902437,0.0900289174065427,0.2534586495383654
2023-05-17,0.5799437751686516,0.559952920186142,0.0068604103269813,0.0900442559702227,0.2568762075554912
