,Currency US Dollar Index,Gold/BTC Ratio,S2F Model,Onchain Mining Difficulty,BTC/USD
2022-06-06,0.5390840983281672,0.0051491245918704,0.0851858394965693,0.2703772632934981,0.2888260136977457
2022-06-07,0.5478528315504492,0.0053258571821588,0.0852006273224072,0.270433102414344,0.2889834566543202
2022-06-08,0.5641742793628707,0.0055338296923633,0.0852164857365285,0.2721473762828306,0.2844654666657519
2022-06-09,0.5833592486470537,0.005816690955674,0.0852314546956313,0.2738264380895608,0.2791857162978953
2022-06-10,0.6075226717699571,0.0061693112596905,0.0852455685171029,0.2738610350040917,0.2714147900294243
2022-06-11,0.6244808817617098,0.0066363494750129,0.0852595008116171,0.2739460511683846,0.2617162754939631
2022-06-12,0.632906008732704,0.0072317422361503,0.0852727961496244,0.2739565614061081,0.2502573681863047
2022-06-13,0.6419207957409351,0.0076826646194889,0.0852854545306931,0.2739121958775101,0.2170086162551532
2022-06-14,0.6483838322724488,0.0079812842329702,0.0852985637619657,0.2739393014308693,0.2109450483383075
2022-06-15,0.6366762363710232,0.008350602925947,0.0853128558850449,0.2739140267336076,0.2097113026259072
2022-06-16,0.6058986784544287,0.008733156999931,0.0853261791111376,0.2738954476694824,0.1934240121639422
2022-06-17,0.6250081920429325,0.0089800840186313,0.0853371909665978,0.2738921263383227,0.189296544104108
2022-06-18,0.6245840017728826,0.0091055321398562,0.0853496957927655,0.2739096794831984,0.1847667846298993
2022-06-19,0.627958657432376,0.0092474138099988,0.085363041742518,0.2739108964348823,0.1914791101245579
2022-06-20,0.6172581695970227,0.0093835594256135,0.085375549602529,0.2739002716389544,0.190386815927584
2022-06-21,0.6166591365236799,0.0094340009740413,0.0853888579347554,0.2738270033995932,0.192488132146776
2022-06-22,0.6218128770579284,0.0094172309011042,0.0854021696915618,0.270652818393726,0.1907432898799849
2022-06-23,0.6212760795004691,0.0093965077229288,0.0854154331811633,0.2675168900379451,0.1948251076103405
2022-06-24,0.6173556932355101,0.0093654199250176,0.0854285712587354,0.2675303028279317,0.1955260092532429
2022-06-25,0.6142902708910021,0.0093001139808316,0.0854418903900853,0.2674715768923741,0.1964649923954046
2022-06-26,0.6104192393824219,0.0092130874750249,0.0854553269459717,0.2674614915390289,0.1951548544749766
2022-06-27,0.6123044553914021,0.0091928048362391,0.0854686060193897,0.2674900830051055,0.1939435655936725
2022-06-28,0.6209702928238129,0.0092485081636238,0.0854817455110424,0.2674180084786277,0.1922467036531675
2022-06-29,0.6276148229232631,0.0093485508646104,0.0854958042655555,0.2674173170039101,0.1888201592790376
2022-06-30,0.633682043509307,0.0095203565728147,0.0855108213776504,0.267429004722622,0.1837473061128794
2022-07-01,0.6443548628877116,0.0095481029215726,0.0855249272757124,0.2674333992115319,0.1816323459488357
2022-07-02,0.658566433032955,0.0094167564139185,0.0855382498976134,0.2674367141942184,0.1826205977885815
2022-07-03,0.6744962160433258,0.0092557432026168,0.0855519366211189,0.2674402902076687,0.1844085250908231
2022-07-04,0.692869812727177,0.009010483717333,0.0855656554580635,0.2674395721971825,0.1881382994522654
2022-07-05,0.7073913908520895,0.0088356762510025,0.0855784023646792,0.267376852507908,0.1911043783742672
2022-07-06,0.717266580496756,0.0087517585657498,0.0855902126442083,0.2655702083606407,0.1930396948146986
2022-07-07,0.7258103874520901,0.0086395587713922,0.0856034274053539,0.2637781859273148,0.1970437691562212
2022-07-08,0.7311768892976498,0.0085393852858575,0.0856178407261151,0.2637459314862699,0.200830654485917
2022-07-09,0.7380999404283731,0.0084860634267276,0.0856313372507728,0.2636604792160452,0.2003122636406987
2022-07-10,0.7469081116024606,0.0084736514015358,0.0856443945355948,0.2636498644422072,0.1946219129405018
2022-07-11,0.7536011837844597,0.0085189159734413,0.0856575403053877,0.2636906910743493,0.1898101912273903
2022-07-12,0.7591988513144805,0.0086318250621376,0.0856704979179846,0.2636532908960891,0.1847527715858222
2022-07-13,0.7624106743510854,0.0086209147014593,0.0856827004965366,0.2636761834674601,0.1870447539585458
2022-07-14,0.7625775023433194,0.0084765959558093,0.0856941020321081,0.2636989942784987,0.1922925268976121
2022-07-15,0.760964837978999,0.0083009679708228,0.0857067148168439,0.2636963165610352,0.1960240949333231
2022-07-16,0.7570116398753932,0.0080457788813779,0.0857205478705627,0.2636640241839585,0.1973538220195012
2022-07-17,0.7513809590983804,0.0078289708412096,0.0857333135292957,0.2636477392057126,0.1990047427851428
2022-07-18,0.7441460145436932,0.0076633859383195,0.0857453442699987,0.2636398944903348,0.2083870959518381
2022-07-19,0.7344117404051262,0.0074514272155855,0.0857578207018709,0.2635844829368053,0.2129555150116421
2022-07-20,0.7222880993553478,0.0072212640915297,0.0857704121559022,0.262213252555225,0.2163687032361467
2022-07-21,0.7140227929588792,0.0071375722259699,0.0857830560954126,0.2606743964486386,0.2174258660382249
2022-07-22,0.7100737131415972,0.0072065596900446,0.0857959042247845,0.25557685218982,0.2149090256735177
2022-07-23,0.7075005180820861,0.0073720707041376,0.085809492887156,0.2505211370861288,0.2117351588575529
2022-07-24,0.7080207144403455,0.0076793918280759,0.0858239310440661,0.2505077335780448,0.2073410565739189
2022-07-25,0.7060395425097118,0.0077863665234119,0.0858382018068543,0.2504346963956966,0.2029298181765857
2022-07-26,0.7011562809605146,0.0076681251820155,0.0858524201989622,0.2504262620480947,0.2044668799028763
2022-07-27,0.6943216977846293,0.0075295008441613,0.085867443096429,0.2504712559994848,0.2137963343414258
2022-07-28,0.6854833133563537,0.0072834210408429,0.08588215777887,0.2504391775132889,0.2185150193411174
2022-07-29,0.6804275671415551,0.0071842554990176,0.0858960703987541,0.2504613993090445,0.222374821580041
2022-07-30,0.6799686161424472,0.007264886461762,0.0859090358239062,0.2504795927057611,0.2209318142476523
2022-07-31,0.6783121119462882,0.0073312583936628,0.0859224229876117,0.250449770240554,0.2194951787139702
2022-08-01,0.6769480188151101,0.0074495559531296,0.0859361001967918,0.2503650153800955,0.2165596198006281
2022-08-02,0.6821080822429205,0.0075053126619845,0.0859497825975021,0.2504339979129875,0.2151857729259861
2022-08-03,0.693694293148529,0.0074715279288061,0.0859637433923927,0.251464141228704,0.2161162086709137
2022-08-04,0.6788141080866236,0.007456061759161,0.0859772740024368,0.2524317385739027,0.2163512164770775
2022-08-05,0.699896733757934,0.007425526719504,0.0859907598790154,0.2536479952399347,0.2167955292785525
2022-08-06,0.6983860095350555,0.0074040600319204,0.0860051495871079,0.2547473612406932,0.217260528019923
2022-08-07,0.6946214869309743,0.0074041423186117,0.0860201918366194,0.2548086558877712,0.2174348301406484
2022-08-08,0.6901699199808158,0.0073865239588741,0.0860345052287733,0.2548751822248494,0.2190806280759153
2022-08-09,0.6832258539432337,0.007359523389835,0.0860480882817221,0.2548243515430642,0.2202775713790074
2022-08-10,0.6717099536830048,0.0073248402423775,0.0860619635520024,0.2547814446012459,0.2218993131685062
2022-08-11,0.6714094278673194,0.0072769490912913,0.0860758360807677,0.2548682918958648,0.2234209269151555
2022-08-12,0.673171047058166,0.0072213610995911,0.0860895730291679,0.2548484932591842,0.2252198512642374
2022-08-13,0.6843898272920269,0.0071563520028119,0.0861032794988413,0.2547967312768812,0.2271924827132015
2022-08-14,0.6912866882242779,0.0071419808454952,0.0861165319534107,0.2547857614510622,0.2276761541463816
2022-08-15,0.6948175273742858,0.0071847391981328,0.0861297701929482,0.2548049048643288,0.2265224500064052
2022-08-16,0.7042471829415836,0.0072543307661568,0.086143453861571,0.2548778122783719,0.223805021401011
2022-08-17,0.7175463736233687,0.0073681208496939,0.086156802250913,0.255276982980151,0.2189752677044502
2022-08-18,0.7311252573448285,0.0075350255150293,0.0861700407625499,0.2556702364440686,0.2143734194298486
2022-08-19,0.7461019000993894,0.0077576598786707,0.0861850590716822,0.2560643753035866,0.2032331809467635
2022-08-20,0.7633199643050006,0.0079550036618521,0.0862002037315519,0.2563276633307323,0.2000292657470214
2022-08-21,0.7824028162582192,0.0081235106753711,0.0862143185544725,0.2563697006333195,0.2030242860368479
2022-08-22,0.7935158613941196,0.0082890992887374,0.0862284122025775,0.2564282337601822,0.2019108991471265
2022-08-23,0.7957202807458955,0.0084297898415152,0.0862434872400245,0.2564395061710402,0.1983895802507884
2022-08-24,0.7967358712249731,0.0085185381340388,0.0862583792141934,0.2564334666430642,0.1970776634763896
2022-08-25,0.7940435591530229,0.0085471378213523,0.0862731031059556,0.256439420869448,0.1964466985551306
2022-08-26,0.7929821994551793,0.0086023565172457,0.0862884938563804,0.2564308858605074,0.1909786557561157
2022-08-27,0.7947886524406432,0.0086798416601525,0.0863037057529407,0.2564273245621016,0.1877512942560895
2022-08-28,0.7954312246625177,0.0087217773557243,0.0863185716499556,0.2564236959771783,0.1863634387362657
2022-08-29,0.7965832783031265,0.0087437113703188,0.0863338889511768,0.2564244949391989,0.1891910597089914
2022-08-30,0.7978191859990355,0.008781833704128,0.086348759959609,0.2564872604139148,0.1890214836627479
2022-08-31,0.7989745673831748,0.0088323056626482,0.0863633903402937,0.2683053644958337,0.186680347208879
2022-09-01,0.8114923205030793,0.0088870077699754,0.0863771045027985,0.2801088859688523,0.1861962152322644
2022-09-02,0.816413532606574,0.0089537899567574,0.0863897348704397,0.2801292810025028,0.1865390834830031
2022-09-03,0.8242436050317656,0.0089964012688854,0.0864032451977319,0.2802029486130075,0.1858882200853221
2022-09-04,0.8284558467325599,0.0090131314111293,0.0864178723928806,0.2802138953202743,0.1846377093167455
2022-09-05,0.8334022063046107,0.00902801683878,0.0864327830684362,0.2801727079267872,0.1835306084182216
2022-09-06,0.8378853758052321,0.009032740392109,0.0864470219410041,0.2802089871869985,0.1823096363727646
2022-09-07,0.8359098796147482,0.0089464347530611,0.0864608893603068,0.280189772428647,0.1826571037607148
2022-09-08,0.8270972481035664,0.0087627017891037,0.0864736483485735,0.280172929775478,0.1848261678789245
2022-09-09,0.8146933480074121,0.008512911483229,0.0864871157217599,0.2801655854229397,0.1953490170841087
2022-09-10,0.797078208728124,0.0081735588160745,0.0865014468727182,0.2801701107138092,0.1995436570152663
2022-09-11,0.786176534703474,0.0080416227432457,0.0865171959381968,0.2802407517004812,0.2038036983985595
2022-09-12,0.7831856510168541,0.0081427784135513,0.0865331953099581,0.2808560672910846,0.2045124686408961
2022-09-13,0.811751244951824,0.0083146273146844,0.0865472921657641,0.2816175836023533,0.192593967625094
2022-09-14,0.814811835538573,0.008637388195411,0.086559868287741,0.285750947166221,0.1895076829372711
2022-09-15,0.8268539403479561,0.0087883633236123,0.0865729405544208,0.2898296201347142,0.184002581206358
2022-09-16,0.8255765231345709,0.0087356783813283,0.0865862762254512,0.2898112873289298,0.1844453080832227
2022-09-17,0.8262122659313371,0.0087036197607981,0.0866002713162229,0.2898651289070909,0.1840989142321182
2022-09-18,0.8246668290163832,0.0086101919990942,0.0866154176209899,0.289865514380548,0.1848703040589293
2022-09-19,0.835179912742418,0.0085925716867801,0.0866291463343142,0.2898293621964798,0.1833973938459947
2022-09-20,0.8601325975415842,0.0086796128152714,0.0866424433666067,0.2898971137688784,0.1789152558550903
2022-09-21,0.885833175140511,0.0087392469680189,0.0866560861349866,0.2898915385405379,0.1776414216186082
2022-09-22,0.9160395948858788,0.0088090750608631,0.08666909547951,0.289873462869522,0.178923469114596
2022-09-23,0.9549281334077772,0.008853924908206,0.0866820473547995,0.2898787047952242,0.1785493173920689
2022-09-24,0.9625903620888588,0.0088558722281982,0.0866954716595928,0.2899023478195164,0.1774236076134993
2022-09-25,0.9809794983819258,0.0088610757620552,0.0867091103292742,0.2898918181341851,0.1775012420963619
2022-09-26,0.9929980513292812,0.0088559194553285,0.0867232397038419,0.2898517536094901,0.1782868966474941
2022-09-27,0.9820574028403628,0.0088396688427047,0.0867368178965495,0.2897704565197816,0.1789894064040518
2022-09-28,0.9466407623187604,0.0088166165155893,0.0867501268841511,0.2867371812972502,0.1798352598155679
2022-09-29,0.9264987643458834,0.0087747130242455,0.0867642453531359,0.283712961624916,0.1810730260351125
2022-09-30,0.919414425846894,0.0087143337770691,0.0867791653720797,0.2836861156427968,0.182612571508717
2022-10-01,0.911069778738568,0.0086883917252133,0.0867954556268386,0.2836174611597669,0.1833705655413417
2022-10-02,0.9098162741527256,0.0086993621371829,0.0868113758148009,0.2836224069910489,0.183264293818312
2022-10-03,0.8978337841988385,0.0087220517869736,0.0868264439746289,0.2836903089757752,0.18417643442553
2022-10-04,0.8739296220924244,0.0087701510351534,0.0868415440574316,0.2836941240558961,0.1859453240417836
2022-10-05,0.885753757929967,0.0088110570088009,0.0868574294702005,0.28371024040322,0.1861184664654747
2022-10-06,0.924874553876929,0.008842263141028,0.0868735885527495,0.2836763845439021,0.1848759502917275
2022-10-07,0.9446719643670816,0.0088915423050985,0.0868896241879901,0.2836696264325981,0.1834286337026316
2022-10-08,0.9488606494038888,0.0089518006023774,0.0869058350729955,0.283677983252682,0.1813079234631572
2022-10-09,0.959441390960976,0.0089867496679101,0.0869217818093508,0.2837400351523879,0.1800987198006251
2022-10-10,0.9673216000990816,0.0089962899295573,0.0869374545046556,0.302915045769985,0.1800451195746795
2022-10-11,0.9666664037595656,0.0089927255966951,0.0869527059574893,0.3220765986883181,0.1800757361184664
2022-10-12,0.9580366804305412,0.008966752620436,0.0869668431758527,0.3220967999647168,0.1806428888288502
2022-10-13,0.938588154234034,0.0089462095593782,0.0869806276845474,0.3221702550648914,0.1806269399075432
2022-10-14,0.9543817341460952,0.0089321051191482,0.0869949474462249,0.322180971524436,0.1798810683109244
2022-10-15,0.9502860174169844,0.0089025285518031,0.0870093201638337,0.3221398301703322,0.1793394879480877
2022-10-16,0.9461236135625886,0.0088631871324568,0.087023443262095,0.3221764703825159,0.1787211066871172
2022-10-17,0.9422217027567852,0.0088257834601183,0.0870375617408245,0.3221555046583461,0.1784915384053347
2022-10-18,0.9365609176395272,0.0087886724249622,0.0870514336980506,0.3221346539435167,0.1787939064903403
2022-10-19,0.9375069043388208,0.0087500034629568,0.0870655315366597,0.3221349322313759,0.1791938291816833
2022-10-20,0.9356429359512832,0.0087121957019177,0.0870798207787506,0.3221593780360225,0.1798460069587642
2022-10-21,0.9216231329390896,0.0086624005905024,0.0870938894958899,0.3221908673577277,0.1807885626670551
2022-10-22,0.917403406033678,0.0086000801224755,0.0871077971165066,0.3222379251043426,0.1819982884671289
2022-10-23,0.9057046551928024,0.0085334306378604,0.0871216972504384,0.3223959027702916,0.1835204862804
2022-10-24,0.8942136069183058,0.0084594931918032,0.0871355223740698,0.3278411617112949,0.1853644015757357
2022-10-25,0.8744992433081838,0.0083858570201279,0.0871483309820771,0.3332272548662435,0.1873071098997447
2022-10-26,0.8462368590193976,0.0083138919651218,0.0871615969748867,0.3332029575091892,0.1893425885950057
2022-10-27,0.8642221688835435,0.0082377274544363,0.0871752985764452,0.3332483031332718,0.1897994123768104
2022-10-28,0.8716098815373328,0.0081595349432806,0.0871896151042833,0.3332362252600696,0.1921380591608484
2022-10-29,0.8852159461461239,0.0080769234586926,0.0872036933735648,0.3331956285263658,0.192839966104897
2022-10-30,0.8897186718390163,0.0079893002819456,0.0872172568270537,0.3332680228851603,0.1930470816184842
2022-10-31,0.8971798307904596,0.0078996904441244,0.0872316872724081,0.3332691897102402,0.19272353946782
2022-11-01,0.9022084375619708,0.0078074959254392,0.0872467379408347,0.3332631443829316,0.1916883357519364
2022-11-02,0.9100422724990048,0.0077814029584529,0.0872597979570555,0.3332488238590346,0.1917348642609308
2022-11-03,0.9260102688329358,0.0078289624170496,0.0872735231284128,0.3332174215750789,0.1929869500035611
2022-11-04,0.8746754063457968,0.0079244120122027,0.0872873448120428,0.3332304428791549,0.1949185534330402
2022-11-05,0.8726763495606137,0.0080886616564209,0.0873008444830078,0.3332918422141506,0.1967348031183425
2022-11-06,0.8480598713057773,0.0084026321082857,0.0873146371012958,0.3332365020536985,0.1949309236033152
2022-11-07,0.839009881961197,0.0088796932277024,0.0873285097962691,0.3329377540504459,0.1885508397722009
2022-11-08,0.8282620364852185,0.0097665894463224,0.0873428360324696,0.3326717504134621,0.1752814825409821
2022-11-09,0.8258404827923015,0.0111200229899593,0.0873576704578535,0.3326328283537071,0.1533190042595321
2022-11-10,0.7674544049225234,0.0108650414694502,0.0873718893181763,0.3325539034647298,0.1632841063607902
2022-11-11,0.7060854844365188,0.0116385506553895,0.087385503163938,0.3325603514490985,0.156332437445465
2022-11-12,0.6992402962286427,0.0116374461662742,0.0873995817936418,0.3325648170158557,0.1581615667466624
2022-11-13,0.7168867671967701,0.0116001417384727,0.0874138016353061,0.3325637739246159,0.1548797323165263
2022-11-14,0.716311764438508,0.0116299361342806,0.0874262881507939,0.3325810528597133,0.1545766756671319
2022-11-15,0.6945717762530458,0.0117737063703576,0.0874397905838816,0.3325983391860826,0.1551295295024425
2022-11-16,0.6987278367146774,0.0117881126382119,0.0874541503135054,0.3325968979273309,0.1552291644630787
2022-11-17,0.7185726577148617,0.0117378098453863,0.0874679282051302,0.332570883134456,0.1551621434487759
2022-11-18,0.7269082322529852,0.0117398104493487,0.087481427512559,0.3325855739159389,0.1550807777025812
2022-11-19,0.7281897743846588,0.0117768757809033,0.087494963522525,0.3326382533630653,0.1546990100086317
2022-11-20,0.7321277883742211,0.0118426235760404,0.0875087362802217,0.3327693814407166,0.1536918842940833
2022-11-21,0.7341577656103127,0.0119623887932163,0.0875221711129779,0.3335212623010555,0.1519187455694981
2022-11-22,0.721748929681799,0.0119947549893773,0.087534752149809,0.33423727588338,0.1517569201219411
2022-11-23,0.6939392023501118,0.0119370306140145,0.087547578716565,0.3342348364446025,0.1532665041535898
2022-11-24,0.6837314553030085,0.0118800819398137,0.0875601703212778,0.3343062431245691,0.1537490088302949
2022-11-25,0.6902462173334132,0.0117931916902628,0.0875721392997864,0.3343308313313649,0.1536218791331873
2022-11-26,0.6914412535937513,0.0117330741592403,0.0875836656072511,0.3343042376303524,0.1539335187311128
2022-11-27,0.6937669527152902,0.0117134335291063,0.0875956850736135,0.3343482213288923,0.1542751269880477
2022-11-28,0.6982584549783752,0.0116849944160072,0.0876086466197369,0.3343154921349896,0.1548206836628585
2022-11-29,0.7024726859726322,0.0116650094931795,0.0876216296842073,0.3342535570344736,0.1556684708433031
2022-11-30,0.686481430698811,0.0116440575662325,0.0876347828974996,0.3342422023556768,0.1563069511010547
2022-12-01,0.6474274015445518,0.0116178057132022,0.0876485830136606,0.3342809867594144,0.1567695620595369
2022-12-02,0.634850940634243,0.0116059702431756,0.0876616482888298,0.3342897045305693,0.1573554902981565
2022-12-03,0.6465147657571355,0.0116062581383458,0.0876741077865404,0.3342844324414555,0.1579755164153891
2022-12-04,0.6495550180903598,0.0115901011161129,0.0876872086173861,0.3342233536386022,0.1585691927707201
2022-12-05,0.6530892702809512,0.0115585865689271,0.0877007867837629,0.3230364084450923,0.1591649430421493
2022-12-06,0.6504886293419029,0.011524411558143,0.0877146781303344,0.3118633953258078,0.1597375528289542
2022-12-07,0.6369418607111458,0.0114813775784669,0.0877292603179565,0.3108414133931501,0.160279563840114
2022-12-08,0.6328337999555466,0.0114505531593099,0.0877451701519004,0.3097721047187983,0.1605941851058134
2022-12-09,0.6360771267932293,0.0114341862390149,0.0877605568152289,0.3097711144576739,0.1606511358458586
2022-12-10,0.6378768043669755,0.0114173480941082,0.087775452510744,0.3098049999126409,0.1605356641013844
2022-12-11,0.6416385074228849,0.0114054137133169,0.0877896492738445,0.3097441103324785,0.1601836851706319
2022-12-12,0.6347998411563937,0.0114100282591454,0.0878041135370849,0.3098243589467233,0.1609515163279572
2022-12-13,0.6154450127313772,0.0114313683024037,0.0878189576440975,0.3097876918514605,0.1629647549345901
2022-12-14,0.6136481823471127,0.0114684431299123,0.0878336528080418,0.3097839168510086,0.1626581903501502
2022-12-15,0.6280422400915737,0.0115247679300819,0.087847300023976,0.3097415424916503,0.160114300888621
2022-12-16,0.6302767965658073,0.0115912212029777,0.0878605939054711,0.3097353960254066,0.1592403417828734
2022-12-17,0.6250087521709735,0.0116685988808989,0.0878736223275982,0.3097625914543233,0.1594904292311498
2022-12-18,0.6233501363680416,0.0117650660614181,0.0878869880011002,0.3098610436571248,0.1586552484044083
2022-12-19,0.6210788644649646,0.0118795181072988,0.0879004025278927,0.3149174869734028,0.1572967547428641
2022-12-20,0.6193806144413722,0.0119614163272363,0.0879138334737327,0.31991188982547,0.1565690956051874
2022-12-21,0.6193031941280945,0.0120072575328314,0.0879272862617056,0.3198882775193429,0.1562662271316946
2022-12-22,0.6179090073105417,0.0120406992727556,0.0879405217991454,0.3199345508947965,0.1560772082066519
2022-12-23,0.6156319277287111,0.0120479398545669,0.0879534961970717,0.3199197209315669,0.1562023796638951
2022-12-24,0.6136220205286658,0.0120614413983333,0.0879646350309632,0.3198761498545382,0.1561708757450202
2022-12-25,0.6114686280191584,0.0120831540833354,0.08797568777365,0.319946540840107,0.1559517202930556
2022-12-26,0.6089122333852239,0.0120848361995155,0.0879883946724312,0.3199405893364795,0.155911254317903
2022-12-27,0.6060347348324863,0.0120731714256492,0.0880002180705753,0.3199231550564851,0.1559465461117029
2022-12-28,0.6043344630261449,0.0120873940110953,0.0880137367139957,0.3199292991243554,0.1559279754300293
2022-12-29,0.6039206067539984,0.0121275155773504,0.0880283377525381,0.3199527611944405,0.1558849149200108
2022-12-30,0.6039732453795033,0.0121792175039818,0.0880430675174091,0.319944506838803,0.1558062398294759
2022-12-31,0.6048946590650823,0.0122523544764057,0.0880581115788188,0.3199087448426163,0.1556664333953623
2023-01-01,0.6069225382188939,0.0123166378594863,0.0880731836052032,0.3198336940553378,0.155624755638681
2023-01-02,0.6100856242233842,0.0123705512414344,0.088088064041043,0.3146800455314009,0.1556812744110254
2023-01-03,0.610725810296408,0.0124374790785526,0.0881028824892921,0.3095375706887735,0.1557363853888741
2023-01-04,0.60856818727784,0.0125109137311681,0.0881174552232521,0.3090010788441629,0.1558234110078706
2023-01-05,0.6199363292363207,0.0125065021508243,0.0881322018474223,0.3084081982604091,0.1561980320366264
2023-01-06,0.6044495063610127,0.0124183453219716,0.0881482259163666,0.3083956877164126,0.1568776116179299
2023-01-07,0.597368058174815,0.0122814502525046,0.088163877163341,0.308426444203481,0.1577666643475411
2023-01-08,0.5838608819256967,0.0120720756203488,0.0881788613421879,0.3083673512964456,0.1589385760324401
2023-01-09,0.5771738518807673,0.0118363407625899,0.0881938645866006,0.3084275649625155,0.161630396661407
2023-01-10,0.5782530280630014,0.0115750087047583,0.0882092427952544,0.3084312003648866,0.1659853045427101
2023-01-11,0.5674291419387885,0.0112432675888647,0.0882242582749229,0.3084325633801764,0.1714986087271285
2023-01-12,0.5462535298884399,0.0108487952717208,0.0882389788211948,0.3083895249947539,0.1785506794644517
2023-01-13,0.5365301960767358,0.0105288392051482,0.0882541893546299,0.3084526541567548,0.1850105623192535
2023-01-14,0.535909895420485,0.0102893602307466,0.088269818609068,0.3106510810004815,0.1907407542616871
2023-01-15,0.5333853122177781,0.0100688133906732,0.0882855430111685,0.3129686549477259,0.1950730840846693
2023-01-16,0.5326761135181992,0.0099031468415771,0.0883006324384346,0.326513818656081,0.1972796160560322
2023-01-17,0.5318489843480181,0.0096984607991027,0.0883154892334672,0.3400225024808426,0.1976880560528652
2023-01-18,0.5296281653725672,0.0094485887865011,0.0883296442802967,0.3400125595733043,0.1957230650842989
2023-01-19,0.5291737878799614,0.0092308783502777,0.0883433840490594,0.340075633964199,0.1992093238408637
2023-01-20,0.5297118762747853,0.0090250666646074,0.0883565498403667,0.3400916148299736,0.2086826170728551
2023-01-21,0.5292874530303712,0.0088454097706054,0.0883700054381206,0.3400599726051852,0.2123656912983814
2023-01-22,0.5280863413980105,0.0087032490450615,0.088384074781225,0.3401189195631813,0.2115220715637955
2023-01-23,0.5263451615720244,0.0085785262786949,0.0883987680542805,0.3401073372452207,0.2132425370637843
2023-01-24,0.5236098159178165,0.008478715295432,0.0884127173087103,0.3400817947287965,0.215695935936746
2023-01-25,0.5224830300057778,0.0084156479257406,0.0884275674646154,0.3400812523353534,0.2169688249040938
2023-01-26,0.523048694952944,0.008389695259958,0.0884429651212257,0.3401031096354078,0.217868639414605
2023-01-27,0.5236405043026698,0.008403151318226,0.0884583217905054,0.3401879539151762,0.2178109475110807
2023-01-28,0.5248445773015508,0.0084601292832739,0.0884739844818514,0.3458921363012057,0.2165746953000943
2023-01-29,0.5251436838332086,0.0084746914828284,0.0884895089078739,0.3515541293078059,0.2185800635136882
2023-01-30,0.5242520040031755,0.0084409991912885,0.0885037695801391,0.3537748253922443,0.2175205845934551
2023-01-31,0.5229683987226668,0.0084043008279316,0.0885163358747644,0.3560250503573024,0.2182684783699665
2023-02-01,0.5208131046976282,0.0083419873185156,0.0885287088491802,0.3559489683165144,0.2189591961455223
2023-02-02,0.5300826680124774,0.0083064838031476,0.0885421536125572,0.3560449561046784,0.2187995690344147
2023-02-03,0.5519802864263039,0.0083027260317932,0.0885557250562412,0.3560568442667319,0.2177222480397969
2023-02-04,0.564640734014911,0.008285694907048,0.0885690637202157,0.3560164234261436,0.2165008316262038
2023-02-05,0.5699296210745967,0.0082672491425105,0.0885828111449859,0.3560547972312552,0.2148680960411163
2023-02-06,0.5779682761246552,0.0082793588260399,0.0885968978206069,0.3560295932446914,0.2142823908307299
2023-02-07,0.5847795249913341,0.0083196666905135,0.0886108940215299,0.3559980705287485,0.2149554980083779
2023-02-08,0.5869758311260935,0.0083813519518517,0.0886247133285505,0.3560102661437324,0.2125713664402641
2023-02-09,0.5848674306564345,0.0084718887481332,0.0886392788584745,0.3560700490015701,0.2072036429206569
2023-02-10,0.5844591239955105,0.0084931381211695,0.0886540286701405,0.3560189509351595,0.2053075281908646
2023-02-11,0.5854119801006512,0.0084372379592469,0.0886685662051931,0.3554999168757521,0.2063875423245122
2023-02-12,0.5840542599072542,0.0083571819686288,0.0886835394220897,0.3549866478039547,0.2065109088922231
2023-02-13,0.5815147534918432,0.0082267335760373,0.088698673552513,0.3545856429870265,0.2068058242184282
2023-02-14,0.5817546610400237,0.0080950457353201,0.0887140927456374,0.3542838710500965,0.2120798632715054
2023-02-15,0.5847791228297133,0.0079667298037287,0.0887298167340701,0.3542572907842958,0.2223444626033556
2023-02-16,0.5894447903730474,0.007794869623447,0.0887458978360798,0.3542211964305685,0.2207727624833691
2023-02-17,0.5968008825155942,0.0075898581450038,0.0887623749047243,0.3542478785109795,0.227313969347798
2023-02-18,0.6031794739263202,0.0074623010395409,0.0887784984217534,0.3542806183327757,0.2287327966013649
2023-02-19,0.6084806817189811,0.0074165516501605,0.0887942289926142,0.354282974549874,0.2303212370005587
2023-02-20,0.6154555854304572,0.0074070366639762,0.088809664535727,0.3542902498459203,0.2294697221584552
2023-02-21,0.623348938794679,0.0074630770159073,0.0888247946030628,0.3542726967010448,0.2261298947155118
2023-02-22,0.6288567728407011,0.0074710279377209,0.0888398283340738,0.3542714797493609,0.224304918625809
2023-02-23,0.6319759941872631,0.0074233207107517,0.0888548069739567,0.3542821045452888,0.2238900995551125
2023-02-24,0.6337573917596805,0.007400917847206,0.0888692612864276,0.35435537278465,0.2225057228234704
2023-02-25,0.6333450779782079,0.0073772809006441,0.0888812558313319,0.371949821802133,0.2209687357867227
2023-02-26,0.633993400437407,0.0074130396532667,0.0888948962211394,0.3895060141695299,0.2198832498102753
2023-02-27,0.6358440444566287,0.0075216799522814,0.0889095782846534,0.3894926013795434,0.2191044927915552
2023-02-28,0.636547048535911,0.0076545588853214,0.0889234037487104,0.389551327315101,0.2189278539184071
2023-03-01,0.6368155752516916,0.0078301611460459,0.0889380479843995,0.3895614126684463,0.2195083448630295
2023-03-02,0.6353783477458573,0.007979438348091,0.0889529789171825,0.3895322703341168,0.2174118410370017
2023-03-03,0.6318580517974743,0.0080927902296246,0.0889683485776286,0.3896031864224005,0.2124495378453816
