,Global averaged stocks(USD),Currency US Dollar Index,Volatility_CBOE SKEW Index,Gold/BTC Ratio,BTC Volume,S2F Model,Onchain Hash Rate (GH/s),Onchain Mining Difficulty,BTC/USD
2022-04-24,0.5962957780840967,0.5105085368635632,0.3739581169632835,0.0033501618488891,0.0668800406052876,0.084600765745367,0.2347042437077456,0.2552737377078155,0.3698646602346956
2022-04-25,0.5996720782112992,0.5234742326738145,0.3755030326160424,0.003343940750869,0.0916515506136042,0.0846161067039495,0.2185916416304966,0.2552844736694873,0.3760407874810095
2022-04-26,0.5791614725651677,0.5383845146587969,0.3740825136356449,0.0033376066550592,0.0964697980850162,0.0846304764127281,0.2072611054746397,0.2553578866701541,0.3607006068058199
2022-04-27,0.5785902694999039,0.5560930582512588,0.3661318739627951,0.0033388494052441,0.0862319208296211,0.0846449803045222,0.2035921301112976,0.2624057583949018,0.3703652802232922
2022-04-28,0.5959015738588636,0.5657874883259129,0.3579023756774053,0.0033369366043485,0.0832138268517456,0.0846589323388679,0.2006805996315045,0.2694153922226418,0.3712751647103309
2022-04-29,0.5741581518793895,0.5664090103715205,0.3496442501006009,0.003330069865551,0.0809586167627251,0.0846724070011238,0.2086398919378813,0.2694022096803775,0.3644966751170362
2022-04-30,0.5746411910884129,0.5700018559310537,0.3351165447688312,0.0033302010384701,0.0787159339044562,0.084686631102914,0.216777614282247,0.2694612128428725,0.3609465724206375
2022-05-01,0.5726238442642992,0.5742057424817809,0.315410559258171,0.0033348754347722,0.0792048659796748,0.084701631657383,0.2279554027279632,0.2694716170511697,0.3621741897533212
2022-05-02,0.5724787745461006,0.5778366560996696,0.2995114772710759,0.0033910308460939,0.0842893044137234,0.0847165344227798,0.2325554933078741,0.2694425168955418,0.3593704637067035
2022-05-03,0.5751382132085815,0.5827591155205226,0.2872260153742498,0.0035053712411725,0.0879338556499318,0.0847309992254844,0.2286834834706788,0.269513170833274,0.3556260769657225
2022-05-04,0.5945421093352056,0.5729909642303704,0.274769231540477,0.0036545011617233,0.0990157391386667,0.0847451690225915,0.2251722849056798,0.2695146975543428,0.3681623401933965
2022-05-05,0.5648973321107634,0.5933561409834197,0.2642139595432824,0.0038529001586388,0.115654854979021,0.0847593992504608,0.2192822304201914,0.2695061346127287,0.345156346799022
2022-05-06,0.5597682937157312,0.5953740129768356,0.2512378142932558,0.004076590294013,0.1119422102408314,0.0847732437764051,0.2185006166400095,0.2694936635324983,0.3394355998733882
2022-05-07,0.5531594167829893,0.5952179773146614,0.2355066332997072,0.0043251020973357,0.0863531922414773,0.0847868838815043,0.2244281682456621,0.2694705865844758,0.3318582042076884
2022-05-08,0.5449306655778657,0.5979237825765039,0.2208364900083059,0.0046241195116936,0.1069013257510914,0.0848009154602753,0.2279065430986424,0.2695048805226834,0.3143822744535322
2022-05-09,0.5378671383011943,0.6016856612533245,0.206311498511579,0.0049699530727717,0.1723577497074124,0.0848153943444544,0.2308819300691595,0.2696041734657022,0.2877094869845125
2022-05-10,0.5312150111815602,0.6041536230549182,0.1927176915611092,0.0052122883020333,0.1739989544995441,0.084829502337231,0.2298188770133718,0.2698033301095756,0.2898833046234837
2022-05-11,0.525250013286383,0.6062135821674233,0.1806695522953538,0.0053407376810987,0.1951092199671754,0.0848433626907291,0.2229660125507201,0.276202603880167,0.2754062803346576
2022-05-12,0.525442049304755,0.6156906492456761,0.1692173853904373,0.0054248702829378,0.173204911099061,0.0848568665378356,0.2179351258574064,0.2825888875470002,0.2747272581521572
2022-05-13,0.5324278917720593,0.6175091660566727,0.1587924337031515,0.0054235542941866,0.118775195531999,0.0848704708498837,0.2136078430117585,0.2826166105046292,0.2757441139596822
2022-05-14,0.533355416002765,0.6183919174790599,0.152526547930437,0.0054319282315095,0.0919388344790286,0.0848840267116366,0.2194912875654887,0.2826959673278866,0.2804301118506494
2022-05-15,0.5288131857512187,0.6126702827530561,0.1507496992882883,0.0054553786917888,0.0911559736812775,0.0848965465560177,0.2379825320824836,0.2827106554183606,0.288541305043213
2022-05-16,0.5316788947824826,0.6012691474545259,0.1520240939698541,0.0054103684897617,0.0923139975986362,0.0849100798161106,0.2446101915845895,0.2826745617158488,0.280324949304675
2022-05-17,0.5400349852742038,0.5822445523171741,0.1572889898878278,0.0053161878586828,0.0814935476467297,0.084924253415979,0.2267636350292083,0.2827163297735559,0.2834834572058936
2022-05-18,0.5155073126583049,0.5810485455709065,0.1603437727412831,0.0052819007239264,0.0834564478908648,0.0849374083380083,0.2152699288266743,0.2826974399182539,0.27456297980018
2022-05-19,0.512354012272225,0.5685901760158225,0.1560239668991403,0.0053065309889551,0.0859727012646971,0.0849496909598603,0.210133904334159,0.2826755524000542,0.2834683053431268
2022-05-20,0.5070349802618664,0.5633794245037957,0.1531557906446623,0.0053503732683236,0.0803598682309324,0.0849616550851988,0.2016714779493341,0.2826695087485916,0.2787848836475724
2022-05-21,0.5172112123163111,0.5577858917630739,0.1480047427484955,0.0054402893894627,0.0650603115166536,0.084973848451095,0.1969627678720668,0.2826811641269374,0.2747339588751283
2022-05-22,0.5198647887381845,0.5506150642588267,0.1460713346720367,0.005490204677067,0.0644758933411007,0.0849862082689625,0.1930536819511399,0.2826755869738659,0.2784342380718636
2022-05-23,0.5185864271407368,0.5412503416706449,0.1480320989344935,0.0054953879134655,0.0772299121926457,0.0849992026740951,0.1909597327375738,0.2826581816547898,0.2751422902767834
2022-05-24,0.5244519899877736,0.5329269069748176,0.1495031804922622,0.0055209395911023,0.0825465005771004,0.0850120680711549,0.1945134145416506,0.2825739712245068,0.2759297708065869
2022-05-25,0.5349998986010508,0.524939753474737,0.1517915925288673,0.0055479336656759,0.0924565812553198,0.0850248581607059,0.2041847597544469,0.2764844167800474,0.2761802887113938
2022-05-26,0.5459778016929826,0.5185661786727401,0.1525498760431441,0.0055434795614278,0.1033037543951031,0.0850379778301911,0.2103132808335406,0.2704441221855367,0.2748239697019502
2022-05-27,0.558818639426421,0.5144154349762254,0.1510822533933654,0.0055114560343393,0.102958362434029,0.0850513065484743,0.2132953150711749,0.2704656840295329,0.2715478168212888
2022-05-28,0.5642580835358315,0.5119273700799747,0.1494870198985167,0.0054539140689181,0.0923259554199217,0.0850648730058408,0.2189099416173062,0.2704201903766114,0.273170436580354
2022-05-29,0.5614350103999816,0.5117179557147165,0.1469844390758177,0.005363172808322,0.0641087418648134,0.0850787275490289,0.225287634207846,0.2704322607426655,0.2797024597302079
2022-05-30,0.5609635462607815,0.5111904988333997,0.1460959034689615,0.0052736345969954,0.1050774685735072,0.0850926995970831,0.2245758117516094,0.2704726999870357,0.2928736321543319
2022-05-31,0.560910181810681,0.510299798018242,0.1471932943527804,0.0051852140806187,0.0917189008508162,0.0851068028161931,0.2165405678191412,0.2704005519439604,0.2938603050335532
2022-06-01,0.5617283161107535,0.5223499321584611,0.1483736936308382,0.005074087069909,0.0992622836513979,0.0851200624221499,0.2135388514838769,0.2703994376903534,0.2804872615939931
2022-06-02,0.5653020237239093,0.5245051854021524,0.1503253035640843,0.0049470572624608,0.0890313289689781,0.0851323403010803,0.2144186811187133,0.2704054020661278,0.2867421354274835
2022-06-03,0.5626156346339692,0.5309961567948865,0.1519848092543746,0.0048960318149534,0.074954974929823,0.0851452351635469,0.2144227303281822,0.2704197869354805,0.2824317574478182
2022-06-04,0.5627738799669788,0.5339965084439251,0.1531181565866506,0.004927659020087,0.0518464798605891,0.0851585597684779,0.2158625811575096,0.2704513196283981,0.2823560179995776
2022-06-05,0.5622722208702052,0.5370763404617996,0.1548093020565787,0.005003377567556,0.0567205666284814,0.0851719936508956,0.2213285805672877,0.2704384527205664,0.2840622530951809
2022-06-06,0.563498307866166,0.5390840983281672,0.1567694773307968,0.0051491245918704,0.0925602794249927,0.0851858394965693,0.2310171868957146,0.2703772632934981,0.2888260136977457
2022-06-07,0.5592703460773546,0.5478528315504492,0.1593500035769841,0.0053258571821588,0.1003157208839895,0.0852006273224072,0.2337214016328498,0.270433102414344,0.2889834566543202
2022-06-08,0.5496458287699005,0.5641742793628707,0.1627158871948266,0.0055338296923633,0.085762879730744,0.0852164857365285,0.2292332536340187,0.2721473762828306,0.2844654666657519
2022-06-09,0.5337354892160394,0.5833592486470537,0.1666934353924318,0.005816690955674,0.0790110320553627,0.0852314546956313,0.228763937322658,0.2738264380895608,0.2791857162978953
2022-06-10,0.5095742319793635,0.6075226717699571,0.1714442232352214,0.0061693112596905,0.0888840521559474,0.0852455685171029,0.2302116602301941,0.2738610350040917,0.2714147900294243
2022-06-11,0.4946086997240501,0.6244808817617098,0.172589580647141,0.0066363494750129,0.0915763074856687,0.0852595008116171,0.2279239040332781,0.2739460511683846,0.2617162754939631
2022-06-12,0.4892669385826622,0.632906008732704,0.1697297847870902,0.0072317422361503,0.0983884323483409,0.0852727961496244,0.2187306387579844,0.2739565614061081,0.2502573681863047
2022-06-13,0.4816644885561221,0.6419207957409351,0.1733822725283451,0.0076826646194889,0.1767157278754158,0.0852854545306931,0.2105217705480332,0.2739121958775101,0.2170086162551532
2022-06-14,0.4756296896849504,0.6483838322724488,0.1831798287516352,0.0079812842329702,0.1462129184032868,0.0852985637619657,0.224539260395628,0.2739393014308693,0.2109450483383075
2022-06-15,0.4818861280001756,0.6366762363710232,0.1539327531046877,0.008350602925947,0.1408780469789496,0.0853128558850449,0.2400145361851733,0.2739140267336076,0.2097113026259072
2022-06-16,0.469786231329131,0.6058986784544287,0.1702614850543393,0.008733156999931,0.0910869533513015,0.0853261791111376,0.2078589235751627,0.2738954476694824,0.1934240121639422
2022-06-17,0.4698341345506293,0.6250081920429325,0.1617256681159396,0.0089800840186313,0.0813764632274258,0.0853371909665978,0.1766528855362626,0.2738921263383227,0.189296544104108
2022-06-18,0.470876947213875,0.6245840017728826,0.1566333564186879,0.0091055321398562,0.1100612226822095,0.0853496957927655,0.1914529346196013,0.2739096794831984,0.1847667846298993
2022-06-19,0.4729313314739068,0.627958657432376,0.1530167253697672,0.0092474138099988,0.1063159883003977,0.085363041742518,0.2004092726980287,0.2739108964348823,0.1914791101245579
2022-06-20,0.4767919416510774,0.6172581695970227,0.1509356845065535,0.0093835594256135,0.0824191645380707,0.085375549602529,0.2147560756842232,0.2739002716389544,0.190386815927584
2022-06-21,0.4807707906208663,0.6166591365236799,0.1493075067455869,0.0094340009740413,0.0783608646351197,0.0853888579347554,0.2239257644049502,0.2738270033995932,0.192488132146776
2022-06-22,0.4846389925375326,0.6218128770579284,0.1488046488982795,0.0094172309011042,0.085299426929926,0.0854021696915618,0.2207543512243671,0.270652818393726,0.1907432898799849
2022-06-23,0.4927915680373438,0.6212760795004691,0.1475379901052417,0.0093965077229288,0.0817893903443301,0.0854154331811633,0.2235259918724089,0.2675168900379451,0.1948251076103405
2022-06-24,0.5051130383451319,0.6173556932355101,0.1453954006232575,0.0093654199250176,0.0723721003712279,0.0854285712587354,0.2275869224601175,0.2675303028279317,0.1955260092532429
2022-06-25,0.5113316380496593,0.6142902708910021,0.1438857291498006,0.0093001139808316,0.0648974976688673,0.0854418903900853,0.2226560259958756,0.2674715768923741,0.1964649923954046
2022-06-26,0.5115475270070499,0.6104192393824219,0.1426009223340613,0.0092130874750249,0.0563364491141361,0.0854553269459717,0.2098243232188927,0.2674614915390289,0.1951548544749766
2022-06-27,0.5093644916307065,0.6123044553914021,0.1403092280852874,0.0091928048362391,0.0533563389286331,0.0854686060193897,0.2074097525819711,0.2674900830051055,0.1939435655936725
2022-06-28,0.5023216388518765,0.6209702928238129,0.1370695633741083,0.0092485081636238,0.0573284952544256,0.0854817455110424,0.2148197043087813,0.2674180084786277,0.1922467036531675
2022-06-29,0.4980956565735566,0.6276148229232631,0.1331833070653448,0.0093485508646104,0.0635532836135504,0.0854958042655555,0.2169368250462562,0.2674173170039101,0.1888201592790376
2022-06-30,0.4970895071515095,0.633682043509307,0.1283505158643503,0.0095203565728147,0.0740615079388213,0.0855108213776504,0.2110741642569587,0.267429004722622,0.1837473061128794
2022-07-01,0.4964646154782013,0.6443548628877116,0.123664787662273,0.0095481029215726,0.0724150523305521,0.0855249272757124,0.207789071737277,0.2674333992115319,0.1816323459488357
2022-07-02,0.4982005425636873,0.658566433032955,0.1191549384779763,0.0094167564139185,0.0559833849431561,0.0855382498976134,0.2162981738768165,0.2674367141942184,0.1826205977885815
2022-07-03,0.4995752643595049,0.6744962160433258,0.1140211659485939,0.0092557432026168,0.0560940695930828,0.0855519366211189,0.2236871034903201,0.2674402902076687,0.1844085250908231
2022-07-04,0.5006592554807724,0.692869812727177,0.1084907942199363,0.009010483717333,0.0699500753767495,0.0855656554580635,0.2054864326506,0.2674395721971825,0.1881382994522654
2022-07-05,0.5026615052658374,0.7073913908520895,0.1062213079359176,0.0088356762510025,0.0745368684616795,0.0855784023646792,0.1863822359645389,0.267376852507908,0.1911043783742672
2022-07-06,0.5050735421575985,0.717266580496756,0.1074956205525333,0.0087517585657498,0.0745640424494707,0.0855902126442083,0.2027374495677308,0.2655702083606407,0.1930396948146986
2022-07-07,0.5073983585544447,0.7258103874520901,0.1107564896344456,0.0086395587713922,0.08440566670179,0.0856034274053539,0.2175281743695609,0.2637781859273148,0.1970437691562212
2022-07-08,0.5096374466233228,0.7311768892976498,0.1170422232746459,0.0085393852858575,0.1177365584610745,0.0856178407261151,0.2041671076567895,0.2637459314862699,0.200830654485917
2022-07-09,0.5097305316986419,0.7380999404283731,0.124039885678634,0.0084860634267276,0.0798314094729726,0.0856313372507728,0.1987711152932381,0.2636604792160452,0.2003122636406987
2022-07-10,0.5073034802906319,0.7469081116024606,0.1316794251777426,0.0084736514015358,0.0805788973281149,0.0856443945355948,0.1928564371079337,0.2636498644422072,0.1946219129405018
2022-07-11,0.5035485744831053,0.7536011837844597,0.1420599508330617,0.0085189159734413,0.0716354380074685,0.0856575403053877,0.1825963342697716,0.2636906910743493,0.1898101912273903
2022-07-12,0.4977968334987687,0.7591988513144805,0.154756013505278,0.0086318250621376,0.0847343828317112,0.0856704979179846,0.1716746124387425,0.2636532908960891,0.1847527715858222
2022-07-13,0.4944629409460828,0.7624106743510854,0.161914934517681,0.0086209147014593,0.0868511721241178,0.0856827004965366,0.1711160817778166,0.2636761834674601,0.1870447539585458
2022-07-14,0.493937270630482,0.7625775023433194,0.1630718502370223,0.0084765959558093,0.0841682480468337,0.0856941020321081,0.1877545645837132,0.2636989942784987,0.1922925268976121
2022-07-15,0.5028930283875143,0.760964837978999,0.1616936735786143,0.0083009679708228,0.0802492335709244,0.0857067148168439,0.1981209379235126,0.2636963165610352,0.1960240949333231
2022-07-16,0.5050830230851344,0.7570116398753932,0.155648036067402,0.0080457788813779,0.0711755612581352,0.0857205478705627,0.1852257196260356,0.2636640241839585,0.1973538220195012
2022-07-17,0.5095704997521886,0.7513809590983804,0.1500935937790052,0.0078289708412096,0.0813448037320931,0.0857333135292957,0.1828391390343765,0.2636477392057126,0.1990047427851428
2022-07-18,0.5099134054117562,0.7441460145436932,0.1452970763438146,0.0076633859383195,0.1123181793710661,0.0857453442699987,0.1961269523309019,0.2636398944903348,0.2083870959518381
2022-07-19,0.5239132971114613,0.7344117404051262,0.1368160239413919,0.0074514272155855,0.1203970270834466,0.0857578207018709,0.1992422016158916,0.2635844829368053,0.2129555150116421
2022-07-20,0.5271170074854429,0.7222880993553478,0.1256954207171342,0.0072212640915297,0.1086428019059621,0.0857704121559022,0.20116960460389,0.262213252555225,0.2163687032361467
2022-07-21,0.5326734389194007,0.7140227929588792,0.1203240680233226,0.0071375722259699,0.0991629685686001,0.0857830560954126,0.2051666852729773,0.2606743964486386,0.2174258660382249
2022-07-22,0.5326907726620067,0.7100737131415972,0.1209265402369961,0.0072065596900446,0.0856866577169427,0.0857959042247845,0.2096744943601342,0.25557685218982,0.2149090256735177
2022-07-23,0.5323052425616525,0.7075005180820861,0.1241994347976535,0.0073720707041376,0.0788526922853251,0.085809492887156,0.2102929174732963,0.2505211370861288,0.2117351588575529
2022-07-24,0.5301110791618991,0.7080207144403455,0.1323339129637336,0.0076793918280759,0.0825268346346293,0.0858239310440661,0.20700772444566,0.2505077335780448,0.2073410565739189
2022-07-25,0.5302363964016416,0.7060395425097118,0.1392681538256607,0.0077863665234119,0.0980036823715998,0.0858382018068543,0.2074937935587646,0.2504346963956966,0.2029298181765857
2022-07-26,0.5333832489502657,0.7011562809605146,0.1447108449403012,0.0076681251820155,0.0821034569807809,0.0858524201989622,0.21347089258284,0.2504262620480947,0.2044668799028763
2022-07-27,0.5439426022552349,0.6943216977846293,0.1535716750368241,0.0075295008441613,0.0896240999863719,0.085867443096429,0.2176990250228677,0.2504712559994848,0.2137963343414258
2022-07-28,0.5547447762147989,0.6854833133563537,0.1645888862426447,0.0072834210408429,0.1021204582190115,0.08588215777887,0.2091262447241713,0.2504391775132889,0.2185150193411174
2022-07-29,0.5617089709151486,0.6804275671415551,0.1720144550109613,0.0071842554990176,0.0988088189613177,0.0858960703987541,0.2061207516537326,0.2504613993090445,0.222374821580041
2022-07-30,0.5615910327725709,0.6799686161424472,0.1759020298450284,0.007264886461762,0.0804274549579294,0.0859090358239062,0.2084379263373068,0.2504795927057611,0.2209318142476523
2022-07-31,0.5625986660249422,0.6783121119462882,0.1781345643547451,0.0073312583936628,0.0760380077464947,0.0859224229876117,0.2102614477300756,0.250449770240554,0.2194951787139702
2022-08-01,0.5622510229521278,0.6769480188151101,0.177264756353331,0.0074495559531296,0.0823696929697629,0.0859361001967918,0.2155013328342793,0.2503650153800955,0.2165596198006281
2022-08-02,0.5612255347617506,0.6821080822429205,0.1779262701737973,0.0075053126619845,0.079204087731323,0.0859497825975021,0.2130063961355467,0.2504339979129875,0.2151857729259861
2022-08-03,0.5642105497465006,0.693694293148529,0.180301691255848,0.0074715279288061,0.0707872369168699,0.0859637433923927,0.202214741200083,0.251464141228704,0.2161162086709137
2022-08-04,0.5649018104187864,0.6788141080866236,0.1808495099915041,0.007456061759161,0.0686014660273349,0.0859772740024368,0.1976638265689014,0.2524317385739027,0.2163512164770775
2022-08-05,0.5654003895355699,0.699896733757934,0.1805435857908937,0.007425526719504,0.0704238430365627,0.0859907598790154,0.2112088714656647,0.2536479952399347,0.2167955292785525
2022-08-06,0.5671983074264271,0.6983860095350555,0.1829892970983953,0.0074040600319204,0.0579337593998237,0.0860051495871079,0.2203009106180449,0.2547473612406932,0.217260528019923
2022-08-07,0.5700932870097422,0.6946214869309743,0.1881273466961424,0.0074041423186117,0.0571835888214218,0.0860201918366194,0.2094439647647508,0.2548086558877712,0.2174348301406484
2022-08-08,0.5723367688233192,0.6901699199808158,0.1949197912220985,0.0073865239588741,0.0795720820411826,0.0860345052287733,0.2062423542873383,0.2548751822248494,0.2190806280759153
2022-08-09,0.5741489182898192,0.6832258539432337,0.2042829296001582,0.007359523389835,0.0720905841001566,0.0860480882817221,0.2073595046230649,0.2548243515430642,0.2202775713790074
2022-08-10,0.5848529273636709,0.6717099536830048,0.213197262779762,0.0073248402423775,0.0818079688579217,0.0860619635520024,0.2079956832214752,0.2547814446012459,0.2218993131685062
2022-08-11,0.5879327778008825,0.6714094278673194,0.2215804695640867,0.0072769490912913,0.0877349665357174,0.0860758360807677,0.2127905824851235,0.2548682918958648,0.2234209269151555
2022-08-12,0.59524287587173,0.673171047058166,0.2317317653009913,0.0072213610995911,0.0804861826980045,0.0860895730291679,0.2109676974172447,0.2548484932591842,0.2252198512642374
2022-08-13,0.6012112614259334,0.6843898272920269,0.2430353305911454,0.0071563520028119,0.0723390640782552,0.0861032794988413,0.2025630181339946,0.2547967312768812,0.2271924827132015
2022-08-14,0.6051594584808032,0.6912866882242779,0.246597317202471,0.0071419808454952,0.0738433598527607,0.0861165319534107,0.1991260735204652,0.2547857614510622,0.2276761541463816
2022-08-15,0.6064079714097587,0.6948175273742858,0.2417927304626232,0.0071847391981328,0.0894868828186694,0.0861297701929482,0.2031546819479109,0.2548049048643288,0.2265224500064052
2022-08-16,0.6054424895705148,0.7042471829415836,0.2323838818511241,0.0072543307661568,0.0843344669027415,0.086143453861571,0.2038127510932787,0.2548778122783719,0.223805021401011
2022-08-17,0.6014786839651537,0.7175463736233687,0.215876430449204,0.0073681208496939,0.087259962868536,0.086156802250913,0.2046535116924673,0.255276982980151,0.2189752677044502
2022-08-18,0.5976144343890609,0.7311252573448285,0.2062599069254191,0.0075350255150293,0.0810683798990201,0.0861700407625499,0.2060382581959142,0.2556702364440686,0.2143734194298486
2022-08-19,0.5938263748721601,0.7461019000993894,0.2045791339349809,0.0077576598786707,0.0959632963523437,0.0861850590716822,0.2071035285686775,0.2560643753035866,0.2032331809467635
2022-08-20,0.5878373081835868,0.7633199643050006,0.201862941592622,0.0079550036618521,0.0840685505489128,0.0862002037315519,0.2087474073411465,0.2563276633307323,0.2000292657470214
2022-08-21,0.580233118086121,0.7824028162582192,0.2015964280042835,0.0081235106753711,0.0812748882456283,0.0862143185544725,0.2108347519321623,0.2563697006333195,0.2030242860368479
2022-08-22,0.5733708507273515,0.7935158613941196,0.1982532268761825,0.0082890992887374,0.0905921825359788,0.0862284122025775,0.2111083937669528,0.2564282337601822,0.2019108991471265
2022-08-23,0.5671869043936487,0.7957202807458955,0.19078170409831,0.0084297898415152,0.0890905698783548,0.0862434872400245,0.2094713276791035,0.2564395061710402,0.1983895802507884
2022-08-24,0.5657740783963079,0.7967358712249731,0.184674047436714,0.0085185381340388,0.0910238094098526,0.0862583792141934,0.2157955790710959,0.2564334666430642,0.1970776634763896
2022-08-25,0.5702060335947803,0.7940435591530229,0.1785046622995209,0.0085471378213523,0.0872773602641358,0.0862731031059556,0.2304020811533425,0.256439420869448,0.1964466985551306
2022-08-26,0.5478999987451438,0.7929821994551793,0.1728392016252362,0.0086023565172457,0.1021272891298579,0.0862884938563804,0.2389477512839836,0.2564308858605074,0.1909786557561157
2022-08-27,0.547960515101357,0.7947886524406432,0.168416301788606,0.0086798416601525,0.081992849040526,0.0863037057529407,0.2326769530379984,0.2564273245621016,0.1877512942560895
2022-08-28,0.5385877637258218,0.7954312246625177,0.1639208076159802,0.0087217773557243,0.0832136965278074,0.0863185716499556,0.230686637399012,0.2564236959771783,0.1863634387362657
2022-08-29,0.5354167310048231,0.7965832783031265,0.1597318382505384,0.0087437113703188,0.0935587860907401,0.0863338889511768,0.2265142255789806,0.2564244949391989,0.1891910597089914
2022-08-30,0.5299878586968808,0.7978191859990355,0.155803199966193,0.008781833704128,0.093180069205346,0.086348759959609,0.2238434124235433,0.2564872604139148,0.1890214836627479
2022-08-31,0.5236790176909807,0.7989745673831748,0.1520111288005575,0.0088323056626482,0.0864106069255459,0.0863633903402937,0.2243259751543143,0.2683053644958337,0.186680347208879
2022-09-01,0.5194318470827824,0.8114923205030793,0.1487628356117167,0.0088870077699754,0.0825538141741932,0.0863771045027985,0.2247350731652583,0.2801088859688523,0.1861962152322644
2022-09-02,0.5166792924382048,0.816413532606574,0.1460341198506848,0.0089537899567574,0.0789039129420407,0.0863897348704397,0.2264174904220423,0.2801292810025028,0.1865390834830031
2022-09-03,0.5145046671836738,0.8242436050317656,0.1439366286869263,0.0089964012688854,0.0784667323873167,0.0864032451977319,0.2297023328054111,0.2802029486130075,0.1858882200853221
2022-09-04,0.5133794101087369,0.8284558467325599,0.142576677123905,0.0090131314111293,0.082819592067646,0.0864178723928806,0.2345616843718178,0.2802138953202743,0.1846377093167455
2022-09-05,0.5137559455477652,0.8334022063046107,0.1419085357908139,0.00902801683878,0.093733433077249,0.0864327830684362,0.2360958139743942,0.2801727079267872,0.1835306084182216
2022-09-06,0.5156662883290274,0.8378853758052321,0.1420183627376472,0.009032740392109,0.1130095150949139,0.0864470219410041,0.2339388075006499,0.2802089871869985,0.1823096363727646
2022-09-07,0.5202107541657767,0.8359098796147482,0.1414831309973761,0.0089464347530611,0.1067620428199322,0.0864608893603068,0.231086320690901,0.280189772428647,0.1826571037607148
2022-09-08,0.5276695570766877,0.8270972481035664,0.1401975577123722,0.0087627017891037,0.0960865672830072,0.0864736483485735,0.2262611956362432,0.280172929775478,0.1848261678789245
2022-09-09,0.5351398743440112,0.8146933480074121,0.1391207785219795,0.008512911483229,0.1271365962510189,0.0864871157217599,0.2332509925676917,0.2801655854229397,0.1953490170841087
2022-09-10,0.5427930997097418,0.797078208728124,0.1378959415726374,0.0081735588160745,0.1035005139081981,0.0865014468727182,0.2535706349254683,0.2801701107138092,0.1995436570152663
2022-09-11,0.5474348127299973,0.786176534703474,0.1365043183068373,0.0080416227432457,0.1082959621838108,0.0865171959381968,0.2718233541715432,0.2802407517004812,0.2038036983985595
2022-09-12,0.5480319231212486,0.7831856510168541,0.1350048769317253,0.0081427784135513,0.1312178648685494,0.0865331953099581,0.247140986629951,0.2808560672910846,0.2045124686408961
2022-09-13,0.5172199298116965,0.811751244951824,0.1372408585788172,0.0083146273146844,0.129862482428985,0.0865472921657641,0.2231628868348036,0.2816175836023533,0.192593967625094
2022-09-14,0.5148653511240254,0.814811835538573,0.1350861730954395,0.008637388195411,0.1128869343412289,0.086559868287741,0.2286994119539507,0.285750947166221,0.1895076829372711
2022-09-15,0.5019463347252446,0.8268539403479561,0.1320712224518943,0.0087883633236123,0.1012630822855972,0.0865729405544208,0.2330276076383113,0.2898296201347142,0.184002581206358
2022-09-16,0.5008604454040942,0.8255765231345709,0.1250064655255935,0.0087356783813283,0.0897087648346206,0.0865862762254512,0.2597877852349426,0.2898112873289298,0.1844453080832227
2022-09-17,0.5000668814418767,0.8262122659313371,0.1160299064207543,0.0087036197607981,0.0866317184570038,0.0866002713162229,0.264572307284881,0.2898651289070909,0.1840989142321182
2022-09-18,0.502950849484095,0.8246668290163832,0.1041598206138798,0.0086101919990942,0.0961705462877525,0.0866154176209899,0.2364188714997644,0.289865514380548,0.1848703040589293
2022-09-19,0.5002653501219655,0.835179912742418,0.0986715158141305,0.0085925716867801,0.1036231794937125,0.0866291463343142,0.2164480669139624,0.2898293621964798,0.1833973938459947
2022-09-20,0.4907796490425641,0.8601325975415842,0.1004132976801445,0.0086796128152714,0.1068356107900936,0.0866424433666067,0.2271174839870203,0.2898971137688784,0.1789152558550903
2022-09-21,0.4818350019182398,0.885833175140511,0.1040876648066998,0.0087392469680189,0.1155834729704787,0.0866560861349866,0.225376448755659,0.2898915385405379,0.1776414216186082
2022-09-22,0.4710448861170597,0.9160395948858788,0.1121919023708136,0.0088090750608631,0.1234015356481842,0.08666909547951,0.2164976324379025,0.289873462869522,0.178923469114596
2022-09-23,0.4627916873161387,0.9549281334077772,0.1171309518738497,0.008853924908206,0.1109048681221161,0.0866820473547995,0.2183373205725348,0.2898787047952242,0.1785493173920689
2022-09-24,0.4581697151806257,0.9625903620888588,0.1180991524959201,0.0088558722281982,0.0750560986246824,0.0866954716595928,0.2246878668293644,0.2899023478195164,0.1774236076134993
2022-09-25,0.4531484318175789,0.9809794983819258,0.1209084291352145,0.0088610757620552,0.0828051135058302,0.0867091103292742,0.226794058710051,0.2898918181341851,0.1775012420963619
2022-09-26,0.4490575995639858,0.9929980513292812,0.123680190187385,0.0088559194553285,0.1335714124689156,0.0867232397038419,0.2219785748796791,0.2898517536094901,0.1782868966474941
2022-09-27,0.448923748210596,0.9820574028403628,0.1293285388118491,0.0088396688427047,0.1527786902973333,0.0867368178965495,0.2183146632675924,0.2897704565197816,0.1789894064040518
2022-09-28,0.4527356337946653,0.9466407623187604,0.1386765580597709,0.0088166165155893,0.1387131709828339,0.0867501268841511,0.219711416742598,0.2867371812972502,0.1798352598155679
2022-09-29,0.4488784316509751,0.9264987643458834,0.1488857993704556,0.0087747130242455,0.1156698601611506,0.0867642453531359,0.2310466764526476,0.283712961624916,0.1810730260351125
